报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
流动资产(万元),464005,571030,536071,584092,567639,645227,500993,426723,357805,298001,614825,327180,117461,105574,145426,227406,117636,129870,161388,159186,158195,142104,96532,129874,108633,147746,207314,171019,173007,128451,83635,77449,45062,50014,58764,43101,36159,44858,42432,38098,36107,36662,39281,34021,26804,34704,29863,28600,65622,66688,--,67855,0,0,0,0,0,
总负债(万元),1899244,2145450,2104093,2207588,1485314,1507307,1463360,1442851,1379574,1343396,1743967,1732871,512160,502367,687013,768420,590395,596085,596399,592155,594017,569671,518469,534470,493149,422376,350399,313423,254839,177071,124989,123362,52042,46891,51266,36614,33504,33086,34528,36878,41895,36994,41066,43365,42485,43026,43695,52351,58576,60682,75117,76777,80900,88172,84395,112825,0,
流动负债(万元),685311,963638,925884,1038119,744112,686664,677697,716115,480941,431673,651475,656890,216766,199403,289660,387023,323287,342471,334845,345721,344621,304875,296673,362359,359347,322210,295234,268457,215420,151652,99570,102443,37100,38793,44368,29716,26998,26488,27929,30280,29500,25098,29170,31470,29589,30431,34200,42855,23744,23349,--,29945,0,0,0,0,0,
股东权益不含少数股东权益(万元),1530378,1466713,1475192,1429817,1433916,1456075,1373398,1311655,1292123,1232472,1169691,869403,309300,311348,311165,303344,298889,291468,286113,280701,198496,201016,192246,183743,169665,167012,172819,164930,160622,156502,167191,161906,157519,160903,158483,157695,150958,158902,157726,154776,146683,156163,154298,150075,144744,151356,149656,144981,140124,137823,136963,132634,128814,126903,83568,71766,0,
净资产收益率加权(%),12.66,8.64,3.03,17.87,14.99,10.44,4.6,18.94,15.54,11.17,5.91,19.93,13.9,7.73,2.55,9.83,8.54,3.76,1.91,13.32,13.95,8.98,4.52,8.98,0,5.4,0,9.06,0,3.95,--,11.55,0,5.77,--,8.63,0,2.63,0,8.74,0,3.97,0,9.56,0,0,0,8.49,0,0,0,7.09,0,3.09,13.18,17.05,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
