报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
净利润(扣除非经常性损益后)(万元),5092,3135,1666,2864,1497,441,282,--,606,298,225,602,--,204,--,272,--,-223,--,-10040,--,-2075,--,3853,--,3992,0,5284,0,3044,--,3480,0,1740,--,3120,--,1577,--,2845,2282,1259,
经营活动产生的现金流量净额(万元),11429,9324,1986,2658,846,-75,-553,1515,1288,638,728,3386,2873,2072,985,136,-604,-166,340,-1528,-354,-675,-1040,-2124,-1063,-478,-1357,3559,1053,2723,333,1046,404,128,-644,4605,1705,1196,-735,1301,3377,1817,
现金及现金等价物净增加额(万元),-16349,-2215,721,2162,523,-64,-190,931,794,-604,-468,593,-614,-277,-1252,-3562,-2022,-1563,-1155,-3937,-1630,-1460,-1562,2695,-1775,-1058,-1736,16964,18771,-2623,-1003,13755,13866,13436,16438,2181,1609,3469,-1529,-3544,2018,2745,
总资产(万元),65251,70618,66702,66864,64977,65121,64768,64505,64498,63911,63863,64370,63117,63996,64464,63320,63659,63642,63550,63614,71382,74777,76963,77386,74545,76125,72711,71211,73805,47379,46739,45254,43479,42073,42522,23701,--,21489,--,19494,15292,13497,
流动资产(万元),34149,43524,43693,43530,41472,41341,40637,40016,39773,38885,38527,38686,40177,40937,40059,40871,40998,40773,40088,41312,49291,52943,55506,56010,51147,52629,49146,47949,51186,26180,27474,27107,27458,26761,29628,12094,--,14322,--,14266,9886,8040,
总负债(万元),12843,9061,5066,3689,3956,4172,3982,4001,4451,4172,4197,4928,4022,5185,4493,3628,4253,4758,4984,4549,7521,8007,7167,8541,7446,8346,7349,7423,12151,12144,11322,11032,10727,9699,9266,9444,--,8806,--,8388,7030,8328,
流动负债(万元),12322,8663,4655,3279,3601,3816,3617,3637,3551,3272,3297,4028,4022,5185,4493,3628,4253,3758,3984,3549,6521,7007,6167,7541,7277,8177,7180,7254,9879,9871,9050,8760,9472,9444,9011,9204,--,8596,--,8178,6859,8257,
股东权益不含少数股东权益(万元),45692,57899,61636,63174,61021,60949,60786,60504,60047,59739,59666,59441,59095,58811,59971,59692,59406,58884,58565,59064,63860,66769,69796,68845,67099,67779,65363,63788,61653,35235,35417,34222,32751,32373,33256,14257,--,12683,--,11106,8262,5169,
净资产收益率加权(%),8.78,5.36,2.97,5.89,2.46,0.71,0.47,--,1.01,0.5,0.38,1.41,0.83,0.35,0.47,1.06,0.58,-0.31,-0.85,-15.29,-7.81,-3.06,1.37,7.91,--,6.07,0,12.06,0,8.56,--,11.13,0,7.42,--,24.84,--,13.26,--,29.36,32.86,28.25,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
