报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
净利润(扣除非经常性损益后)(万元),15432,9694,5441,14097,9204,6702,1291,15690,10936,6820,3173,6134,--,4537,--,11928,--,3396,--,6314,--,2785,--,906,--,1831,0,2877,0,2631,--,4171,3565,2113,0,--,2739,1076,426,
经营活动产生的现金流量净额(万元),367372,416777,246639,31276,204213,158634,64526,19734,131254,124050,32178,153095,21274,11202,-27940,83178,150202,76667,19812,-7633,8899,14624,4577,5590,-1576,2081,-1004,-3158,-9544,-5460,-4552,-9344,-4208,-7637,1535,4497,2998,3994,-453,
现金及现金等价物净增加额(万元),20646,-19318,24609,-76384,31237,6894,-43428,45975,-17870,-5953,-15254,23362,22480,2817,9154,12815,3469,3168,13015,-3499,9203,48620,72448,18627,77009,47619,-3428,15993,15666,6621,21110,3287,327,-2418,1528,4585,--,161,-364,
总资产(万元),2023047,1617856,1705894,1705674,2001882,1871881,1598835,1263825,1310282,1279656,1153715,999097,748904,765517,790040,749203,729160,588539,535627,468671,339301,336428,358593,290574,205284,172090,109252,114654,111700,71157,84492,52736,37911,37385,33402,27500,--,33367,17686,
流动资产(万元),1979796,1575087,1670971,1689033,1984071,1853761,1580068,1244590,1289552,1261216,1134823,979309,729638,747233,771029,729767,711388,570737,516680,449773,321203,319776,341761,273680,189777,156344,93367,98611,95124,54512,67327,35725,20997,20315,15477,13843,--,18845,10969,
总负债(万元),1782394,1529487,1620011,1624832,1925781,1794767,1522532,1193609,1243066,1215390,1090563,939639,691257,709097,732630,694495,677160,537225,485097,420766,292681,290370,312673,246694,160426,128057,64928,71333,68169,28513,41918,36955,0,23778,21374,16659,--,26241,11708,
流动负债(万元),1717968,1516689,1619940,1624761,1925650,1794636,1522401,1193348,1243066,1215390,1090563,939639,691257,709097,732630,694495,664332,524476,472428,408176,286428,283242,305571,239184,152072,119293,55709,62171,58610,18476,31217,25741,15325,16088,13278,13219,--,26241,11708,
股东权益不含少数股东权益(万元),237743,85477,85400,80457,75549,76554,75762,69670,66678,63735,62620,58924,57126,55900,56892,54191,51467,50807,50004,47371,46061,45461,45336,43300,44446,43630,43930,42925,43134,42239,42155,15384,14685,13234,11660,10496,--,6842,5767,
净资产收益率加权(%),11.38,11.93,6.45,19.78,15.98,11.87,6.65,17.23,14.26,9.65,5.53,14.23,11.67,8.56,4.97,15.14,10.19,8.88,5.55,11.29,8.41,7.17,4.6,4.02,--,4.73,0,8.8,0,7.49,--,32.55,0,17.8,0,--,--,17.05,9.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
