报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
净利润(扣除非经常性损益后)(万元),5670,6594,2008,5911,7897,7269,1807,--,7580,6162,--,6934,--,4822,--,1376,--,1817,--,5080,--,2062,--,4831,--,2037,0,-9725,0,-1711,0,-56195,0,-2509,--,-17472,0,-7593,0,-8102,0,491,0,556,0,824,0,721,0,1779,0,3589,3826,3295,--,3683,--,2872,123,0,--,--,--,
经营活动产生的现金流量净额(万元),34750,11820,-2950,-3448,-6605,-18246,-15292,23701,48976,11624,4017,327,28192,7392,-6840,20485,30498,7779,8006,5879,23795,6177,4957,53810,36787,35134,6063,5311,27241,22981,-3158,-13620,-2082,-10677,-11253,-39490,-81721,-97123,-44508,-30417,-31873,-16433,-4780,260,-36169,-39348,-35468,785,8677,5391,-15722,17695,0,14898,--,10855,--,35913,44133,48005,-26267,--,--,
现金及现金等价物净增加额(万元),9612,2310,3203,-16366,-21451,-19892,-13039,-6899,23046,-3061,-5978,10001,12992,504,-4794,4972,18538,-2265,1216,-7836,9700,-2320,10,32081,24254,23882,5312,-11806,12,-3339,-7459,-14866,-1533,-8072,-7946,-51133,-37816,-65398,-43792,1485,-5604,5979,-7379,-4823,-9137,-3890,-13439,12199,11797,20246,-5079,-34771,0,-42144,--,1777,--,20339,104465,30499,-7439,--,--,
总资产(万元),295023,316667,323439,300683,306862,321961,323840,326824,349660,343803,309117,289148,271985,278216,271919,270108,277960,279962,271441,249705,251369,249276,251172,216964,236438,234243,226737,208683,231139,236989,267304,263064,313274,311078,302982,294999,467820,424745,427367,425268,400622,406278,401108,396137,416347,390077,378054,368814,383493,370869,339039,321955,352352,354525,359893,320210,329673,253967,220162,141265,131680,111592,96947,
流动资产(万元),156745,176670,181437,158321,164109,177944,179745,186186,217495,211499,181440,163560,151596,159961,155412,154363,165254,166798,160054,139930,145811,146879,147869,114647,126565,125969,117573,99048,106588,110713,140790,137725,191929,189041,179368,210953,390096,359073,360480,358528,330364,335904,294969,289486,313110,288208,267353,262671,281088,268727,240755,--,--,0,302772,0,267533,0,--,0,111373,90359,81461,
总负债(万元),183200,204255,216130,195600,204702,221394,229087,233934,255635,252236,222454,211981,204615,212504,210615,209486,218589,220929,214020,192743,196830,196376,200307,166749,187391,186486,180594,163187,186590,192312,224977,217881,225167,220165,201864,189551,368571,321336,318234,313414,276922,282755,276565,272099,291542,265884,252719,244742,258467,245875,215539,199301,229119,231683,238604,201028,208362,133674,102918,95542,88854,74675,63441,
流动负债(万元),172882,192769,204210,182993,190270,206429,218381,223027,245034,242459,209848,198702,199651,207655,205237,204082,211632,213226,206227,185596,194883,194062,197174,163617,185009,184064,178798,161842,179524,185246,217791,210677,224903,219850,201416,189381,359823,312786,306684,304894,268817,274650,268460,264029,277786,252128,238963,231036,241961,239969,209739,--,--,0,232774,0,193400,0,--,0,59254,62956,61022,
股东权益不含少数股东权益(万元),106150,106618,101441,99105,101138,99553,93812,91952,92973,91066,86195,76621,66872,65217,60846,60164,58896,58559,56957,56455,53910,52288,50206,49534,47941,46635,45007,44345,43242,43373,41028,43070,85644,88421,98730,103030,95829,100539,106175,109053,120785,120579,121684,121131,121287,120954,122052,121211,122151,122096,121784,119716,122369,121930,120785,118795,121311,120294,117244,45723,42826,36917,33506,
净资产收益率加权(%),6.86,7.3,2.33,7.48,9.52,7.94,2,--,19.16,17.3,11.83,24.06,10.56,8.06,1.13,6.36,4.23,3.66,0.89,13.1,8.46,5.41,1.35,11.05,--,5.03,0,2.98,0,0.85,0,-78.46,0,-2.55,--,0.92,0,-7.3,0,-6.38,0,1.18,0,1.97,0,1.31,0,1.71,0,1.51,0,2.88,2.95,2.58,--,3.83,--,2.57,6.38,0,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
