报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),14921,12366,5566,18533,19719,17733,8227,35188,39960,10298,--,20066,--,9529,--,13012,--,11203,--,18424,--,10887,--,35953,--,18980,0,2276,0,-3683,0,5208,0,3553,--,7897,0,4854,0,11532,0,5856,0,9259,0,4022,0,10005,0,4371,0,12667,9085,4876,0,0,0,--,
经营活动产生的现金流量净额(万元),-61562,-35684,-93089,-96286,-147841,-91966,-122367,-121928,-119993,-114254,-120157,-76741,-65284,-34965,-70200,-163973,-216058,-152298,-97290,24689,-24865,36525,-25889,126643,-8577,-9594,-18994,10197,15136,11958,6928,13909,5541,1070,-2862,13500,8793,4724,1807,8990,9508,5852,-3606,21493,13841,7649,-1895,12194,6249,1745,-2379,11607,0,9754,8026,2508,3236,--,
现金及现金等价物净增加额(万元),-22126,39720,5529,-44318,-115744,-24564,-52399,25069,-47933,-2793,-82149,34804,2243,67521,24471,-84016,-101586,-113937,-93577,119686,-51168,18942,-63249,86547,22347,65285,39752,-2149,-2589,1073,-592,8084,-724,-6322,-3777,-20882,-5995,-5809,212,-1757,-537,-988,-4369,5138,399,-3936,-2112,2150,-1746,-7242,-5108,27316,0,32145,-2624,0,9692,--,
总资产(万元),1713458,1767547,1764233,1603444,1464655,1464051,1456462,1448530,1310164,1312958,1204330,1143258,1063395,1142007,1094079,999114,1012661,941065,890558,906759,595048,605415,567684,599178,647489,710173,643729,140489,139991,142386,139893,130337,133191,127384,129499,128431,123713,122673,130390,123840,123797,122899,124099,121477,118484,119323,121308,121323,118631,116441,117111,116581,114292,108443,76142,0,73067,50809,
流动资产(万元),1592926,1657108,1655467,1493106,1375698,1384248,1375544,1373691,1231977,1234073,1127530,1066193,984669,1063655,992265,897959,917138,843171,792660,812883,502273,514430,474688,508471,555356,618674,552682,57991,57445,62486,63804,58507,59844,53230,56508,57046,70045,72886,80638,75666,77102,76080,77509,73901,77476,77332,78221,77250,74323,68987,--,--,--,0,--,0,0,28642,
总负债(万元),1183304,1240313,1257502,1103739,968196,971126,962007,968934,831885,864731,753439,695966,618798,709058,666233,583564,607623,538470,484300,509433,220383,235578,193919,232307,296703,370682,314604,36149,39051,41807,34582,22040,28384,24543,23764,25618,21843,22982,22953,19068,22374,24553,21718,21748,21444,24752,29320,23988,29084,30189,33583,34919,28481,26982,53222,0,46043,28355,
流动负债(万元),814730,867074,878682,769449,585375,616228,557021,577767,418663,458738,476509,484746,417547,507717,463906,421974,476429,414766,428641,456271,197034,213010,171202,209565,262614,342591,295514,29057,33422,36174,28970,16436,23004,18839,17885,20270,16494,17633,17604,13720,17026,19052,16217,16247,15943,19251,23819,18487,18543,19648,--,--,--,0,--,0,0,20523,
股东权益不含少数股东权益(万元),493776,491329,471241,465048,460948,458900,461090,452805,453772,424074,427613,424106,420768,409270,404643,396802,389275,387490,392349,383351,363282,358174,361728,355130,349693,338373,327965,103117,99662,99287,103886,106814,104433,102504,105268,102378,101436,99228,107030,104395,101035,97992,102070,99441,96009,93656,91174,96636,88667,85501,82878,81089,84800,80598,22342,0,24359,20344,
净资产收益率加权(%),3.34,2.79,1.33,5.24,4.35,3.88,1.81,8.95,9.12,2.45,0.8,8.37,7.6,4.85,1.93,6.5,4.58,4.15,2.31,10.68,5.58,4.2,1.84,9.7,--,5.74,0,0.35,0,-3.43,0,8.02,0,3.37,--,8.23,0,5.39,0,11.07,0,5.78,0,9.53,0,4.55,0,12.22,8.89,5.26,0,22.71,0,18.97,30.31,0,26.7,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
