报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-03-31,2002-12-31,2001-12-31,
净利润(扣除非经常性损益后)(万元),-262,-2204,-2088,2422,1707,1558,248,2221,64,-109,--,612,--,-4172,--,-1764,--,-2667,--,4978,--,1079,--,3833,--,737,0,448,0,-2129,--,-265,0,-335,--,387,0,6,0,856,0,250,0,1499,0,621,0,0,0,0,0,
经营活动产生的现金流量净额(万元),-1340,-3397,-3214,4280,-705,-9709,-7990,292,-9992,-5118,-2446,103,-3445,-5938,-5202,-10830,-12772,-8818,-3845,-6914,-10966,-7188,-4181,14087,3224,3968,2369,-2809,-11984,-7331,-6786,-4460,-6765,-6031,-3803,-6744,-11883,-5978,-4307,601,-4432,-3279,-4389,-415,-2412,-6892,-2386,4890,0,0,0,
现金及现金等价物净增加额(万元),-2900,1529,-4562,-9920,-7113,-10544,-9279,13764,14322,55,-4239,-248,-983,-1729,-1914,-6440,-9317,-7644,-5168,-4124,-9617,-9305,-6259,10225,2929,2524,1853,-9327,-12167,-10211,-9224,6016,-1015,-1299,-1337,-8588,-13380,-6140,-5057,-4637,-8531,-4052,-7212,17722,14754,14381,21072,2789,0,0,0,
总资产(万元),205112,202462,178495,178285,175185,172950,166817,165827,162841,136967,131322,130984,126458,123412,121168,120444,113622,107527,100362,102391,90464,85827,87074,87909,87904,87523,88449,79416,78721,73218,69196,78011,76282,76086,66816,64608,61986,58434,52701,52482,49751,53717,48375,54285,47394,47610,47724,24559,0,21438,21068,
流动资产(万元),134535,136363,119300,123326,125806,126965,124212,124449,126312,102388,100814,113180,109640,106510,104826,105173,99963,94736,87868,90308,79884,75455,76875,77828,79114,78800,79564,70348,69888,64465,60277,69262,67249,67360,57899,56023,53793,50961,47018,47425,44920,49047,43809,49787,43216,43410,43446,20271,0,17108,16743,
总负债(万元),130070,129375,105833,103603,101932,98928,94353,94334,92504,87620,82721,81890,82162,77501,74953,71690,67289,58986,50897,52788,45516,44945,47073,48143,49683,50995,52506,43644,45446,40049,35547,42754,41654,41379,31795,29140,27178,23399,17659,17030,15100,18934,13113,18649,12399,13102,13590,13663,0,13169,12770,
流动负债(万元),107190,110809,97408,97412,88094,85190,88365,88346,84804,81920,79021,78190,82162,77501,74953,71690,67289,58986,50897,52788,45516,44945,47073,48143,49683,50995,52506,43644,45446,40049,35547,42754,41584,41309,31725,29070,27108,23329,17589,16960,15030,18864,13043,18579,12329,13032,13520,13593,0,13099,12630,
股东权益不含少数股东权益(万元),74906,72959,72537,74555,73146,73920,72366,71399,70253,49266,48525,49016,44229,45848,46146,48682,46266,48483,49407,49545,44900,40830,39946,39711,38180,36491,35904,35734,33242,33141,33619,35225,34603,34679,34990,35434,34771,34996,34999,35406,34603,34732,35262,35637,34995,34508,34134,10897,0,8269,8298,
净资产收益率加权(%),0.47,-2.16,-2.77,6.25,4.33,3.47,1.3,5.62,1.24,0.51,-1.01,3.89,-7.05,-7.1,-6.06,-1,-6.04,-3.75,-0.3,11.77,4.28,2.78,0.59,10.54,--,2.1,0,1.43,0,-6.29,--,0.99,0,-1,--,2.43,0,1.39,0,2.54,0,0.94,0,5.18,0,0,0,0,0,21.95,31.85,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
