报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),23250,16124,6553,33422,21480,13956,6034,24615,8346,4352,--,5186,--,3304,--,5758,--,9652,--,18713,--,10395,--,17342,--,10230,0,10964,0,7079,--,8805,0,4121,--,6919,0,2907,0,5798,0,2339,0,4358,0,1935,0,2742,0,1213,0,2227,2066,1541,0,1434,0,0,
经营活动产生的现金流量净额(万元),18626,17259,-2643,64292,13012,5502,-5864,27049,2172,2082,-4693,27422,11485,5127,5866,-10276,-24549,-16501,-30944,7494,-5068,-3059,-6013,20438,8803,5842,4826,12689,3097,977,-5671,9496,2447,3705,-4080,7853,4165,6688,-748,5493,3304,3670,-2188,4988,3020,1969,-2935,2767,1626,492,-1707,2981,0,2779,4007,2779,5634,1220,
现金及现金等价物净增加额(万元),20077,25909,57343,-28583,-50226,-56240,-43735,25195,-8850,-10399,-5786,-4818,-22981,-23622,26309,-28340,-38188,-14821,-66162,70696,49508,80835,-12765,13383,12780,1191,4338,-435,-9039,-5771,-7297,3557,-1535,2325,-941,7257,18959,3765,-5414,-73,-1345,-1556,-9143,2826,-212,-5000,-5067,-7032,-4435,-5539,-5452,24185,0,29345,1259,29345,1351,-305,
总资产(万元),1388216,1361428,1352902,979363,935957,864180,848599,888879,790213,508762,488545,477331,470376,473168,512022,482493,466888,496051,431183,406367,349704,376684,259557,266789,241394,218369,192746,187089,178036,185085,170190,163126,150734,155078,144614,138487,136278,115287,102386,104420,97280,94133,84920,86937,81485,78077,79509,70317,65117,61989,61252,63732,60985,57902,25252,0,23627,20898,
流动资产(万元),798232,787841,786518,541073,507757,468962,451725,485651,432179,272791,253404,259368,253951,259604,304682,285486,284368,325947,268752,275435,237053,272508,161298,171519,155417,136001,120064,115611,107071,115592,103077,98488,85107,91711,81638,78146,89264,69880,58260,61507,54519,54493,46370,49380,48538,46415,46631,41706,39481,38442,--,42065,0,0,15552,0,0,0,
总负债(万元),881718,863912,865688,565311,531503,473861,451115,500709,424432,226551,202058,198448,198791,203382,240439,210390,195733,228488,164819,146934,96221,129401,113907,123535,113099,92546,75278,73082,67331,76970,63991,60237,48278,55025,46683,43687,44823,51208,38923,42293,38531,37325,28825,29821,27338,29419,30046,21719,17804,16058,16315,19214,15106,13216,11991,0,13868,12329,
流动负债(万元),648016,621051,668713,414601,402250,335422,321976,374966,317227,226551,199558,195948,193991,198582,234489,204440,189602,215413,149775,128899,80721,111901,96907,106535,96099,91046,75278,73082,67331,76970,63991,60237,48278,55025,46683,43636,44772,51182,38897,42267,38515,37325,28825,29821,27338,29419,30046,21719,17804,16058,--,19214,0,0,11554,0,0,0,
股东权益不含少数股东权益(万元),395113,388440,383418,377174,368707,364794,365258,358213,337955,260344,260800,255278,248260,247211,247720,248389,246255,242154,241604,238879,233904,228119,127101,125279,111061,107634,104429,101084,97771,95083,94031,91716,91810,89303,87847,85883,82722,55271,55142,54034,51272,50094,48394,49566,46616,45617,46458,45606,44408,43584,42725,42011,43332,42750,11814,0,8716,7829,
净资产收益率加权(%),6.6,5.12,2.58,12.12,6.33,4.02,1.77,10.68,5.49,3.45,2.15,4.68,1.89,1.47,0.2,4.55,6.14,4.45,2.82,11.14,6.54,8.03,3.62,18.13,--,9.94,0,13.48,0,7.57,--,11.41,0,4.87,--,11.81,0,6.06,0,12.8,0,5.26,0,12.82,0,4.51,0,8.06,0,3.68,0,9.83,8.2,5.73,29.92,0,29.09,27.95,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
