报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
流动负债(万元),47511836,44684242,41313722,42816122,40679573,39469979,38699604,39090580,38858539,38283449,37318818,36881179,35311761,34058369,31651933,31874172,30701219,29732823,27521478,26273762,24637614,23507184,21719955,20759529,19034836,18302761,16706637,15806888,15883066,14553339,13378053,13814150,--,10512953,8319989,6469344,
股东权益不含少数股东权益(万元),10723359,9480280,9430766,9093573,8684696,8423322,8298222,8098689,7767457,7528632,7361374,7196367,6840027,6649085,6596229,6474834,6181993,6048802,5915186,5740331,5293945,5434353,5437613,5326549,5034173,4888336,4874816,4777353,4642549,4564255,4318816,505796,0,196109,92751,79760,
净资产收益率加权(%),7.67,5.59,2.17,13.24,8.43,5.97,2.37,--,9.27,6.46,2.22,12.47,7.67,4.86,1.85,12.98,8.37,6.17,2.92,7.85,3.81,6.25,2.58,13.12,--,4.58,0,10.07,0,4.79,0,94.77,0,85.87,35.8,4.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
