报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
净利润(扣除非经常性损益后)(万元),-1966,-2125,-2264,-1828,-377,-615,-1750,-9043,-2822,-2311,-2945,-23507,--,-9847,--,-19107,--,-6771,--,312,--,487,--,7,--,-1907,0,2539,0,2012,--,5032,0,2177,6437,--,2389,--,--,
经营活动产生的现金流量净额(万元),-2116,576,1323,3525,1094,5086,2718,14271,7300,6874,3799,5256,-1734,-5889,-7400,6855,1213,-2782,-2898,223,-11212,-15032,-16295,17449,9168,3585,-5252,4564,-2843,-3200,-6065,13244,3289,166,12831,3264,-1905,10331,12913,
现金及现金等价物净增加额(万元),-6556,2364,-2831,36,-2398,-178,-1796,-795,-1706,-5766,-2647,-3547,-3716,-4042,-5982,4045,2208,-4710,-3957,2950,-1960,10759,2273,-6488,-6034,-2820,-1265,-24913,-21788,-10426,-1631,28975,29752,-5711,4428,484,--,150,-1039,
总资产(万元),212008,219339,208762,222483,222116,216509,208434,208658,189106,181181,179158,186339,184777,189281,186285,190677,190747,181694,177086,184266,182767,194919,180898,169143,160098,163465,165328,167235,168822,169468,159595,147751,145734,109399,107633,--,--,104909,104843,
流动资产(万元),68186,76024,65474,78735,76196,71921,64843,65117,63995,61280,62828,70310,74538,76977,73835,78941,80769,72416,71502,77492,73531,86930,71948,58364,55123,59681,62338,65213,75332,83585,89063,85196,90224,55544,55486,--,--,48218,50914,
总负债(万元),131882,140017,129552,141122,141542,137982,132891,147864,133241,128425,128822,134574,128374,129311,122043,121125,112748,100540,91399,94494,94626,107849,93859,80825,67662,72032,73005,74529,76195,77633,65883,54229,54342,64929,62825,--,--,55048,56913,
流动负债(万元),110160,117571,106365,117034,112249,119128,112644,129427,115627,112195,112579,126197,121489,126811,99000,93023,83960,71083,55919,59377,56953,69551,68300,71226,58062,62430,66544,56136,62899,62237,53074,42980,42776,53201,52705,--,--,42571,44046,
股东权益不含少数股东权益(万元),80133,79327,78335,80486,79341,77292,74520,60169,55712,52600,50173,51606,56222,59788,64056,69361,77800,80994,85527,89612,87980,86910,86880,88157,86746,85740,86403,86825,86794,85696,87632,87493,85416,38562,38981,--,--,43426,41949,
净资产收益率加权(%),-1.21,-1.45,-2.71,1.88,1.22,0.66,-3.48,2.94,3.73,1.58,-2.81,-33.3,-20.93,-14.82,-7.96,-22.54,-11.46,-7.56,-4.78,3.73,1.94,0.74,-1.47,2.85,--,0.05,0,3.62,0,2.26,--,10.48,0,--,15.16,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
