报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
流动资产(万元),144426,150072,148228,153389,160182,148232,158199,166285,164684,159909,185277,198001,204465,181961,189315,192768,194192,193891,195796,195261,180009,169369,161449,148565,147637,150380,152197,148120,145406,143367,130111,123646,108139,97249,98306,90455,90746,81601,71930,74560,71915,61359,59534,54536,55574,53665,55472,56253,53520,50593,49275,0,48520,21474,0,0,0,
总负债(万元),114099,117849,115640,120207,120808,115377,113443,121688,126119,121321,134474,149210,155536,135377,144235,149872,153172,154860,157294,158535,143859,135063,127608,115982,116531,119625,120883,117375,113530,112700,99126,94001,78776,68955,68808,61962,62738,54146,43554,46987,45204,35001,32407,27881,28412,26195,23000,23660,19164,15202,15646,14319,12709,11902,12446,15798,13202,
流动负债(万元),111680,115362,113094,117667,118711,113289,111901,120138,124558,119756,132798,148073,154162,134628,143345,148990,151895,153572,156072,157306,142792,133900,126606,114894,115651,118665,120123,116615,113370,112540,98713,93588,78400,68580,68463,61616,62473,53885,43293,46726,45204,35001,32407,27881,28412,26195,23000,23660,19164,15202,15646,0,12709,11902,0,0,0,
股东权益不含少数股东权益(万元),71693,71044,71169,70227,71850,70183,71555,70318,69478,67680,68631,66486,64520,62668,61601,59475,57417,55698,54903,53389,52412,50668,50227,49197,47840,46610,46827,45827,45052,43949,43739,42701,41510,40595,41869,40606,40126,39677,40127,39504,38828,38622,39310,38953,38394,37873,39353,38789,38612,37989,37110,36606,37486,11295,10166,9029,8308,
净资产收益率加权(%),2.71,1.9,1.12,2.51,4.23,2.69,1.72,--,7.93,5.37,3.18,12.54,9.55,6.63,3.51,12.56,9.05,6.02,2.8,9.72,7.66,4.46,2.07,8.77,--,3.39,0,8.86,0,4.86,0,8.27,0,3.56,--,5.93,0,3.03,0,3.88,0,1.69,0,3.11,0,0.59,0,5.66,0,3.65,0,13.14,0,10.52,20.95,0,18.6,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
