报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
净利润(扣除非经常性损益后)(万元),-3400,115,-137,-4049,-1283,-1078,-329,-13353,-3838,-2122,--,-3609,--,612,--,-6177,--,-26551,--,35,--,194,--,65,--,852,0,194,0,739,--,264,0,754,--,1068,0,839,0,890,0,938,0,2280,0,1561,0,2426,0,1517,0,2398,2516,1835,--,3433,--,0,0,0,0,
经营活动产生的现金流量净额(万元),-477,-1443,-761,-3239,-919,-2339,-1310,239,3696,1637,521,-2543,-752,67,2089,-3955,-10,3476,6298,-1140,256,-4536,-1802,9431,1794,470,-589,5138,1783,2036,-820,3083,-296,-91,-1659,3050,551,-380,-1293,1270,-627,846,-192,2883,2017,2472,-301,1375,-579,-689,-1254,3820,0,-86,--,3539,--,1133,2977,0,0,
现金及现金等价物净增加额(万元),5726,322,80,-20828,-17546,-12497,-4362,-26238,-17970,-10462,4556,5646,7289,7577,12058,-2878,-1220,2367,5232,-83,180,-4580,-1827,9428,2166,893,303,4922,1765,2330,24,935,-1571,-1412,-1734,-118,-1906,-1666,-1884,-245,-2207,-97,-1133,-9295,-8573,-5507,-4646,-13387,-12673,-7714,-5201,-3471,0,-2918,--,52636,--,-47,-1653,0,0,
总资产(万元),101070,99904,92499,92160,92860,97841,99214,91669,104835,95605,98037,97403,98785,99114,87584,74921,74642,75257,107347,106847,108925,110115,113886,114078,109532,109589,111520,112558,111176,110831,111714,112276,121948,120891,120326,122981,120602,120780,120849,121966,123210,123598,121631,120429,117687,116019,114000,112282,107170,110304,109650,109235,109687,108507,107371,105027,107087,50080,51126,43833,39401,
流动资产(万元),19103,16500,14133,14295,13405,17722,24365,28502,88913,80105,82387,81767,82067,82726,72332,60306,63742,63831,68821,67802,65097,65290,68091,67365,61279,60469,61870,62099,60635,59911,60142,59935,64147,62313,61894,63951,60733,60653,60415,61029,60997,61521,59055,57756,57549,58070,60302,62897,64089,69821,--,--,--,--,76162,0,76560,19326,0,0,11516,
总负债(万元),29165,29700,22567,22004,19304,23999,27991,20042,23889,12819,14210,12545,13120,13877,17254,14682,13988,14407,19356,18940,20782,22156,26049,26290,20498,21104,23256,24493,21950,22309,23632,24409,32152,31853,31833,34859,32231,33101,33666,35076,35818,36843,34759,33904,31223,30400,29404,28193,23049,27052,27519,27513,27689,27221,27125,25568,--,26818,29721,22755,26327,
流动负债(万元),25421,25955,18821,18256,18892,23586,27577,19626,13100,12029,13918,12251,12787,13542,16916,14344,13608,14027,18976,18584,20331,21761,25654,25895,19939,20545,22723,23960,21512,21656,23021,23850,31668,31369,31407,34433,31559,32429,32994,34408,35399,36424,34340,33485,29986,29163,28167,26956,22028,25431,--,--,--,--,25195,0,25933,24431,0,0,12892,
股东权益不含少数股东权益(万元),48615,46833,46579,46715,49599,49803,47051,47378,56658,58375,59414,60395,61178,60748,60186,60146,60654,60849,87991,87906,88143,87959,87837,87788,89034,88485,88264,88064,89226,88522,88082,87867,89569,88811,88266,87895,88043,87342,86835,86527,86887,86291,86403,86043,85946,85101,84082,83571,83595,82730,81613,81205,81395,80707,79682,78902,78175,22690,20851,21078,13073,
净资产收益率加权(%),3.99,0.25,-0.29,-9.19,-2.64,-2.18,-0.69,-24.16,-6.38,-3.4,-1.64,0.41,1.7,1,0.06,-37.5,-44.93,-36.38,0.1,0.13,0.4,0.2,0.06,0.1,--,0.98,0,0.22,0,--,--,0.33,0,0.82,--,1.16,0,0.94,0,1.09,0,1.04,0,2.91,0,0,0,2.87,0,0,0,2.88,0,0,--,9.09,--,8.44,13.59,18.31,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
