报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
净利润(扣除非经常性损益后)(万元),-16847,-8342,-4757,-18122,-12739,-6949,-2771,-18502,-8888,-3039,--,-31837,--,-8947,--,-6634,--,-113,--,-8535,--,-5675,--,-11236,--,484,0,-2189,0,693,--,1595,0,666,--,3310,0,1423,0,3700,0,2302,0,4019,0,1825,0,4720,0,2326,0,4599,4030,3074,--,5319,3432,6969,--,--,--,
经营活动产生的现金流量净额(万元),-5111,-5146,-2343,8180,8911,7621,-2455,-1598,-1523,-5576,10466,4585,30556,13358,506,18284,3970,15671,19702,27262,11977,1460,1187,27659,6723,8655,1421,9804,29308,15821,5929,13675,3157,2498,6285,18552,15240,2552,2825,15844,10072,6091,5339,14563,10104,4773,-1321,10329,4255,6030,958,5884,0,2764,--,6796,1682,10029,4981,--,--,
现金及现金等价物净增加额(万元),4520,-2507,2221,-4499,-8846,-5678,-5206,-2112,-11494,-12386,-5516,-5046,-8301,-14067,-9825,-370,-3477,3867,-4414,-5931,-6492,8119,2681,18272,18797,1175,4350,-28688,-3440,-10137,10526,-4327,7706,9177,2709,22619,18215,4395,6929,-13447,-2421,-5739,4968,4399,4522,119,-4171,-1725,-3668,2352,-2064,-16103,0,-5741,--,43607,44564,-889,398,--,--,
总资产(万元),216758,225537,230404,228935,227501,230493,221510,214335,225245,244351,251329,262301,291329,318536,330392,346360,343720,349529,369596,351096,351737,349769,352541,353391,343822,327091,325710,313157,305254,286773,291216,272569,263294,262294,255806,243004,231870,223678,223612,206883,219089,219869,170114,163242,156014,147976,147309,144972,136680,139150,140294,137700,137374,134630,133070,131718,132826,71755,74221,68397,65284,
流动资产(万元),80800,89157,90368,86066,82684,85579,79121,71331,71119,86770,91973,100374,94647,117523,129415,144685,138525,141412,157488,135185,149697,145166,146617,143235,165625,144891,140119,125964,122872,105568,124105,109172,113565,113964,107780,93828,85861,79521,78224,62076,74938,68288,71669,70394,68175,62988,63580,60684,63145,67448,--,0,--,0,75710,0,0,0,27636,23862,22186,
总负债(万元),214444,213975,214272,207424,197690,194651,181111,170925,190191,202343,206169,216683,209114,232581,240765,251626,242699,248064,267633,250679,255404,246468,247584,245864,223148,206938,205504,193707,187095,167590,171779,155122,147649,149022,139754,128986,119534,112782,110357,94330,106994,108762,58080,52463,49452,43536,40706,39243,32466,35760,38816,37239,34196,32395,33099,32880,34512,44455,49338,39209,42332,
流动负债(万元),212926,212363,212565,205622,197690,194651,181072,170886,190191,197674,201501,212015,209114,232581,227765,238626,229699,224024,242453,225499,230329,219098,232154,229269,205493,198118,185124,170327,161155,141650,143109,132722,122349,129822,130054,115786,101534,97782,96557,80530,93194,97962,55280,49663,46652,40736,39906,38443,27579,30873,--,0,--,0,26212,0,0,0,23421,17547,18023,
股东权益不含少数股东权益(万元),538,9076,13040,17690,25105,30867,34963,37653,27215,33859,36648,36775,74439,78179,81851,86959,92679,93065,93931,92753,85024,91829,94192,96714,107526,107420,107811,107470,106751,106089,107182,106877,106149,105075,107918,106287,105122,104517,107196,106528,105796,104986,107821,106565,104756,104439,106603,105729,104214,103390,101478,100461,103178,102235,99971,98837,98314,27301,24883,29188,22953,
净资产收益率加权(%),-188.64,-63.6,-30.51,-67.22,--,-19.9,-7.43,2,-30.09,-8.5,-0.5,-77.69,-15.57,-10.67,-1.5,-6.59,0,0.45,1.19,0.68,-11.2,-5.18,-2.64,-10.88,--,0.54,0,1.47,0,0.74,--,1.88,0,0.78,--,3.03,0,1.32,0,3.51,0,2.04,0,3.74,0,1.74,0,4.96,0,2.85,0,4.7,4.3,3.38,--,7.05,4.98,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
