报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),-13231,-10756,-4941,-20833,989,3624,3050,--,6278,3621,--,-46879,--,-18407,--,13653,--,13606,--,32196,0,12843,--,11036,--,3273,0,10842,0,9825,0,19495,0,8594,--,5793,0,3170,0,3571,0,3047,0,7151,0,2621,0,3427,0,1016,0,2499,2339,0,0,0,0,
经营活动产生的现金流量净额(万元),33836,30324,23079,31896,35289,39040,15917,40294,39711,11317,11662,20903,19261,14886,4797,52348,37057,17294,11398,48205,20603,17176,10005,24701,10745,10951,6779,23458,35940,22129,9231,27141,22200,21045,8482,9207,9203,5485,4785,7257,3127,2595,2879,20978,6186,5107,1343,12557,4868,2200,1351,8585,0,2720,690,0,0,
现金及现金等价物净增加额(万元),51528,42019,42339,26533,33325,29258,2568,-45191,-9487,3323,33948,-57833,-46341,-17619,-20896,116219,156593,142835,171700,-32927,12603,38220,-101,52223,73201,89448,-1465,-62538,-36094,-41196,-33426,69161,103327,-4452,-8790,-14487,-13959,-8443,3744,-4712,-2089,613,-3691,-11408,-1962,4491,1329,9490,20135,12401,12346,40517,0,3518,1192,0,0,
总资产(万元),966603,960651,940887,895436,909496,908347,886186,839153,835760,852630,852648,801391,827169,846249,822797,820854,812148,784267,790426,603935,621982,640919,606971,602995,612323,607786,514657,505260,479881,426157,424595,402978,399105,264154,248545,263878,199206,211113,207382,203720,205223,196059,193679,181514,171025,164841,147542,138631,125002,115682,110672,95394,85181,50707,43196,44448,26817,
流动资产(万元),312148,301654,284554,236150,262156,265403,255477,215291,227299,250882,259585,212182,295563,329796,320688,322610,365632,342219,365996,185538,227050,255996,214708,210642,221828,226995,135636,125486,124820,102198,90283,134453,161718,44978,37228,53777,47560,60367,68864,65267,75460,63417,57985,53144,65605,73767,69419,67169,78541,72015,--,--,--,17764,0,0,0,
总负债(万元),570045,561031,538448,488175,484224,484061,462826,418553,415193,434781,437055,389898,398516,408057,370752,369773,362561,339159,351415,326702,361824,388252,357479,359737,370792,371079,280896,272746,244718,195590,198758,181487,178863,179639,170663,189076,131120,144405,142468,140307,134247,125937,124345,113974,107055,103207,88304,81148,69247,61695,58202,43619,31682,30877,26581,32399,17384,
流动负债(万元),477467,467392,417770,380815,382536,382324,407989,395839,343801,363378,366231,296631,268438,274912,229343,230828,209849,224735,193235,198697,215239,239347,252254,278156,258261,265548,233919,225769,189842,135714,138882,147337,146325,158554,149378,167366,110140,128388,126417,124169,118060,112463,110870,100500,93572,89723,74820,67665,48676,57677,--,--,--,26855,0,0,0,
股东权益不含少数股东权益(万元),382507,385552,388317,393049,414585,416697,416097,413049,412215,409494,407146,403063,420680,430348,443380,442630,442076,437483,431078,269492,253093,246410,249492,237108,233097,228762,226282,225376,228184,224081,219461,215437,211159,76437,69619,67120,64829,63473,61668,60300,60199,59677,59336,57975,55152,53585,52178,50966,50384,49176,48326,47822,49948,16871,14738,10148,9433,
净资产收益率加权(%),-2.72,-1.93,-1.21,-4.96,0.37,0.88,0.74,--,2.25,1.57,1.01,-8.93,-4.37,-2.85,0.17,4.76,4.12,3.85,2.22,13.81,7.72,5.27,2.51,5.07,--,1.49,0,5.18,0,4.59,0,17.18,0,12.7,--,9.53,0,5.13,0,6,0,5,0,12.87,0,5.01,0,6.18,0,0,0,13.82,12.49,13.5,36.88,31.06,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
