报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
流动资产(万元),158325,157175,140328,152787,142583,144559,130582,132442,136801,122642,113765,110052,118331,105134,82963,78461,89469,84757,76535,71952,68087,65765,59816,57185,63958,47842,40663,30302,40687,39436,43786,31026,34267,35423,38434,21475,--,25233,--,22614,22736,16865,
总负债(万元),96229,92396,75480,89208,104801,107058,95412,94632,96319,86612,70555,67070,68929,54798,61983,56493,65918,64767,58586,55584,55008,55589,48944,44920,53958,32142,19904,21687,33811,34251,24837,12357,16349,17522,16277,16432,--,20532,--,19576,19404,14053,
流动负债(万元),92727,89094,62892,76543,83173,89044,77627,76780,78321,68437,62480,59770,61453,50864,58249,54633,63918,62767,48586,45584,45008,46589,38944,37920,47958,29142,19904,21687,33811,34251,24834,12352,16344,17512,16267,16422,--,20521,--,19566,17887,11833,
股东权益不含少数股东权益(万元),173307,166797,162751,159619,122359,117717,119307,117122,113088,108781,110715,108310,105171,101408,68552,69868,67641,64029,61445,60311,56405,53511,51537,49690,46548,43242,42974,31086,29669,28331,31097,30871,29822,29376,31416,14395,--,14237,--,13101,13767,10980,
净资产收益率加权(%),9.31,5.49,1.94,13.45,10.02,6.18,1.85,13.37,9.82,5.96,2.2,13.06,10.19,6.52,2.44,15.47,12.24,6.77,1.86,21.13,14.53,9.29,3.65,23.2,--,9.45,0,13.72,0,4.81,0,8.01,0,3.02,--,21.87,--,8.63,--,22.13,24.59,31.58,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
