报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
总资产(万元),178779900,162422800,152786000,152443700,149065300,147560600,138959064,133676385,120753427,120245182,115095558,111996893,111815324,110101589,100126619,95649868,86252128,81580151,73424145,73321050,68975897,64611286,56523387,53346932,50167978,47810022,44176180,41702102,40295856,36335295,36344746,35422294,30675266,0,26398118,27296889,--,23304382,20293998,17102951,13526645,9382572,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,--,0,0,--,0,--,--,--,0,0,6996741,5201287,
总负债(万元),167969600,152072500,142736000,142829300,139857100,138787600,130592742,125845774,112951288,112630764,107479218,104827821,104803704,103344599,93570482,90606515,81429345,76975180,68911799,69064362,64708757,60550457,52532497,49589155,46523489,44271464,40659233,38320739,37168729,33463039,33499906,32755500,28061599,--,25366025,26312860,--,22520214,19946494,16500219,12966310,8976910,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,0,0,--,0,0,--,0,--,--,--,0,0,11172375,7545271,
股东权益不含少数股东权益(万元),10784700,10325900,10024700,9590300,9184900,8750300,8346720,7811401,7782736,7595157,7608782,7161679,7004414,6750131,6549538,5038334,4817720,4599916,4510154,4254598,4265066,4058873,3989009,3755942,3642678,3536742,3515083,3379421,3127127,2872256,2844839,2666795,2613667,0,1032093,984029,--,784168,347504,602732,560335,405662,
净资产收益率加权(%),13.88,9.99,5.08,17.98,14.82,10.63,5.42,18.05,14.74,10.41,--,18.3,--,10.77,--,19.3,--,11.4,--,17.02,--,9.89,--,16,0,8,0,18,0,10,--,23,--,13,5.46,24,--,34,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
