报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),863,355,-242,956,229,614,47,369,-458,-389,--,3217,--,3235,--,1324,--,-2540,--,9390,--,-1841,--,7876,0,7312,0,19928,0,5689,0,-1289,0,-381,--,941,0,88,0,449,0,-468,0,-17243,0,-1927,0,-21917,0,193,0,3441,1830,1083,0,1602,0,0,
经营活动产生的现金流量净额(万元),39226,11734,-13053,5716,13697,12140,9010,55218,41882,18671,12019,18534,18313,2294,1110,24240,-2944,5865,-35395,-42242,-45007,-38625,-25360,-52698,-28300,-7071,-4378,-273,11228,-10470,50,-328,-193,-182,-456,798,-200,-288,-536,2027,830,442,126,1483,-877,-541,-817,-18966,-14512,-5583,-6180,2187,0,30,1627,0,1848,0,
现金及现金等价物净增加额(万元),-1612,-1610,5915,56953,73948,1540,320,-2709,-2915,-4113,-1493,-14187,-1333,2434,-7338,-99416,-84234,-77338,-14091,37383,-37333,-33182,-23717,49330,107772,31405,-20083,29516,56419,577,11003,-663,-678,-667,-681,12,-619,-642,-588,602,-61,103,90,-1655,-1181,-929,-864,-26396,-13298,-5988,-8073,21886,0,32808,-8,0,1543,0,
总资产(万元),533322,518236,438269,439431,453414,293263,299492,307750,331505,342440,416735,430404,450498,467054,522514,564636,629321,639621,654005,737378,445936,416930,396201,391442,387619,297421,256385,274801,312254,286620,11000,19010,19445,31857,33776,30873,30705,31168,26513,28086,31661,31249,33694,34137,49469,50451,65642,52473,59843,58403,57206,59925,56041,55014,21970,0,19150,15424,
流动资产(万元),379609,366856,376123,427568,441582,281466,287871,296003,320377,331271,341715,355298,376372,393808,400016,443116,510707,521713,546348,680403,445469,416424,395680,390999,387183,296926,255865,274213,292152,264400,11000,15030,15347,24562,26533,23666,23407,23721,18917,20342,23074,22490,24862,25177,34751,35472,50415,37221,53164,52052,--,--,--,--,18759,0,0,0,
总负债(万元),170171,155449,75726,80071,95854,96427,103226,110733,135140,146391,170437,185061,203092,219315,274427,324427,394141,401806,416464,490664,291999,264532,243714,237215,233869,184461,150130,169986,190052,181108,--,10646,10057,21125,22748,19847,19964,20443,15798,17412,21951,21308,23786,23730,23332,23557,24805,23704,11554,9547,8696,11183,8894,8610,9919,0,10150,8232,
流动负债(万元),170171,155449,75726,64071,74854,75427,82226,89733,114140,125391,149437,164061,203092,219315,266079,316079,302589,310255,202962,180364,98999,79532,68714,62215,68869,119461,150130,169986,190052,171914,--,10646,7714,20510,22133,19847,19964,20443,15798,17412,21951,21308,23786,23730,23332,23557,24805,23704,11554,9547,--,--,--,--,9919,0,0,0,
股东权益不含少数股东权益(万元),360371,359912,359608,359359,357560,196836,196266,197016,196365,196049,197696,196779,195803,195755,195472,191678,190264,192769,194650,163110,113379,111841,111916,111295,110823,110034,103334,101882,119261,104380,11000,8364,9390,10669,10965,10975,10685,10674,10660,10621,9638,9824,9802,10268,24166,24819,38562,26833,45729,48831,48485,48718,47120,46377,12019,0,8979,7193,
净资产收益率加权(%),0.46,0.33,0.08,0.83,0.09,0.31,0.02,1.16,0.76,0.63,0.33,1.83,1.58,1.81,1.96,34.86,33.53,31.44,19.24,37.83,1.93,0.56,0.56,8.81,0,7.41,0,23.29,0,7.64,0,-26.7,0,-1.7,--,3.3,0,0.79,0,3.33,0,-5.43,0,-89.59,0,-8.11,0,-81.47,0,0.23,0,11.48,0,0,28.95,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
