报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
净利润(扣除非经常性损益后)(万元),209726,142726,81621,226332,148198,101264,58858,185300,137821,93647,--,144539,--,71349,--,97938,--,43784,--,68384,--,31307,--,49522,--,21849,0,29159,0,13018,0,13561,0,6263,--,9818,0,4565,0,7045,0,3464,0,6881,0,3156,0,5069,0,2582,0,4184,2850,1809,--,2925,1357,2459,0,--,--,
经营活动产生的现金流量净额(万元),61316,23884,89017,113220,168185,128824,47740,167401,133531,92269,59353,100835,115495,82680,22770,57496,26338,73164,66544,66919,37527,10072,15824,11947,10000,9649,10709,302,9879,6978,4774,16255,13359,8715,3056,6832,4057,1267,1738,13313,9945,5807,2763,7852,5364,3003,605,7802,6383,4608,1675,5347,0,3909,--,1569,-1970,996,3025,--,--,
现金及现金等价物净增加额(万元),249490,190468,330016,150464,-126140,-11263,-9638,236770,66297,90846,102726,-22549,-58794,-46382,-34630,356335,380623,581707,418307,76947,69873,46082,-3622,50787,114355,120535,26916,-3584,14674,25086,-20984,81030,102240,6314,-25330,66062,70223,16859,15036,-4527,194,607,2137,-1590,882,-1496,2762,4009,5897,4432,1081,-9023,0,-5897,--,14790,17032,777,48,--,--,
总资产(万元),3302032,3212027,3176068,2787932,2358715,2474373,2414946,2225139,1990125,1958472,1940953,1795829,1697997,1652214,1615151,1523749,1433432,1439286,1244152,820820,751126,717458,637950,621700,595444,584463,452623,420859,395300,397963,341160,320185,322001,212576,172091,192212,168193,107638,97394,79004,84897,86726,87232,85397,82541,76492,78068,70469,68002,66996,63692,62958,52653,54762,52964,51761,48172,23123,22689,20833,17712,
流动资产(万元),2536464,2452416,2438189,2065360,1515932,1636517,1596856,1464276,1305656,1295394,1284718,1151400,962785,950252,955936,945446,929506,1060125,873038,460823,456526,425201,362311,348414,384515,379564,259309,228221,228963,232303,196676,212909,231045,132559,96865,120818,106890,49173,42181,25477,30892,32010,33225,30772,36358,30200,32706,28972,29708,28156,--,23823,--,0,26723,0,0,0,0,9750,6151,
总负债(万元),1490071,1465380,1421499,1116059,1062560,1226210,1153018,1022100,836350,849405,825286,737515,683297,667226,649742,598921,544912,570706,384271,328248,282845,266332,193843,194514,187587,186702,150104,129247,124156,132344,103766,88271,94720,91290,54870,76630,55129,45831,38287,21645,29951,33629,34541,34209,33330,29210,32695,26225,25345,25319,23579,23835,12493,15643,15648,15251,14573,12727,11577,13112,11358,
流动负债(万元),959095,934707,890670,824801,771874,935498,842399,713333,529358,458690,461445,375014,322349,289439,254315,204988,127131,158588,193434,163264,145615,140700,69960,111729,105540,115814,85210,65451,53345,62593,101601,87406,92940,89510,54590,76630,55049,45751,38087,21645,29211,25089,26001,25709,24830,24710,28145,26145,20245,20300,--,18835,--,0,15648,0,0,0,0,13112,11358,
股东权益不含少数股东权益(万元),1809715,1744500,1754309,1671597,1295904,1247899,1261664,1202764,1153557,1108852,1114096,1058098,1014527,984809,965215,924629,888346,868401,859881,492572,468281,451127,444107,427186,407857,397761,302519,291611,271144,265619,237394,231914,227281,121287,117222,115583,113065,61806,59107,57359,54946,53097,52690,51188,49211,47282,45374,44244,42657,41677,40113,39123,40160,39118,37316,36510,33599,10396,9357,7339,6072,
净资产收益率加权(%),12.02,8.22,4.77,17.74,11.72,8.19,4.8,16.63,12.3,8.54,5.14,14.55,10.37,7.39,4.28,17.3,7.78,5.47,3.42,15.58,10.52,7.01,3.88,13.7,--,6.98,0,11.08,0,5.05,0,9.86,0,5.32,--,12.12,0,7.9,0,13.48,0,6.65,0,14.93,0,7.02,0,12.03,0,6.32,0,11.33,0,0,--,9.62,6.08,20.79,21.56,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
