报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
经营活动产生的现金流量净额(万元),6430,2052,-861,9488,-4349,1999,-1577,6627,5493,7951,1778,13773,2730,-5091,-60,-11114,-11554,-15618,-8203,11571,5729,2149,-244,7030,1318,-5126,-7704,6455,-1055,-1725,-3915,-8992,-12385,-11306,-2501,3872,4377,-293,970,-1836,464,-2745,
现金及现金等价物净增加额(万元),-839,-3489,-2557,1656,1784,3471,1140,-2462,-2229,-333,-1157,2611,4229,3942,-234,-8182,-7155,-7745,1260,6932,-1098,4373,-2115,-1870,-774,-3437,-2816,928,-4513,9,-1670,4528,6947,8283,14942,-747,274,1502,73,380,-502,-174,
总资产(万元),153847,135559,129620,130088,126616,125794,119504,108061,105270,102755,99315,104675,116279,125405,111956,114167,125324,123528,123182,122270,113354,115722,111050,122380,128519,122427,121022,114403,114633,105340,93167,84769,91815,83572,78712,56426,54043,--,--,52185,40625,35980,
流动资产(万元),115033,104742,100408,100321,94583,94568,88217,76623,74355,71491,70847,75721,87289,96119,82061,84184,94588,92483,91755,90624,81628,84007,80163,92784,99143,93105,91512,85305,87929,79502,69010,62338,71421,64992,62446,42295,41148,--,--,40695,30860,27793,
总负债(万元),105748,87510,81384,81989,79235,78404,72442,61854,59961,57825,54508,60198,72170,81989,69134,70278,77987,76273,75090,74724,66232,70116,66843,78797,85506,80758,80499,74561,74904,65791,54515,46720,54181,46757,42258,38958,37132,--,--,37396,28330,24624,
流动负债(万元),105096,86835,80686,81269,78500,77644,71655,61044,59961,57825,53508,59198,71170,80989,66934,68078,75787,74073,72890,72524,60778,65116,66843,78797,85506,80758,80499,74561,74904,65791,54515,46720,54181,46757,42258,34078,37132,--,--,37396,27330,22624,
股东权益不含少数股东权益(万元),48099,48050,47822,47676,46934,46914,46571,46207,45309,44931,44808,44477,44110,43416,42822,43890,47337,47256,48092,47546,47122,45607,44207,43583,43013,41668,40524,39842,39729,39549,38652,38048,37634,36816,36454,17468,16911,--,--,14789,12295,11356,
净资产收益率加权(%),1.3,1.2,0.31,3.56,1.99,1.52,0.79,4.31,2.35,1.51,0.74,1.33,0.5,-1.09,-2.46,-7.02,0.5,0.33,1.14,9.69,9.1,5.52,1.96,9.55,--,5.07,0,6.05,0,3.87,--,7.5,0,4.2,--,16.26,13.13,--,--,18.21,20.65,19.84,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
