报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),83904,49127,4008,5514,-3006,10001,4814,--,-118992,-94301,--,-43938,--,-53224,--,92331,--,57804,--,158369,--,87615,--,89262,--,56616,0,519980,0,291901,--,422082,0,206794,--,262661,0,125117,0,262444,0,153997,0,185454,0,91074,0,96951,0,44782,0,57083,40441,25022,0,20246,0,0,
经营活动产生的现金流量净额(万元),367302,218292,82878,328665,186677,149737,50802,155484,78964,70027,-18748,97811,-880,-22185,-16806,147145,149414,114824,47444,272097,192228,145684,70585,190152,143322,110864,70042,604867,514519,316860,163062,560206,407645,275091,125250,330657,252567,168754,87025,367105,262400,189215,74985,276268,179778,127745,39359,193206,144121,77693,2944,174059,0,88188,148216,0,103892,102275,
现金及现金等价物净增加额(万元),-91518,-12825,-49555,53004,73838,159047,-25884,-136654,-141054,-100400,-112999,-9095,73450,-60221,93037,231496,431913,73204,47710,-116041,-106003,62415,-51328,27918,-113466,-107606,-17865,77863,139305,22694,54517,60450,112540,44451,41149,-51415,-28398,-73285,40432,-10989,11706,-22777,892,14937,-18393,-25448,-17780,42345,32955,-15146,-28938,27281,0,8820,-18812,0,-22510,47503,
总资产(万元),6756408,6696519,6640935,6575040,6567903,6394261,6094424,5884248,5737861,5714549,5770039,5786052,6436497,5497976,5465946,5158881,5200376,4590414,4334519,4071018,3827518,3755537,3481112,3392955,3178952,3076240,3077653,2992821,2928974,2749108,2621874,2360711,2146273,1948986,1833328,1701162,1499728,1462579,1395778,1325165,1351116,1288205,1250112,1152260,1089057,1038999,1005582,958455,928654,904530,901245,900240,889775,873641,883643,0,814176,902210,
流动资产(万元),627520,655531,696347,645537,669639,720481,534765,504395,502071,523845,606979,646141,796134,587144,735798,586118,796919,396387,375241,274741,301315,462791,331761,360514,215342,217849,289995,314109,446587,364853,350406,242009,297163,213264,222787,243492,178888,137281,245689,183880,230475,189397,212991,184966,182418,171404,187203,175978,164376,139366,--,0,0,0,--,0,0,0,
总负债(万元),4104477,4100176,3968638,4310267,4359726,4183717,3861734,3663060,3424074,3378798,3380122,3347496,3915696,3138568,3062669,2724721,2781963,2267998,1992513,1761871,1540532,1507601,1261566,1229169,1034288,959643,890307,837974,839302,821216,659451,743760,633060,577446,477716,454572,324242,358975,248965,251546,334556,326072,--,298608,288949,285540,250662,244725,238987,243241,267535,284783,257803,257351,374929,0,313299,417594,
流动负债(万元),640288,976254,837709,1357555,982370,1593110,1133704,1111025,667436,647941,651461,632297,908743,896129,687086,647946,611897,837528,674563,456238,275131,313416,255865,322970,307640,541516,497827,183376,330350,372022,252656,171222,120039,254453,233434,264795,124892,219026,108113,104977,142579,132327,0,108182,93549,94325,85563,76159,64775,60814,--,0,0,0,--,0,0,0,
股东权益不含少数股东权益(万元),2565184,2510198,2590446,2182900,2122063,2121275,2132630,2122737,2226233,2249720,2303927,2351714,2291859,2286882,2331463,2363882,2349148,2254464,2289728,2257855,2238098,2197825,2183711,2139457,2125142,2097000,2167783,2135402,2073509,1918091,1952623,1607152,1503413,1371541,1355613,1246590,1172747,1100948,1144237,1071122,1015110,960754,935350,852430,799395,752790,754291,713116,689058,660718,632542,614909,631429,616002,508448,0,500877,484617,
净资产收益率加权(%),2.77,1.22,0.28,1.46,0.4,0.2,0.24,--,-5.22,-4.12,-2.08,0.31,-3.44,-2.11,-1.37,4.56,3.54,2.99,1.68,7.81,6.66,4.51,2.12,4.96,--,2.96,0,27.74,0,17.03,--,32.02,0,16.97,--,23.81,0,11.43,0,28.18,0,17.23,0,24.17,0,11.82,0,14.43,0,7.18,0,9.77,0,4.68,6.96,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
