报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2001-12-31,2000-12-31,1999-12-31,
流动资产(万元),899995,879592,811750,825303,872366,636537,546516,568684,566772,536113,521871,525315,504624,508683,441600,428915,417441,363361,337150,332980,328910,346993,315130,286577,285632,251489,254065,216477,185683,180177,174623,159922,174479,177982,167084,146063,135349,130376,119707,100781,100524,97479,99915,89247,82046,76306,70859,69571,72036,63033,--,--,--,0,0,29147,
总负债(万元),433597,411378,347082,367378,404742,391339,313534,346691,339159,315350,301600,310577,292298,300923,236873,217794,206910,314480,279491,261403,260341,279558,210406,188622,197503,166010,175247,182882,153517,146798,145224,133117,144548,150693,141183,120484,105899,99342,89780,70475,70417,67283,68262,55167,46278,42592,35842,35085,37722,26460,26509,25293,24048,24121,20752,16260,
流动负债(万元),388837,362333,299151,321009,358106,348407,291288,320151,315577,293396,281947,291715,275957,282472,218502,212248,184260,247733,215702,216516,257317,276544,203677,181850,187323,162200,171437,179242,147581,138562,136188,124603,133734,141654,133444,110995,87130,92267,84452,68897,70417,67283,68262,55167,46278,42592,35842,35085,37722,26460,--,--,--,0,0,16190,
股东权益不含少数股东权益(万元),822156,819371,803894,785822,782001,542054,522416,524244,499541,480973,458694,450137,434592,430925,432944,390056,383935,213463,203513,196373,184680,171819,174112,165089,153112,145014,135136,87869,83108,81480,76045,73268,70427,68629,65831,63725,62923,61807,61105,60459,59704,59196,58341,57950,57483,57222,56416,56263,56698,56662,57211,56084,22492,18853,15105,15987,
净资产收益率加权(%),6.82,4.75,1.71,9.35,8.95,6.77,2.07,11.05,8.4,4.91,1.72,9.54,6.71,4.4,1.76,12.62,12.05,9.79,3.66,23.63,18.11,10.99,5.4,24.66,--,13.32,0,18.12,0,10.61,0,12.21,0,6.17,--,5.65,0,2.41,0,0,0,2.08,0,2.75,0,0,0,0.22,0,1.02,0,15,0,22.08,19.96,27.81,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
