报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
经营活动产生的现金流量净额(万元),7238,1121,-4722,32861,13921,7734,2308,49029,41275,14847,7990,24383,16061,6886,7112,19751,11266,4586,4822,29947,20046,12216,10694,31744,10571,-802,2481,8420,3290,-1025,1109,13652,5477,-1112,-821,7754,12144,8059,2031,5330,4027,3346,509,16373,7005,2986,1925,4741,2971,1306,895,7534,1265,0,--,
现金及现金等价物净增加额(万元),28802,-1596,24335,-778,8327,4621,15613,29777,76660,84850,28340,-11054,-254,4009,-6494,12595,10931,-311,1054,-6165,934,-779,5155,13149,11142,4661,3754,1598,-1249,-1412,-3774,282,-1213,3075,-1760,-5020,1497,-499,6250,-18200,-17596,-8993,-2799,1021,3301,2225,5124,34874,43196,43155,47511,-2607,0,0,--,
总资产(万元),543857,499092,476705,451002,436818,422742,470701,446610,430582,431333,357111,321661,303247,294256,261190,257703,238785,222748,204786,205427,190495,184514,183575,173525,172629,162260,159097,151756,143416,141739,129395,126330,123221,127051,113817,109806,109110,104531,107681,97504,88098,90345,90386,89555,82639,79418,76781,77468,75590,72570,74352,24818,0,22388,17802,
流动资产(万元),284932,250582,251694,235651,227611,222333,276534,259891,252805,260930,192917,165491,157813,158554,134717,138023,134368,122540,107877,113099,107893,104052,106231,99558,100108,91177,90264,84460,80538,80228,68901,68327,60899,65620,54433,53939,54047,52100,57146,49029,50744,59130,63690,63729,61687,59983,59057,61118,59834,59044,--,12198,0,13880,12105,
总负债(万元),187271,154508,136886,124394,115074,123449,163330,144682,135346,142523,151395,126757,124749,122038,99057,104747,92982,84316,68582,73592,63828,60704,58309,52298,57689,50223,44706,41451,38743,38825,28746,28778,28653,36462,23601,22266,23129,20643,24166,17270,10570,8492,8736,11003,6033,6731,5392,8927,9681,8617,12130,16762,0,15172,11279,
流动负债(万元),174707,148111,132264,119700,110774,114708,154693,136013,126511,133773,146878,122196,120219,115279,95270,100959,89117,80507,60474,69793,45450,40327,38931,34920,43311,35845,39328,41073,38365,38447,28369,28401,27534,35344,22623,21292,22191,19225,22748,15853,9153,7074,7318,9585,4616,5691,4352,7887,8641,8257,--,11762,0,9172,8429,
股东权益不含少数股东权益(万元),345563,333926,332459,322124,315942,297854,305973,300697,293246,287081,204782,194086,178536,172213,162037,152833,145505,138069,135801,129699,124833,121975,123228,119184,112907,109979,112308,108833,103194,101424,99170,96045,93059,90280,89916,87236,85680,83599,83178,79894,77197,81516,81540,78440,76525,72672,71376,68529,65897,63941,62211,8044,0,7201,6446,
净资产收益率加权(%),9.98,7.08,3.07,8.59,6.66,4.23,1.73,14.25,11.93,10.36,5.09,19.86,13.66,10.21,4.89,15.4,14.24,9.83,5.68,7.57,7.23,4.86,3.34,14.46,0,6.51,0,14.68,0,7.77,0,14.39,0,8.11,--,13,0,8.3,0,16.25,0,10.48,0,16.25,0,8.66,0,13.84,0,0,0,51.99,0,49.68,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
