报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),-1059,-1056,1347,-98106,-6625,14,-6049,-23398,-22495,-25925,--,-39989,--,-14767,--,26284,--,-499,--,-2718,--,-643,--,-4187,--,-1157,0,-17497,0,-8744,0,-8742,0,-435,--,-251,0,1542,0,2077,0,1486,0,2473,0,1372,710,2295,0,0,0,0,0,
经营活动产生的现金流量净额(万元),34877,15720,-17965,-52253,-27104,-26757,12053,138375,98764,49013,28276,10063,3493,244,46449,71802,1020,1932,-1093,9912,1020,467,840,-2969,4664,3793,575,6099,3382,1824,756,-807,7374,4445,1335,1442,3170,1540,-6581,648,124,3366,196,4499,2609,902,303,1017,2646,0,3531,0,0,
现金及现金等价物净增加额(万元),-22028,8924,-16062,30797,205574,-9863,-2399,-45812,-64239,-67783,-5454,-70334,-37422,19965,43458,43380,561,1708,-1141,1162,-8701,-8322,559,2486,3043,2703,926,-2412,-908,-894,-374,3120,568,-318,-605,-14657,8745,4432,-2734,-14773,-11157,1035,3724,6824,-5325,-3581,-2049,21230,25024,0,904,0,0,
总资产(万元),1564207,1518272,1497425,1556632,1745296,1455784,1392481,1347308,1158333,1207850,1291711,1302466,1203407,1186463,1208855,1090681,96107,95942,97876,96699,94446,93193,125806,126121,126206,125986,123547,124352,135325,135467,120892,129343,150735,138006,136313,111854,114119,104792,87961,85523,86752,81580,70023,62763,56262,48963,46662,46169,43902,0,17101,12828,11333,
流动资产(万元),671578,686775,653144,619278,873591,558343,502701,461577,361845,394470,537164,538892,517086,537103,626238,607466,29412,28822,31263,30007,27830,26591,46645,40051,30116,29798,26654,26261,34027,32950,35177,28616,41566,25190,34798,16529,42751,43902,28417,30050,35148,46236,47200,41273,36698,30782,31854,32158,33711,0,8140,5949,5636,
总负债(万元),1078019,1036121,1017668,1072661,1117559,1191940,1134403,1083993,892926,939647,936357,980505,895623,871452,878964,753804,85004,82858,84058,83132,81912,80764,113725,112954,113927,114652,112473,112222,115998,114543,89078,98016,105008,94812,92414,68575,68035,59239,43533,41633,44172,41915,32211,25703,19837,13219,11513,11733,10238,0,8149,6089,6174,
流动负债(万元),751461,749045,728905,731820,843563,901730,816575,795133,631263,658264,656388,690637,623514,615579,623742,580711,78775,76629,75647,74721,13040,11892,66048,41909,14364,15089,12910,12659,12791,11336,89068,98006,97087,87150,84075,61891,61489,52644,37185,35396,37819,35357,25235,16372,17827,11209,9503,9723,8228,0,6139,6089,6174,
股东权益不含少数股东权益(万元),486557,482528,480096,484295,587576,225338,219955,225756,226934,226753,311584,276130,252717,257341,273028,279766,8999,10886,11584,11350,10787,10731,10333,11457,10372,9508,9113,10202,19677,21131,27858,29245,37366,36875,37418,38294,40490,39955,38835,38341,38421,37886,37146,36401,35771,35294,35004,34294,33664,0,8953,6739,5159,
净资产收益率加权(%),1.03,0.74,0.49,-35.98,-1.9,0.06,-2.63,-7.82,-8.35,-9.22,-5.34,0.07,-7.24,-4.92,-0.02,16.99,-5.36,-3.26,0.51,7.46,-6.02,-6.54,-10.13,12.16,--,-7.3,0,-92.62,0,-40.98,0,-28.14,0,-1.07,--,-0.47,0,4.12,0,5.56,0,4,0,7.03,0,0,0,14.8,0,0,28.22,26.55,15.95,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
