报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),13020,8336,3959,15216,12976,8305,3569,15769,13914,9023,--,14077,--,9847,--,23800,--,11690,--,17248,--,8219,--,11955,--,5765,0,22182,0,10787,--,18972,0,7627,--,9919,0,4812,0,7447,0,3806,0,6854,0,2833,0,4792,0,2251,0,0,1679,0,--,
经营活动产生的现金流量净额(万元),-3071,-6980,-5456,-4535,-8977,-6647,-7278,4510,-1612,-336,-1492,-8385,-19097,-26779,-9153,-7928,-8634,-5619,-4936,-2782,-5544,-4565,-6984,-7586,-5483,-4867,-7527,-11563,-11556,-35380,1300,3919,3730,2890,10878,14461,8352,2862,3167,2899,2356,1515,1820,3155,-3931,-1224,-2485,-4341,-920,-353,0,90,-1855,-683,--,
现金及现金等价物净增加额(万元),18833,26656,20858,-25687,-12391,-599,-9886,-40097,-48860,-16424,-41048,21293,-11735,-7574,8666,-34085,-38652,-21630,-6202,28246,-47009,-50332,-22893,41149,8891,7674,-4766,-8504,-2572,-22409,7142,-4729,-4814,-5372,9894,37786,899,-818,2642,-1000,-1991,2428,-1983,-1809,-11075,-9765,-9533,13808,21764,-61,0,1374,0,-443,--,
总资产(万元),464401,466123,449707,427773,416518,420612,403712,404472,384263,410811,389715,424825,395390,398294,390584,365812,338704,342784,345396,342964,253974,238965,251128,266323,215337,210720,194676,188606,186013,178567,160398,151794,139996,135318,134212,131614,100569,104306,105652,97182,95139,95884,83983,87737,77238,71490,68952,67417,66195,39065,0,34666,0,26981,23074,
流动资产(万元),372988,376480,359145,337551,331869,336449,319646,320315,302792,329738,307663,342563,313842,318376,311601,291209,273728,278223,283528,283615,203059,190087,204623,221103,171300,167241,152601,149019,147266,147042,130257,122521,112218,107960,107068,104738,74475,79094,81403,73958,72076,73042,61585,66328,57333,53599,52664,55155,56963,31634,0,29559,0,22540,19914,
总负债(万元),230297,236658,220199,201128,186829,195202,174440,178923,161405,193081,168254,206702,177928,184789,173819,153228,128641,138848,140789,143091,111853,102784,115021,134067,84975,83832,68237,63634,65071,63197,49058,44196,38557,39490,38908,39265,44747,51255,52807,46396,46429,49175,36980,42736,33272,30670,25506,25742,25923,23855,0,21670,0,16422,14491,
流动负债(万元),165189,171550,185091,166020,95807,104209,103463,107968,90442,122139,142333,180801,148018,154900,113950,93379,38759,48985,50972,53288,51828,42973,55234,103791,69702,67455,51861,47258,48706,46898,32758,27896,18837,19770,19188,34545,41247,47755,49307,42896,42929,45675,34980,42736,31772,29170,24006,24242,24423,20855,0,21670,0,14222,10051,
股东权益不含少数股东权益(万元),233653,229022,229068,226188,229205,224906,228758,225033,222338,217204,220938,217596,216931,212973,216231,212058,209546,203444,204120,199383,141621,135681,136107,132257,130363,126888,126439,124972,120942,115369,111340,107598,101439,95828,95005,92050,55444,52673,52467,50408,48632,46631,46926,44923,42707,40820,43446,41675,40271,15210,0,12996,0,10559,8582,
净资产收益率加权(%),5.66,3.66,1.78,6.86,5.7,3.74,1.6,7.81,6.27,4.1,1.83,7.38,9.19,4.75,2.18,11.93,9.19,5.96,2.33,12.64,10.68,6.21,2.57,9.6,--,4.7,0,18.96,0,9.47,--,19.24,0,8.06,--,17.71,0,9.2,0,15.79,0,8.23,0,15.7,0,0,0,16.97,0,15.7,0,27.84,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
