报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
流动负债(万元),89345,95904,95639,95026,83905,92260,83251,80379,87654,88504,84193,80899,75299,71559,68537,60338,55850,55619,48092,37554,39119,40780,38186,38340,45032,45676,43211,41614,38765,37090,37668,33546,35500,35173,32350,29887,28999,--,--,24054,17175,20357,
股东权益不含少数股东权益(万元),42085,41491,41487,26294,28664,29387,31116,32634,28400,29749,30371,31563,33909,34922,35412,36737,36496,35590,27065,26687,25802,24991,24552,24111,23579,23406,22937,23789,25048,25438,26442,28196,29155,29441,29238,14273,13973,--,--,12396,12005,9679,
净资产收益率加权(%),1.72,0.34,-0.78,-20.54,-12.99,-10.45,-4.8,1.77,-12.6,-7.86,-3.26,-14.42,-7.12,-4.2,-0.04,7.08,5.89,3.32,1.41,10.14,6.78,3.58,1.81,1.35,--,-1.62,0,-16.96,0,-10.28,--,0.69,0,1.53,--,12.56,9.69,--,--,12.66,21.54,26.23,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
