报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-09-30,1999-12-31,1998-12-31,1997-12-31,
经营活动产生的现金流量净额(万元),-43084,-15328,-8018,-1498,-12727,-7895,787,-19193,52543,-1309,7315,2301,-6225,-5004,8577,-2219,-6226,4055,-10924,20190,7566,14665,-10241,-4838,6805,-2369,-1635,9472,3065,8,-2076,-2960,-2916,538,-1827,-1244,1623,3437,4602,6580,6496,1705,-229,2918,430,-662,-3134,7892,11528,5218,2035,5155,0,1758,3810,4372,--,-1458,7015,792,0,--,--,
现金及现金等价物净增加额(万元),1221,-12224,-6859,5042,36454,14489,-11323,-17727,-4379,14562,17011,13062,-12402,3364,11195,10090,20919,20845,8831,12160,10311,23278,-799,11855,19464,1060,-2543,4789,4249,-4159,-591,-773,487,3555,-700,-13634,-7566,-1693,2799,-11653,-4376,-3943,-847,5003,3667,3337,-1725,9004,12530,5420,2575,6830,0,-1197,3484,-12524,--,-8391,33350,4206,0,--,--,
总资产(万元),238128,224652,237185,247960,384160,371753,342943,353780,377857,373826,375336,338850,322924,312257,295336,254254,279101,248779,232892,209108,193972,195404,172221,182370,180442,158558,153180,162373,165037,141866,142474,138917,150657,149557,148000,147651,153140,154796,148704,149455,145093,123059,119277,119370,108355,100845,98374,106274,93891,81555,79416,77589,71048,66732,70037,66527,70430,65775,69413,46464,32185,32560,35966,
流动资产(万元),69580,54186,64785,73608,197935,183634,152774,166486,190241,184763,185733,157330,154771,154376,144978,134294,159989,137149,127046,111261,106757,112602,89891,99899,97158,75923,71152,81405,89847,66596,67699,73161,86114,85172,70560,84953,69502,70827,75393,75959,77190,76476,80047,79957,70534,62904,62261,70162,58253,45875,--,--,33892,0,35627,--,44672,0,0,24778,0,13053,15651,
总负债(万元),236086,219741,228149,235827,383328,366034,331159,336456,330497,320246,315966,275017,263756,253075,236137,195134,220212,189924,174053,150305,135099,143612,120058,130650,128858,106976,100340,110874,113043,89861,90487,86972,98247,91542,89943,91230,95968,97702,90382,92533,88133,65941,67178,67793,58103,50926,48961,57409,47957,36023,35842,34751,28389,24130,27934,25451,--,25124,30082,29694,20340,22560,27718,
流动负债(万元),235605,219235,227618,235270,360022,345732,307615,335916,309844,319598,285727,244779,240970,230329,216832,175869,202482,176194,156453,150305,132578,141124,111603,121763,116194,94164,87291,103826,105703,82440,83066,86972,98247,91542,89943,91230,95968,97702,90382,92533,88133,65941,67178,67793,58103,50926,48961,57409,44003,35415,--,--,28119,0,27556,--,29099,0,0,29978,0,22560,27718,
股东权益不含少数股东权益(万元),1884,4750,8870,11965,-9597,-4739,1279,6724,32874,39077,44842,49297,47637,47651,47647,47554,47259,47266,47316,47192,47194,47216,47556,47104,46990,46981,48229,46881,47359,47359,47339,47291,47588,49477,49451,47838,47742,47635,48840,47353,47179,47416,47083,46526,46017,45637,45231,44682,44209,43808,43454,42717,42542,42483,41984,40953,40867,40630,39320,16760,11846,10000,8248,
净资产收益率加权(%),-145.57,-86.32,-29.71,38.7,0,0,-136.08,-78.27,-39.97,-23.13,-9.46,-31.23,0.18,0.2,0.2,0.76,0.14,0.15,0.26,0.58,0.19,0.24,0.96,0.47,--,0.21,0,-4.41,0,0.14,-0.56,1.01,0,1.7,--,1.54,0,1.15,0,2.41,0,1.88,0,4.04,0,2.12,0,4.5,0,2.52,0,4.22,0,0,--,7.81,--,4.79,17.54,--,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
