报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),-834,2390,604,-26365,-14371,-7595,-3946,-24107,-8844,-3928,--,-3624,--,-790,--,-4457,--,2184,0,-13213,--,-4811,--,-10091,--,3687,0,2962,0,1396,--,1902,0,130,--,-413,0,-1564,0,-8971,0,-3371,0,-14487,0,-4902,0,-2375,0,0,0,0,0,0,
经营活动产生的现金流量净额(万元),32076,21849,3962,6954,-2065,5786,3632,-2720,7116,1054,-2616,19892,3975,-1651,-8202,321,-5127,-6515,-8828,-18722,-17667,-12525,-12900,5490,10056,8462,4238,-3597,-5912,-7010,-3246,7927,2552,-3165,-2076,5237,-2802,-505,-6887,13967,1822,-457,-1440,4449,-517,-1162,-1591,2007,6812,831,0,16530,0,0,
现金及现金等价物净增加额(万元),197062,147365,255072,11979,11519,4501,4028,-16129,-2034,-10106,-7681,-13345,-17630,-19366,-21902,2827,-32696,-25726,-25500,846,-19945,-18283,-17182,33728,8725,4871,4830,1990,-2611,-5490,447,1257,-4671,-2315,-4576,-3869,-3742,-5314,-6561,1977,-5320,-920,-4858,288,-4976,-2944,1588,2601,28642,1807,0,-1056,0,0,
总资产(万元),748886,746929,743748,417999,423988,422257,365987,351672,358602,358891,363911,364564,367571,367618,333833,347212,289454,283729,276598,277990,254851,249535,245248,254227,174383,166641,156249,140388,135991,132119,133396,122973,118920,122318,118850,114746,116286,114773,120241,123595,133229,131722,129081,132764,136030,137541,142936,157844,178736,154216,0,148672,121132,109643,
流动资产(万元),481368,492003,492227,167528,179964,172349,113551,96690,94515,90344,93522,95592,101184,102201,114494,127731,91486,94726,90268,100589,84711,82093,84008,94560,73090,69282,70606,55534,51060,48092,50360,40716,35149,39506,37103,40043,40994,39816,45284,47508,43293,44722,41257,44169,45437,45430,49337,65644,88476,67471,0,63749,49005,54658,
总负债(万元),177488,174379,175430,247327,246903,237819,202836,184656,174023,168280,169907,168858,166431,167828,154115,167639,107934,104272,97703,100799,89674,81968,73618,81338,85274,75812,65818,53185,50004,46689,47707,38668,32610,36813,33032,32766,36816,35917,40785,44906,51319,51360,49061,50802,46692,47827,51273,61871,80740,94816,0,93430,66946,59453,
流动负债(万元),117274,115188,104174,176042,174715,184008,148743,130514,118238,112987,114262,118578,115580,116749,105487,126004,101392,97864,90080,93196,81102,74331,66113,74035,82631,73081,59465,47812,47684,44268,45356,36303,29282,33881,30693,30552,34710,33820,38712,42832,49381,49728,40271,41919,38186,39307,37648,45690,51356,62115,0,64156,45004,48320,
股东权益不含少数股东权益(万元),557482,558587,554304,156463,162325,169088,147525,157760,171788,176642,179194,180448,184420,182422,179535,179029,179857,177050,176077,174189,161365,163746,167678,168988,84865,86883,86343,83112,81437,80797,80610,79232,80991,80074,80349,76359,73809,73174,73118,73033,78112,76793,76594,78419,85339,86059,88828,91691,94154,55876,0,53035,51214,48512,
净资产收益率加权(%),0.83,1.17,0.23,3.45,6.97,10.96,-2.39,-13.4,-4.92,-2.13,-0.7,1.83,2.95,1.88,0.28,2.76,3.23,1.62,1.07,2.99,-4.61,-3.1,-0.79,-15.17,--,4.32,0,5.01,0,1.93,--,--,0,0.34,--,2,0,0.41,0,-8.23,0,-2.16,0,-14.82,0,-5.09,0,2,0,5.02,0,10.67,11.19,11.68,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
