报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),4701,2235,263,7513,5083,3238,187,7200,4169,2797,--,4437,--,1375,--,4816,--,1478,--,2254,--,785,--,1150,--,455,0,-4313,0,-336,0,165,0,459,--,826,0,238,0,1556,0,635,0,2558,0,684,0,2221,0,479,0,3004,0,0,0,0,
经营活动产生的现金流量净额(万元),-20017,-19175,-14582,24843,-11511,-14664,-13513,-596,-20726,-18258,-9775,10295,-14688,-12918,-8770,13963,-7134,-7698,-6873,5475,-2040,-5112,-4883,8288,-1487,-4986,-5091,-1442,-8350,-7172,-1545,849,662,-5590,-1856,1133,3873,-1617,-5095,-5813,-13370,-14366,-10121,8504,-7768,-11942,-8419,-5278,-14348,-13145,-9531,5506,-4823,4013,0,0,
现金及现金等价物净增加额(万元),-1927,-2302,855,9550,-1339,-4153,-2517,-4519,-8042,-5833,-7514,-4169,-9205,-8260,-7332,9167,-5923,-7192,-5018,2495,-1085,-790,-61,578,-386,-430,-1415,-2239,-681,2422,3538,2774,-106,1500,-1103,-8754,-5118,-5906,-6082,-8443,-11640,-15054,-17163,1559,-10579,-16579,-14684,-8061,-18717,-16978,-14914,24160,-5216,3314,0,0,
总资产(万元),149665,113883,119084,122589,118616,109078,97568,96536,95124,91194,87209,90541,89150,85478,78156,78752,78810,76028,75178,77038,79677,80391,82311,77726,80089,77828,77168,73474,89976,78497,72412,67175,72245,77090,65580,65958,72446,68514,68150,69588,70099,59896,52064,67276,59452,48726,43917,50575,39446,37715,38515,44771,12293,14256,9598,10706,
流动资产(万元),91160,83918,89969,93542,85227,76655,65367,64268,62677,59502,54668,57783,56000,52125,46854,47283,47256,44984,45820,47763,50823,51407,52565,48907,50558,48116,47676,43679,59182,55438,49353,42980,40149,46414,34649,35734,43715,46850,47530,49236,49972,40700,33800,49036,43925,33640,29487,36209,28272,26561,--,--,8202,0,0,0,
总负债(万元),45672,41360,45845,50562,51669,44545,33382,33160,36818,32718,30335,34359,37124,35015,27984,29028,36427,34657,33824,36110,41259,42557,45373,40978,45317,43504,43320,39746,51443,40060,34069,28903,32269,37782,27748,29026,35783,32970,31466,33102,33671,24663,15358,30741,23808,14893,8951,15787,6634,5508,6989,13381,4932,7768,5383,8453,
流动负债(万元),45584,41360,45845,50562,51669,44545,33382,33160,36818,32718,30335,34359,37124,35015,27984,29028,36427,34657,33824,36110,41259,42557,45373,38978,41277,39415,39232,35657,46153,37851,31860,26694,30050,36052,26718,28500,35781,32965,31120,32753,33410,24399,15071,30449,23511,14591,8644,15474,6513,5375,--,--,3006,0,0,0,
股东权益不含少数股东权益(万元),100759,70600,70805,69427,65050,62827,62377,61248,56736,57212,55095,54125,50587,49043,48228,47480,39680,38716,38709,38178,36240,35753,35015,34577,33168,32926,32371,32043,35723,35617,35525,35195,36261,35306,35121,34282,34231,33668,34597,34291,34650,33379,34908,34637,34082,33024,34205,34033,32547,31936,31457,31325,7322,6368,4141,2180,
净资产收益率加权(%),9.51,6.43,1.96,16.96,10.34,6.91,1.84,15.91,8.59,5.21,1.85,13.81,7.24,4.53,1.56,13.03,6.31,3.91,1.38,9.89,4.72,3.35,1.27,7.54,--,2.73,0,-8.72,0,1.71,0,2.38,0,1.58,--,2.64,0,1.32,0,4.39,0,1.76,0,6.7,0,2.17,0,7.79,0,1.92,0,28.15,13.94,50.57,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
