报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-09-30,1994-06-30,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
净利润(扣除非经常性损益后)(万元),36345,27799,21485,36488,40719,36697,34967,--,118832,98810,--,133533,--,79519,--,79155,--,67123,--,50548,0,34454,--,35707,0,23409,0,27082,0,7665,--,33926,0,20105,--,25925,0,16038,0,13461,0,8681,0,10162,0,5162,0,5534,0,2705,0,1800,1758,1224,--,2513,0,1441,950,524,77,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
经营活动产生的现金流量净额(万元),43446,28227,6817,41626,66397,34901,22894,-30593,-17741,-25032,-9633,103920,100122,65211,28775,159675,99294,78570,49670,81477,62760,12438,13474,44837,44489,21247,21639,58970,53469,21129,3307,7550,25370,24157,12080,39059,44771,19423,12135,15375,14646,14160,7533,4771,11786,11172,6553,4912,8723,5471,1492,13324,0,4636,--,9003,0,3024,-516,1804,1518,--,1120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),29340,16752,279,-19301,11512,-12398,14158,-151827,-118333,-95700,-18861,43441,48761,29719,24196,93926,43051,35626,35461,37352,23213,-11909,729,16549,22436,6863,20962,37008,39683,16445,1811,-21345,-2188,9219,11194,24547,32095,9922,11509,2704,5103,7812,6428,752,6518,7057,5984,-598,4153,2520,1225,3702,0,-533,--,3467,0,74,206,319,302,--,104,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),613736,613095,593263,578610,559963,547209,598294,581669,587973,578810,644248,611215,561113,527205,566058,491175,412667,399547,379940,345581,289850,261097,260977,250860,242282,224516,230321,211536,201836,183931,177707,188648,182647,191154,190670,165696,167281,148613,164598,133458,134010,127113,126134,120412,116143,111866,110196,107069,105681,102932,104259,102768,99850,102534,110913,110393,0,107149,113864,109289,110956,110204,111866,112513,112855,116853,113712,118636,115170,109187,105757,--,109235,94609,49371,--,--,
流动资产(万元),400463,402527,390330,380661,368616,366000,421359,409793,447707,445989,517578,494028,455267,432879,474583,401354,327145,326289,313862,283456,233287,209012,208714,197638,189915,172042,177627,157962,152038,135629,132339,142693,138867,148937,148567,123942,126300,108286,124318,92475,93698,88502,87373,81930,78117,73763,72253,69119,67360,64597,--,0,--,--,70219,--,0,0,0,0,0,60103,59754,58972,58597,59080,54318,55947,55656,55441,52672,--,60376,66598,30538,--,--,
总负债(万元),181348,188993,175576,185039,161709,153195,175179,194052,176364,187998,204115,248755,207624,201091,248571,233044,153638,148913,126892,139619,79489,76394,63378,71645,62010,61848,51813,52795,43528,43423,35432,48441,54716,69047,53059,45115,49751,40708,50668,33759,34541,33353,28820,29509,25296,24562,22106,22871,22412,21921,23826,24067,19674,23134,32087,32304,0,28246,34739,30913,33197,31818,33883,35418,35784,38182,37521,38822,46047,41649,33059,--,40609,31587,24628,--,--,
流动负债(万元),181200,188690,175576,185039,161709,153195,175179,194052,176364,187998,204115,248755,207624,201091,248571,233044,153638,148913,126892,139619,79489,76394,63378,71645,62010,61848,51813,52795,43528,43423,35432,48441,54716,69047,53059,45115,49751,40708,50668,33759,34541,33353,28820,29509,25296,24562,22106,22871,22412,21921,--,0,--,--,32087,--,0,0,0,0,0,31812,33471,35011,35384,37782,37121,38422,45645,40249,29659,--,35224,31187,23221,--,--,
股东权益不含少数股东权益(万元),426772,418503,412249,389186,393244,389165,417434,382885,405215,385065,430741,355228,346596,306464,298323,249070,241769,236878,232470,192662,196910,176610,190902,164859,166030,152407,162261,146677,142096,128352,131888,129087,117771,112600,125946,111857,108766,101221,105801,94646,94449,90030,92899,87909,87524,84721,85562,82622,82432,80731,80257,78434,79864,79359,78785,78047,0,78863,79084,78336,77719,78346,77943,77055,77031,78671,76191,79813,69124,67538,72698,--,68626,63022,24743,--,--,
净资产收益率加权(%),9.38,6.92,5.37,9.28,10.24,9.1,8.56,--,30.59,24.86,19.14,44.11,41.22,27.62,18,34.5,33.9,30.67,25.62,27.55,29.69,17.47,14.64,23,0,15.12,0,17.86,0,4.82,--,30.16,0,17.29,--,25.32,0,15.07,0,14.49,0,9.34,0,10.5,0,6.13,0,5.21,0,2.9,0,2.01,0,0,--,3.62,0,1.85,1.62,0,0,--,0.53,--,--,--,0,0,0,0,0,--,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
