报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),8084,5515,1668,5115,37425,26915,12907,39764,67760,57006,--,152658,--,81573,--,162766,--,78448,--,104540,--,50031,--,42401,--,17105,0,47306,0,30522,0,24986,0,12069,--,15119,0,10215,0,6822,0,3452,0,3598,0,1497,0,3738,0,1970,0,0,0,0,0,
经营活动产生的现金流量净额(万元),-9615,-20452,10948,81161,68621,85608,51942,81301,31795,37580,34935,244613,121014,71240,45132,200755,166667,90561,34849,195355,152557,82771,25842,81095,18773,5568,-6912,10634,-38292,-19594,-35716,63279,22831,11401,13241,54148,32515,25883,10100,28369,22869,13486,2670,-1670,-8193,-564,-3391,7296,747,-141,-2000,11744,0,0,0,
现金及现金等价物净增加额(万元),83256,111638,79518,15911,53288,75814,101389,-75718,-39782,-16870,-9794,-38004,-57310,22302,-56654,141825,219804,79100,99259,-81647,-28822,-44704,-37633,91294,48856,39365,-18088,-59165,-14718,42906,81051,69604,37745,1700,7213,22732,8724,13727,5530,3033,4932,3820,524,-27948,-20632,-8088,-4412,36158,33371,-1487,-2995,6366,0,0,0,
总资产(万元),3501631,3268001,3062158,2764051,2712585,2557424,2495843,2342341,2364898,2269956,2201352,2149524,2116200,2121179,1897123,1893039,1935511,1484551,1509323,1350148,1355761,1296850,1252072,1255260,1065623,959802,816438,807649,726105,738970,736026,377453,326697,225187,220459,220265,209457,193378,179112,172572,170631,167191,157664,160682,111145,111723,109772,112137,110079,74462,74233,72392,0,65320,67066,
流动资产(万元),1299869,1099038,943357,747701,779545,724090,740951,650756,822597,791193,781480,745390,815090,844294,680599,697973,824660,552879,568499,415559,441564,411171,378865,408425,448090,395771,298620,286973,368187,402834,405021,260738,213376,116972,115525,112729,105937,90229,78494,71573,71033,67131,56859,58821,61559,66564,65435,67589,65649,30765,30470,28298,0,20582,23818,
总负债(万元),2296638,2067624,1851877,1559525,1473910,1363590,1299843,1165160,1149842,1070882,948989,945105,979247,1025231,848275,883335,978413,838000,880429,760195,820319,781703,761855,790102,588968,495702,346260,346437,287089,298180,302789,253009,212132,116244,107975,114053,105449,93174,80132,79361,80532,80905,67208,72691,36235,37790,32791,35770,34677,38990,39685,38832,0,35404,38492,
流动负债(万元),1422036,1269806,1068881,836562,780592,755577,772957,760543,776469,697425,573141,618175,713122,759680,582555,617464,537653,432355,467621,364600,435148,410672,393489,423775,298709,312854,282210,282183,248374,256611,257137,244878,204124,109137,101227,107266,99895,87661,76782,76011,77115,77488,63311,68394,35865,37420,32421,35400,32837,37150,37845,37242,0,28999,29647,
股东权益不含少数股东权益(万元),999435,997375,996138,993150,1024658,1014162,1011196,997504,1026991,1015954,1043290,1005133,947219,928519,882288,857889,851766,553339,524820,493715,461990,442026,410633,391256,412963,403067,399992,394170,385390,391277,376032,103114,95827,89270,89749,87518,87165,82935,82568,78884,77806,75328,77998,76414,74418,73934,76981,76367,75401,35472,34548,33559,0,29916,28574,
净资产收益率加权(%),0.82,0.52,--,0.85,3.89,2.82,1.3,4.33,6.62,5.65,3.76,16.7,12.78,9.25,4.74,28.67,20.14,15.07,6.08,25.41,18.33,11.73,4.8,11.65,--,4.06,0,13.65,0,9.67,0,27.28,0,14,--,17.89,0,12.31,0,8.66,0,3.97,0,5.12,0,2.31,0,8.21,0,5.54,2.9,11.47,5.62,11.95,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
