报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
总负债(万元),1265475,1280584,1242277,1332387,907806,882130,830619,904047,895459,848749,801771,852359,866343,810663,634123,668735,656189,547523,457288,495842,477272,452406,408711,424246,424219,400483,378882,336209,266545,234395,200657,208166,197072,189582,179970,123740,113709,104612,44776,41180,32788,30474,24925,21081,21620,18003,19075,19556,12307,10579,7951,8104,8416,8666,6530,0,8354,4692,
流动负债(万元),1022505,1052440,1006384,1095735,792059,771856,708950,785815,767319,721487,677746,730335,745157,690389,586566,622552,625486,522798,438067,476554,453727,433429,387585,403138,393594,370061,349288,329762,260161,227702,193576,204187,191488,182428,172229,116487,105778,96701,43783,40187,31815,29501,24628,20788,21278,17421,18492,18973,12138,10319,--,0,--,0,0,0,0,0,
股东权益不含少数股东权益(万元),1314949,1298569,1275105,1069115,629738,608460,598716,585467,555035,535615,527711,516246,481783,449106,431923,413482,384246,358345,343148,330812,301064,276398,257528,247632,214124,199870,194910,186490,165006,152012,140227,135987,112672,105452,97521,84077,73027,67460,63265,62546,56303,54638,54016,53521,50963,49426,47824,47418,46121,45172,43911,43631,42230,41553,10574,0,7407,5616,
净资产收益率加权(%),5.44,4.22,0.89,16.97,9.3,5.83,2.16,15.5,9.52,6.09,2.11,24.41,17.93,10.95,4.01,24.53,17.35,10.4,3.4,29.6,20.01,11.29,3.76,32.84,--,12.04,0,31.72,0,11.87,0,34.96,0,11.92,--,28.35,0,7.12,0,18.16,0,4.88,0,12.09,0,4.15,0,8.38,0,3.47,0,10.34,7.08,6.32,34.79,19.66,35.36,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
