报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
净利润(扣除非经常性损益后)(万元),77968,62005,33524,100114,77885,61222,32702,115428,86125,59180,33520,99568,--,51142,--,73374,--,39088,--,73420,--,36643,0,67893,--,31967,0,45403,0,20755,--,21136,0,8842,--,12408,0,4855,0,7963,0,3212,0,-75751,0,6343,0,18042,0,9300,0,18683,13038,9161,--,10228,10180,20196,9801,21275,--,--,--,
经营活动产生的现金流量净额(万元),91993,65108,9907,118443,87628,56642,8120,146742,100649,69661,23736,121183,85312,37803,5672,95490,48296,44130,12493,84828,70594,42162,12716,85505,61286,31196,12012,111638,87340,75381,6585,60530,60098,48966,21141,42551,30541,20309,5256,2283,93,-2691,2122,-71963,-36480,3120,4379,2809,37927,25239,10231,49612,--,5183,--,15344,15552,26686,-9597,12063,--,--,--,
现金及现金等价物净增加额(万元),-50345,51421,4528,-4937,12820,35757,1581,2422,-21102,37625,-27085,-65210,-76191,-86016,-95635,22352,-16480,-7987,1207,52142,29664,5529,6444,54871,42029,23291,44642,-12603,-34105,-42000,5556,22395,38122,21464,13083,17801,16576,6267,0,8603,5233,-13212,-2135,-101325,-2548,-19164,12109,9665,35376,32166,13626,-9920,--,5419,--,-42376,28096,-11376,46651,74709,--,--,--,
总资产(万元),1131377,1108509,1092451,1066724,1051237,1047874,1028770,1024249,944737,943237,892890,861241,777791,770997,763835,759904,638065,618918,628954,609116,581723,543143,559129,563142,554412,515424,536694,505146,484618,459507,781005,777339,779458,762564,739449,705459,698545,690127,688595,704328,697891,699474,706379,717761,785856,823667,822797,829625,797601,767491,732407,685021,821811,819673,668381,659907,604909,588985,486972,357960,170679,146788,130939,
流动资产(万元),439958,549692,540305,512332,527074,541348,521610,517553,452581,456864,410141,413787,366615,362172,359964,414631,360456,346421,362386,350504,319711,285100,303250,303720,292328,264918,289455,258650,239072,220451,653053,649850,628828,615105,587225,570258,557456,548003,0,557662,544150,542503,546062,557532,593510,633237,630973,642535,614340,584502,--,--,642119,0,569407,560594,0,0,391812,0,144161,122696,110616,
总负债(万元),386309,344405,358175,367172,359064,348534,358444,388146,338841,361645,312676,303633,239232,256721,246231,274848,159244,158823,159119,162739,157548,140556,143819,167995,174539,160460,177474,163878,159014,150588,484329,488994,503320,492998,469169,450943,450809,443757,--,465095,461574,465357,471916,488976,470991,503661,509677,520241,493355,466189,436299,394825,463066,465216,--,364689,299318,290963,196310,92596,95969,89721,50863,
流动负债(万元),282424,242580,256085,267109,264140,257973,269908,301586,251624,274808,275070,268963,206152,236911,228989,263565,152890,152522,153638,157272,152059,134715,138146,161006,170799,156656,173726,162415,157368,149819,482770,487435,501224,490939,464627,446401,444834,437735,0,458797,454383,458089,464587,482166,458225,492942,497692,511694,484233,456721,--,--,451965,0,354962,345322,0,0,175771,0,94362,88980,50863,
股东权益不含少数股东权益(万元),718900,738700,709892,675995,668333,676597,647947,614882,584256,561173,560753,530977,505049,482513,485183,454499,449098,431576,443086,421292,399591,379286,392441,368629,348704,331477,336636,320005,305545,289510,280942,272981,260247,253991,254879,239685,233034,231402,226795,223269,219684,217466,216407,211388,294657,300493,292604,290931,283663,279544,271911,269888,271917,268951,261977,260389,265344,258248,269519,257591,69479,51917,77086,
净资产收益率加权(%),11.69,8.87,4.89,15.93,12.16,9.55,5.23,20.86,15.54,10.77,6.2,23.06,15.44,10.7,6.53,17.36,13.12,9.3,5.04,21.09,15.42,10.41,6.33,21.3,--,9.97,0,16.76,0,7.38,--,10.73,0,3.53,--,7.12,0,3.63,0,5.52,0,2.83,0,-28.79,0,3.06,0,7.37,0,3.51,0,6.14,--,0,--,4.7,4.07,7.33,--,23.35,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
