报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),-34363,-24613,-25037,-70274,-33088,-21397,-6541,-27278,-12671,-5252,--,-1468,--,-239,--,-37738,--,-16515,--,1026,--,-5389,--,-44782,--,-18239,0,1583,0,18159,--,23906,0,9162,--,5777,0,681,0,14346,0,11255,0,22275,0,9213,0,8265,0,4127,0,0,0,0,0,0,
经营活动产生的现金流量净额(万元),-16230,-22829,-15102,-75489,-18458,-8684,2034,37687,40531,56231,25882,-22015,-14085,-17348,9751,15048,-15668,17461,39641,-29830,-54363,-55879,-25595,29693,6082,14788,13287,6270,9973,23737,14655,-13366,248,4519,15732,2078,8280,-21198,-29128,39028,15852,21313,3430,55568,35792,2201,1201,8084,4413,-1922,-9313,7815,-189,6896,0,0,
现金及现金等价物净增加额(万元),-1301,-150,1264,-43670,-32932,-24375,-25293,39059,10691,10207,10533,-51980,-10817,-33632,1291,3090,-36915,-26241,10284,-59282,-38838,-41524,-35837,100263,111085,19329,5937,-18298,-37386,-10122,-6961,24847,29770,-11407,-277,-9712,-2736,-25646,-23146,17195,5267,12239,1070,1478,-15144,-19138,-9464,4391,22881,24494,12573,16800,-2029,916,0,0,
总资产(万元),702064,763559,760876,776083,732578,736426,714421,756919,732571,706852,721165,732121,734388,732400,714057,730436,687181,661010,689170,681027,684101,679230,656306,667453,648412,529732,520101,529316,546386,527924,527002,485255,484312,393067,375288,350108,360539,356245,345142,354477,338078,332518,299593,294864,274965,248827,208695,190115,159941,145179,122642,86862,69430,71787,59708,79103,
流动资产(万元),400535,457265,450721,461019,410062,409136,382762,422037,400832,373238,385486,393472,408362,402358,381183,392688,354555,333995,359341,357174,372220,366863,345659,362025,381399,268126,264216,270571,254499,240229,234531,205694,196352,124262,113531,110447,122793,119952,111143,121073,110885,107476,86229,94814,86107,69954,60992,62775,77619,76020,--,--,23398,0,0,0,
总负债(万元),547627,594678,591392,577488,489502,479109,437563,473065,427158,392366,399789,412034,412361,414065,400917,412956,353008,385515,394841,387443,394803,391968,366407,372647,332967,307556,285682,286197,276080,258730,258927,220678,230804,238522,229411,223580,246857,241519,233720,240750,225704,223817,189158,194347,180037,161143,125656,120929,93119,79887,59238,58964,44422,48686,39626,63905,
流动负债(万元),342052,389696,302071,285060,349158,358763,326719,362387,386666,352971,359938,372101,319770,321557,308581,320550,283747,316085,325212,317655,359752,357098,328373,334649,247117,224294,201173,201721,190843,172898,168954,127645,130071,143978,132778,133745,157963,154671,143417,150858,141087,138861,123312,159073,177003,158108,125620,117892,80073,69841,--,--,33917,0,0,0,
股东权益不含少数股东权益(万元),116091,126552,126000,150084,186529,197897,211608,217881,232308,239622,244562,242400,243331,239410,235429,239301,251534,260060,278024,277411,273352,270516,272739,277007,296447,202785,214626,222959,245856,245005,244083,242553,233571,136261,128400,109530,97657,99070,96095,98429,98331,95300,97205,88993,83362,77062,72593,68691,66324,64820,62920,27428,24540,22684,18836,14822,
净资产收益率加权(%),-25.71,-17.08,-17.49,-36.82,-15.58,-9.62,-2.91,-10.55,-4.19,-1.11,0.92,1.28,1.68,0.06,-1.66,-14.83,-9.73,-6.49,0.2,1.42,-0.9,-2.05,-1.42,-19.96,--,-7.41,0,0.5,0,6.76,--,13.5,0,7.73,--,14.22,0,0.65,0,15.28,0,12.15,0,25.5,0,11.49,0,11.48,0,5.7,0,18.93,7.79,19.62,22.73,21.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
