报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净资产收益率加权(%),-3.11,0.52,0.32,1.73,1.54,0.86,0.31,-30.79,-20.94,-13.9,-2.01,2.62,2.03,0.85,2.64,4.86,8.56,6.6,3.77,13.9,8.2,3.39,3.38,10.4,--,2.39,0,6.33,0,8.93,0,18.16,0,8.74,--,18.8,0,7.82,0,12.92,0,6.18,0,15.85,0,9.79,0,10.57,0,4.01,0,10.19,0,9.96,4.92,18.04,0,19.72,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
