报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),879332,449120,145441,1182786,936461,332298,62000,886948,754576,284147,--,1020090,--,276775,--,735881,--,245934,0,838520,--,198512,--,399389,--,154464,0,382822,--,141480,--,457861,0,147383,--,304951,0,129266,0,333523,0,140865,0,303716,0,139634,0,143954,0,0,0,0,0,
经营活动产生的现金流量净额(万元),1179828,592994,212631,2129889,1367208,587879,235650,1809142,1372454,587199,217725,2146080,1543658,739494,315803,1545003,946262,514557,257389,1732600,965128,424460,241627,818922,486400,346552,131002,659319,430045,227387,66476,492395,297722,183746,68029,499099,321004,170310,6738,544577,310343,165919,282,528277,338461,170497,443,181962,35904,7673,0,0,0,
现金及现金等价物净增加额(万元),-67279,-150805,232996,84991,118617,43365,-27051,71566,305329,287893,115344,-220777,-221550,38227,-145954,185538,22257,-475,269523,-21361,-123924,-12425,-111493,-60864,129286,13577,108753,-32788,-109758,-64647,-31442,27523,195215,-105255,167082,185272,30501,6174,7275,-150078,-37892,-31842,-47563,109050,-19791,19961,10535,-1792,-51563,-72983,0,0,0,
总资产(万元),14383214,14472770,14749388,14699412,15021321,14909852,14769258,14960720,15545037,15636718,15607202,15523285,15904238,15725031,15566573,15838503,16109892,15452139,15939693,15746115,16254764,15997635,15814160,16186079,16847116,6069078,5769588,5773943,6235860,6143041,6111601,6431408,7131961,6136648,4921809,4076384,4096013,4013281,3977270,3935681,4393884,4327576,4251522,3313425,3310676,3136386,3026886,2961656,951651,0,991186,0,0,
流动资产(万元),739751,584939,788329,585532,983689,754770,492750,505824,927078,930016,577844,465091,759450,922564,593120,785852,1002397,806932,966751,655966,1003139,701434,392311,585749,1139066,720158,615395,531938,879924,595378,466396,492457,981951,538821,631559,393781,491617,395451,331439,263856,698945,607303,503251,521813,509225,518316,386769,301345,144112,0,187009,0,0,
总负债(万元),5529743,5926775,5958559,6085763,6738369,7222916,6915538,7142596,7870233,8456894,8057207,8034558,8664787,9064501,8663121,9013861,9481715,9060607,9239012,9129565,9745310,10032156,9644759,9999175,10781802,2201721,1942950,2017234,2416487,2401026,2149859,2306085,3047546,2576145,2037262,1646505,1781064,1813516,1714131,1712985,2247573,2160620,2026764,1122926,1187129,1109827,997089,978980,96089,0,140820,--,--,
流动负债(万元),2029890,1684409,1722803,2088017,2751864,5223545,4917918,3878876,4595208,5180735,5002135,4971465,5507528,5999122,5568818,5922389,6387714,5913874,6037410,5922195,6317148,3718825,2077980,2722629,3022634,1687573,1469669,856950,1227596,1172528,910438,1005417,1553896,1573003,984817,795137,918384,962273,831280,761255,447199,373028,728759,286612,350983,273681,160828,142903,96089,0,70696,0,0,
股东权益不含少数股东权益(万元),8853229,8545750,8790595,8613417,8282724,7686703,7853499,7817903,7674020,7179054,7549232,7487980,7238711,6659789,6902839,6824031,6627611,6390978,6700166,6616031,6508526,5964571,6168480,6185976,6064377,3867357,3826639,3756709,3819373,3742015,3961742,4125323,4084415,3560503,2884546,2429879,2314948,2199765,2263139,2222696,2146310,2166956,2224758,2190499,2123547,2026560,2029797,1982676,855562,0,850366,0,0,
净资产收益率加权(%),10.74,5.85,2.17,14.47,11.63,4.29,0.81,11.92,9.86,3.74,0.66,14.52,12.17,4.09,0.6,11.54,9.45,4,0.97,12.79,10.98,3.17,0.19,10.18,--,5.02,0,10.03,--,3.67,--,15.16,0,7.35,--,15.64,0,5.76,0,15.07,0,6.33,0,14.56,0,6.82,0,14.31,3.58,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
