报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
总资产(万元),701912,734064,739959,693637,668682,659502,655224,658880,666532,668363,662594,629659,620647,625480,627398,595120,573288,569932,559409,551391,555687,531426,532101,532860,525529,498295,516400,498569,493940,498513,491450,322248,270187,250035,255073,254700,258158,160350,151285,146345,124404,111826,124662,109033,104175,96993,97481,96550,93484,91558,91973,92324,89077,88101,59333,59443,0,59014,56341,
流动资产(万元),382999,410047,411506,364423,337405,329297,321804,323306,336508,340507,336596,307059,304420,313813,318433,286723,300381,304710,297727,291808,304863,291302,312749,327769,375899,365620,388979,377209,387336,398438,394163,251980,213539,196652,215088,180693,208195,118779,109845,107519,87111,74844,88268,74205,81340,74336,75073,74835,72303,70547,--,70822,0,0,40877,0,0,38975,0,
总负债(万元),319726,347949,348720,300546,277440,268257,261587,265401,274429,276251,275388,242683,234199,239232,244142,210532,190017,192506,178931,171450,178561,156550,158038,148405,140455,112349,120884,105098,102171,114089,98506,88043,58605,52815,58159,66699,79420,68580,64879,68319,51591,44015,55544,42852,38548,33799,30827,32171,29745,30315,31924,30960,28131,28784,--,33358,0,36704,34440,
流动负债(万元),188427,196650,206966,164711,240292,250814,239881,238805,244703,246510,260632,222947,214286,219304,224249,179383,156359,155869,149734,150865,158213,109534,108090,101457,94108,85975,94582,92796,92171,104089,88506,78043,48605,42815,48159,56699,69420,58580,64879,68319,51591,44015,55544,42852,38548,33799,30827,32171,29745,30315,--,30960,0,0,28302,0,0,27704,0,
股东权益不含少数股东权益(万元),350652,354644,359809,361787,360743,360026,362121,361959,360910,360919,363006,362944,362496,362443,362650,364510,363026,359117,362972,362643,362578,362856,362601,373059,373829,374564,384182,382168,380580,373382,382478,223826,211581,197220,194167,185106,175843,88875,86406,78026,72813,67811,69118,66181,65627,63194,66653,64379,63739,61243,60049,61364,60947,59317,27031,26086,0,22310,21901,
净资产收益率加权(%),-2.53,-1.39,-0.55,0.33,0.04,0.06,0.04,0.32,0.03,0.04,0.02,0.16,0.04,0.02,0.08,1.7,1.29,0.21,0.09,0.1,--,0.15,--,0.44,0,0.84,0,8.2,0,5.75,--,24.89,0,12.29,--,30.68,27.55,19.58,0,22.08,0,8.32,0,10.42,0,5.91,0,9.65,0,4.82,0,8.38,0,0,0,13.58,0,--,16.37,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
