报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
经营活动产生的现金流量净额(万元),127857,73286,15569,121303,67321,57672,31717,169691,30890,14443,28891,142923,79033,52847,12327,109185,61410,60057,24817,31552,9666,8607,10984,99674,53046,32349,19791,61556,78145,94950,16341,100654,71251,32420,-10448,104968,52780,14904,-8175,65677,36328,17072,1491,62489,39948,20884,372,12160,9461,8456,9019,38696,0,10172,--,5345,2509,3758,9948,--,--,
现金及现金等价物净增加额(万元),7030,-24224,-17916,3241,40717,55309,-32621,9527,-36631,15757,16621,-92215,-75227,-79217,-55806,62889,19354,78877,-6692,-972,-43100,-24163,-34280,47638,137562,9677,31823,-17341,-16242,46166,12747,24877,-9734,-23583,-26150,14683,24795,6664,46774,11104,4573,13557,17547,8120,672,-1195,-6933,7091,-5585,-8196,1407,-57902,0,-814,--,-23582,-35752,100164,-540,--,--,
总资产(万元),1655296,1682035,1710656,1706601,1718534,1729896,1603996,1647356,1699891,1770984,1732782,1699914,1768670,1781959,1751452,1763395,1773290,1793950,1634722,1534040,1480320,1371405,1274379,1287038,1203403,999168,1024522,982237,951833,958334,951995,916781,892044,885985,802400,791508,785496,703090,695385,602042,567541,487699,421903,392185,386602,380322,347420,338260,312364,291457,297278,275248,265371,266659,274156,263633,217497,237138,97137,73624,68289,
流动资产(万元),611032,620120,630633,607314,605615,608329,465007,489306,540882,603213,543542,500146,556029,569280,539457,540435,564769,578785,462811,390603,403810,390673,360636,370555,453853,304011,343538,307073,297210,311439,313092,279285,244740,230652,201193,184090,211413,197035,237804,144776,144483,140556,143547,117013,117036,124854,118475,112330,90035,70652,--,--,--,0,135555,0,0,0,0,31958,36192,
总负债(万元),999263,1026757,1056716,1054641,1065396,1078373,951654,997301,1050591,1122448,1084229,1053579,1121135,1135951,1102229,1116179,1123567,1143058,991860,894015,842176,740588,642683,652014,654891,586763,619678,580580,550080,549659,561312,537985,534765,528289,526993,509373,515664,441832,434942,349808,323167,246313,185991,165183,167733,161335,136182,132889,116799,106385,119200,102983,97061,103936,116432,109848,68849,93731,64599,44967,47919,
流动负债(万元),740289,749310,752438,772677,751195,743772,604368,641882,659069,719613,644002,614684,648515,613371,593000,600716,613798,649559,611814,549984,534501,610919,513703,549896,500911,452882,477773,439056,401008,369897,365875,343118,321568,335602,353042,378314,382588,308774,296410,246338,250102,205248,172900,152117,154668,148114,92861,89610,73412,59920,--,--,--,0,81341,0,0,0,0,40155,42074,
股东权益不含少数股东权益(万元),634711,633588,631926,629411,630171,628551,628925,626669,626061,624822,624505,622414,623087,621548,624553,622382,623960,614380,609922,606849,605401,599101,600174,603283,518418,384550,377167,374052,375192,382233,364728,352706,341277,342184,260882,267542,254669,246641,246746,238662,230023,227716,219246,211306,201916,202931,196133,190864,184168,174629,168831,164090,159213,154674,149282,146062,140533,135702,26992,25115,18774,
净资产收益率加权(%),1.09,0.93,0.4,0.96,1.07,0.9,0.39,1.03,1.06,0.89,0.38,0.98,1.11,0.83,0.37,1.35,1.61,1.2,0.5,1.58,1.36,0.34,-0.53,23.91,--,3.64,0,9.95,0,8.22,--,14.96,0,8.33,--,15.73,0,7.4,0,14.87,0,7.46,0,13.45,0,0,0,12.88,0,0,0,12.22,8.61,0,--,8.08,3.51,15.19,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
