报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-03-31,2002-12-31,2001-12-31,
净利润(扣除非经常性损益后)(万元),5557,3889,2043,10110,9462,5555,2403,7873,6828,4079,--,6210,--,3114,--,5194,--,2522,--,5097,--,2496,--,3337,--,1559,0,-815,0,853,--,703,0,479,--,824,0,584,0,2218,0,425,0,2761,0,967,0,0,0,0,0,
经营活动产生的现金流量净额(万元),-3460,3517,3550,10323,1982,889,3155,4536,929,-197,-1177,9817,4054,2938,1133,-7554,-10428,-10711,-3719,15008,9872,6600,2197,6669,4125,4330,1633,11011,6470,4469,2961,-688,1195,904,-1740,5618,-570,3112,1720,-3463,-4051,-1064,-2472,413,-2047,-2467,-1074,419,0,0,0,
现金及现金等价物净增加额(万元),-13520,18400,34536,966,14502,-1691,9693,-14329,-11048,-9000,-3876,2422,-1236,11027,1,-10222,-13680,-13274,-13527,-5536,-14138,-14516,2198,4993,3861,70,26770,11672,12146,13331,359,-5056,-3122,375,-2101,654,-2418,-384,1320,-9951,-8718,-7727,-3461,26515,28070,32031,0,-4260,0,0,0,
总资产(万元),158824,156887,164719,154682,149036,146969,149180,144538,141448,146851,146046,126100,123694,124898,130620,116826,118380,118399,117504,107759,127423,118616,134280,129610,129104,125995,138478,115903,118937,119884,96241,88570,88215,110460,105806,105179,106365,102075,107224,106097,117232,92843,90609,92449,87285,92775,55492,53262,0,45385,39842,
流动资产(万元),122022,120705,128936,118573,113942,112406,115376,104642,97502,102152,102234,82486,80849,93960,99716,85858,85890,85728,74607,64810,81436,72467,97778,92280,92843,89611,97473,74731,74580,76951,52958,54376,52152,73391,68184,68126,68870,64199,68471,67100,64992,50480,56258,58405,56478,61971,0,26670,0,27287,25756,
总负债(万元),60326,57817,61837,54479,50375,52477,52267,50492,48816,56366,52163,35790,34860,37885,39858,29128,31866,34883,31219,22878,42339,35625,53350,47579,48384,46540,61243,39780,43017,44358,21712,14307,13178,32526,28207,28518,29257,25557,30923,30133,34544,21542,19333,21938,17343,23555,--,24231,0,19332,16485,
流动负债(万元),58733,56234,60254,52930,48925,51043,50833,49048,47835,55382,51174,34797,34740,37764,39738,29034,31853,34870,31107,22848,42183,35473,53199,47509,48241,46440,61156,39697,42925,44258,21485,14195,13030,32457,28191,28481,29093,23498,30922,29940,29883,16812,14733,17337,12360,18559,0,19293,0,17592,15730,
股东权益不含少数股东权益(万元),96721,95840,99724,97172,95718,91605,94073,91307,89755,86626,90067,87545,85534,83478,87282,85257,83763,80828,83628,82166,80293,78103,76542,77638,76074,74855,74484,73394,72835,72496,71928,71659,72221,71718,71252,70339,70849,70207,69973,69584,69157,68264,67959,67571,66890,66420,26964,26391,0,23687,21815,
净资产收益率加权(%),7.48,4.91,2.59,12.31,10.95,6.7,2.98,10.72,9.07,5.64,2.84,9.57,7.51,4.7,2.35,9.35,7.69,4.6,1.76,8.97,6.65,3.92,1.91,6.49,--,2.98,0,2.18,0,1.21,--,1.17,0,0.84,--,1.64,0,0.89,0,2.92,0,0.91,0,5.22,0,2.42,0,9.76,0,10.72,10.28,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
