报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2002-12-31,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),70410,52969,26952,65066,54794,48647,22864,126865,89415,45656,--,87593,--,31951,--,3118,--,17640,--,7563,--,2525,--,33536,--,9733,0,-154560,0,-53004,--,35776,0,21100,--,39817,0,19205,0,40058,0,17875,0,37349,0,21781,0,40222,--,0,0,0,0,
经营活动产生的现金流量净额(万元),424430,313115,202260,269133,340087,227521,141142,343859,325317,203111,103634,321402,316925,178255,104286,-86928,-163672,-146957,-81232,258714,212754,109395,44858,304802,290571,139417,78306,70311,36084,75018,22934,185403,117779,73063,17902,192611,108483,56364,27479,128177,94306,54732,10641,91608,99416,46759,7520,157083,194584,117741,112342,0,0,
现金及现金等价物净增加额(万元),217808,71314,90853,97207,133743,110799,126897,-25673,358298,191948,159074,-54376,-12492,48349,20946,21984,-18847,52685,19705,29180,5144,-1739,19571,98176,155631,35723,11471,-1535,41234,49004,79891,-61804,5489,-8250,-8568,61067,22923,-3,595,-37085,-46943,-64682,-33289,13977,-47745,-41347,9866,82273,72305,90535,-34650,0,0,
总资产(万元),4975276,4759215,4782940,4734365,4151087,4127894,3849956,3505284,3471957,3268562,3295072,3156724,3104045,3174716,3165887,3160258,3143678,3229429,3251306,3205907,3252284,3236528,3410152,3323536,3191461,3062642,2891947,2755566,2889810,2767232,2497527,2363797,2032738,1928511,1834449,2116806,1784198,1763068,1737482,1413310,1394172,1374418,1394830,1362731,1261464,1190639,1114950,1082547,1069219,1045674,953355,999401,1022974,
流动资产(万元),1023635,780754,803550,737213,548004,528184,535855,417702,734637,587374,573549,435424,449667,512479,498942,515989,438261,482997,453254,402766,455390,450643,503211,429889,408565,263309,261602,251884,294550,257825,296024,182552,302141,274771,286689,318603,299000,286667,281821,232972,225753,209476,252792,293360,176577,201581,233101,199173,195168,215639,144310,164093,162337,
总负债(万元),3481826,3287105,3283234,3301448,2917262,2934588,2656255,2356252,2360394,2251356,2252420,2151972,2157116,2254914,2230846,2269361,2273541,2353504,2348618,2329417,2383871,2368432,2530789,2418536,2378627,2244158,2113527,2073394,1969392,1745957,1545081,1331764,1040624,1023885,917836,1238222,950910,939242,898865,590825,588793,573784,568499,545391,477632,419401,335883,325226,442852,438928,495912,561909,595030,
流动负债(万元),1177155,1374758,1279404,1337431,1163430,1244725,1198800,933393,638024,800205,600609,613898,586154,589526,590692,688023,751671,848296,1192661,1374749,1570272,1572766,1610869,1453631,1564087,1491904,1495008,1590378,1553461,1419358,1262554,1073633,773437,664912,555331,807475,643391,596403,500845,302043,389984,371313,365859,342523,374160,314274,293725,283201,386507,355831,307270,272497,251619,
股东权益不含少数股东权益(万元),968206,975309,1005415,975949,797137,780735,795542,791949,776974,701652,718488,696129,651992,631564,622519,588643,566567,577045,594085,575953,570290,572526,627423,658067,569895,582662,541061,443812,671143,751723,699258,765420,734962,641469,654771,637854,625357,614021,636412,626102,612729,605049,624535,619427,615622,602687,623610,609674,481100,459827,452331,437491,427945,
净资产收益率加权(%),9.54,7.32,3.01,14.96,7.41,6.74,3.1,15.79,12.09,6.55,3.37,13.75,8.28,4.97,2.85,7.97,3.39,3.15,2.37,3.13,0.04,0.3,-1.02,6.88,--,1.63,0,-24.94,0,-7.12,--,6.64,0,3.26,--,6.42,0,3.02,0,6.42,0,2.93,0,6.46,0,3.69,0,8.16,10,5.65,9.04,9.8,9.1,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
