报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
净利润(扣除非经常性损益后)(万元),16932,22854,3617,1427,13082,17853,7097,49677,51948,34779,--,21386,--,19394,--,56540,--,39175,--,53801,--,43219,--,41051,--,30720,0,47281,0,50788,0,41227,0,18248,--,29217,0,22202,8640,65729,0,43216,0,79217,0,50016,0,23410,0,10039,0,26449,18120,10539,--,9275,5462,12864,5950,--,--,--,0,
经营活动产生的现金流量净额(万元),38681,35147,-203934,95640,46236,88215,-26213,84828,68336,59464,-65649,65831,-53459,-62692,-227086,90568,-144981,-100686,-282821,63870,45743,24569,-71824,94972,35191,54089,22112,168070,71462,60197,-74517,62291,34151,16735,-20346,38649,26975,24858,6475,76523,55112,51920,-19464,87481,83232,57393,-38172,33584,25629,6719,-4760,28895,0,8625,--,64413,42280,-63030,-29095,1272,--,--,0,
现金及现金等价物净增加额(万元),-7340,-56308,-52808,94274,50962,185877,94733,-345728,20019,-94355,39373,-236596,-168594,157063,30567,71784,-263086,-257022,-318753,277047,277473,125241,-11590,135594,115084,-33248,-47298,100546,101408,149130,-39968,121570,-12493,5373,-3249,-10277,-19905,-36831,-18987,26896,-600,16706,-12674,1842,27195,18103,-14951,1935,-4901,-10570,-2020,-1205,0,-394,--,38211,40119,-73161,-60513,65295,--,--,0,
总资产(万元),3334226,3302083,3410972,3011118,3404523,3362447,3453888,2893851,3056253,3036140,3168287,3018565,2992126,3002925,2992851,2555670,2452880,2331830,2500977,2480845,2359805,2334017,2157992,2001336,1882321,1635113,1549395,1556396,1728126,1676123,1486976,1366327,986583,890921,833302,793870,706088,629318,616953,634231,570665,628686,598969,533172,508840,458364,424207,327477,300204,279942,367367,308434,287136,270244,300860,252824,225241,209123,193894,195626,117338,117045,117227,
流动资产(万元),1378000,1415867,1575833,1188196,1654943,1613208,1666285,1131562,1367233,1441345,1567751,1427464,1591808,1880586,1870767,1620617,1543428,1405214,1507405,1439692,1348798,1323910,1164971,1019568,910279,646153,616400,635259,800852,954465,775370,650630,443921,415538,415347,410490,352993,321654,316875,352667,312286,353936,359821,301087,312032,271590,262958,194361,180153,163446,0,0,--,0,222015,0,0,0,0,169766,106910,107054,107882,
总负债(万元),1887597,1863476,1980087,1571594,1952987,1915641,2010936,1479141,2022275,2018394,2140085,2003162,2055640,2090663,2063665,1672816,1659270,1534723,1717241,1661173,1529654,1535262,1321080,1192602,1093669,873827,796699,827601,994188,1048103,850436,711638,582074,504795,448090,424369,352193,287821,244993,278415,232145,305523,292281,244204,227430,206565,203672,119138,102658,90942,185917,132261,104748,95687,132532,90863,75468,64739,47118,54986,79940,81015,88971,
流动负债(万元),1320163,1277182,1342090,870128,1274735,1386582,1465428,952473,1411560,1287086,1472924,1322218,1414512,1497715,1464970,1263290,1257376,1162435,1412613,1349569,1104692,1108919,885189,753097,750365,520800,455035,490476,766506,827263,626287,497971,416550,329946,306279,290523,336494,268187,228406,261462,209259,256115,240600,194215,188629,171334,173030,93513,79308,79691,0,0,--,0,124710,0,0,0,0,54986,79940,79061,84980,
股东权益不含少数股东权益(万元),1091973,1091858,1089889,1089585,1096557,1084784,1071430,1054297,680151,668430,675424,661259,649515,635561,639193,629906,621426,621857,608337,583467,588909,572607,608812,584835,565526,567319,559535,533350,553491,539835,551657,574531,329680,316325,313183,303195,297878,287725,319400,309226,297276,283631,277093,258916,253559,224161,195321,182658,174211,166733,162841,156318,162136,154562,149286,144252,149222,144000,146403,140271,36215,35107,27504,
净资产收益率加权(%),3.83,3.41,1.11,7.15,7.25,5.12,1.74,8.2,7.96,5.61,2.75,9.09,5.08,4.66,2.64,12.77,11.09,8.48,5.52,11.22,10.53,8.64,5.37,11.27,--,5.49,0,11.82,0,8.73,0,18.5,0,9.93,--,12.83,0,7.23,0,23.43,0,16.62,0,36.61,0,23.65,0,15.25,0,6.45,0,16.55,0,6.9,--,6.16,3.76,8.9,0,--,--,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
