报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
经营活动产生的现金流量净额(万元),-46603,-39771,-33041,-144222,-115359,-88457,-44147,-82730,-118340,-93916,-59026,-66492,-59937,-65519,-58576,2747,-4162,5572,-21201,48450,33671,20602,10063,5460,3345,11962,6814,45668,2277,13494,19147,15621,7029,6367,-8011,38480,24190,36,-7605,20521,14200,13442,8553,16586,20414,7787,-5144,13838,8323,2877,-4436,-2527,0,-4842,--,-2862,831,-2012,4939,-3357,--,-3703,--,--,--,
现金及现金等价物净增加额(万元),-9679,-51029,-9335,-14155,24990,31625,-30093,537,-41011,-34689,36985,-37845,-17589,10481,61271,-83363,-95773,-37142,-40489,140832,4447,-8176,10538,20787,39116,73465,-220,96439,-10285,-6923,5601,-17545,-19687,-14982,-15359,13184,1354,-10002,-13350,7421,4919,7861,2830,5484,21544,9925,-3548,3554,-444,-5790,-5859,6254,0,3607,--,-10085,-5166,12915,7300,1806,--,7491,--,--,--,
总资产(万元),2754566,2707190,2744812,2760071,2566657,2551717,2414926,2377191,2208755,2183378,2189857,2061005,2042155,2046170,1992703,1871554,1666251,1617303,1490001,1487711,1223641,1178937,1118913,1076642,1114035,1066978,974295,922187,782082,704912,697566,539426,497287,470064,438000,425017,377116,360046,368931,339518,339346,326236,309836,281316,278529,270931,240608,233740,220384,210122,212497,209844,201412,190015,177889,168126,162597,148485,124481,109030,95708,89489,40070,--,--,
流动资产(万元),2002514,1970947,2024631,2026517,1887306,1870887,1749045,1698955,1577719,1551444,1579381,1463010,1545002,1567236,1552280,1429435,1456823,1413973,1289362,1294041,1055757,1015348,956287,913804,963792,918863,823951,776827,671227,593467,583559,447993,426576,397147,362430,335657,287812,275969,287216,259206,263358,253504,237411,209694,220886,203760,176487,167952,157612,146913,--,--,--,--,128091,--,0,0,0,0,56745,50994,30115,--,--,
总负债(万元),2211872,2164858,2202805,2218446,2025250,2009617,1873377,1836409,1675691,1649810,1653269,1522696,1493955,1483831,1419333,1300099,1099621,1058069,942164,951287,865151,837951,797378,771137,823311,789255,709512,669823,626527,560907,566897,418407,383550,363458,338386,331873,286430,271201,282296,254546,255386,242797,227074,199093,197191,189724,160154,153328,137268,125531,124068,121497,113080,101693,90548,80804,75303,61145,53076,40378,31780,27477,25331,--,--,
流动负债(万元),1752668,1779854,1788705,1831536,1631193,1585725,1520828,1507100,1392158,1381198,1313815,1204573,1177032,1149719,1117875,1164761,1041074,1002098,879093,888366,816793,789794,756520,732439,791613,757558,696214,656525,611848,546228,552203,403727,368189,348097,319324,312811,266289,251238,262190,232190,231249,218661,205653,177956,169905,165931,139981,137382,124279,112001,--,--,--,--,74652,--,0,0,0,0,26049,23006,19256,--,--,
股东权益不含少数股东权益(万元),542426,542040,541663,541282,541141,541791,541283,540517,532925,533428,536427,538147,548034,562173,573281,571366,566630,559234,547837,536423,358490,340986,321535,305505,290725,277722,264783,252364,155554,144005,130670,121019,113166,106106,99186,92761,90308,88503,86316,84671,83657,83151,82473,81946,81057,80928,80166,80116,82806,84271,88074,88006,87968,87951,86963,86937,86892,86903,70955,68652,63928,62012,14739,12776,13649,
净资产收益率加权(%),0.2,0.14,0.07,0.59,0.36,0.21,0.12,0.47,-0.97,-0.89,-0.35,-5.99,-4.17,-1.62,0.33,7.05,6.21,4.88,2.11,19.28,15.96,10.98,5.11,19.87,0,10.38,0,32.48,0,17.05,--,26.22,0,12.8,--,9.08,0,4.43,0,0,0,1.46,0,2.25,0,1.01,0,-9.4,0,0,0,1.22,0,0,--,2.39,2.35,7.23,0,0,--,16.26,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
