报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),27628,32684,6624,78410,42465,35593,11546,94068,76508,64981,--,229785,--,132245,--,281496,--,159545,--,243025,--,124286,--,174457,--,87267,0,141366,0,46686,--,49176,0,27215,--,70007,0,29754,0,58972,0,29124,0,37797,0,12854,0,20906,0,0,0,0,0,0,
经营活动产生的现金流量净额(万元),-83631,-80549,-13897,120968,-136823,-153812,-106336,257697,30750,-53420,162348,168307,129774,203304,132252,494474,282824,135620,41542,428427,378185,272426,157705,474143,269768,162620,110604,359499,310373,146355,66640,142539,113666,61461,42498,122988,76738,55206,61533,186418,158100,116276,43916,93634,65397,30263,9806,43528,35652,15590,0,49209,0,0,
现金及现金等价物净增加额(万元),-30197,-20853,-26609,-162143,-105762,-148320,-101541,-159392,-125831,-115828,152282,-238503,-105786,96475,86135,219436,175563,63073,14896,195056,247876,195757,198437,171236,235876,85243,40299,150720,152392,101789,43238,-32729,4344,-12994,-213,-67947,-48813,-36169,44789,77615,82896,85922,39928,39404,28128,6317,112,30745,55208,-4930,0,9421,0,0,
总资产(万元),3210357,3177193,3051365,3009408,2875186,2775932,2715238,2713534,3085126,3041774,3267053,3150137,3108959,3156844,3064383,2791273,2655314,2550178,2378558,2225847,2116112,2173638,2042407,1738447,1348259,1129534,1151319,1066292,938782,839225,710942,689668,693447,700475,675335,576254,571342,562139,570397,557902,566313,511030,473459,410615,414224,375254,355063,325681,320449,165692,0,149715,139781,118502,
流动资产(万元),1148214,1166623,1082746,1045378,1103971,1038662,1012171,1010406,1562119,1554742,1787964,1644486,1898390,1962915,1891571,1601791,1585032,1484706,1317766,1157075,1056898,1119220,981153,659981,804894,588066,508457,421177,448221,401915,267789,252095,277981,294732,272975,252591,287757,287034,321149,318055,337891,293258,265987,208331,194274,156879,141013,112039,137573,69801,0,61769,0,0,
总负债(万元),1789878,1764750,1679199,1665121,1396461,1320602,1270499,1306734,1534572,1518625,1716717,1692206,1607364,1705321,1654285,1497702,1361509,1344732,1261367,1223799,1118786,1283033,1220690,1098810,739763,592004,615782,566677,627757,459089,336262,333700,351246,371213,326519,260071,277749,286136,290556,292296,315017,274544,239394,187782,203988,174470,157528,132829,133263,103075,0,89535,83567,64494,
流动负债(万元),1378525,1383583,1315271,1310239,1069671,1024807,997673,1099905,1155249,1156963,1396673,1396042,1430867,1538889,1497517,1337040,1099200,1062438,979427,955542,795900,960451,830291,705540,547517,536557,522555,470322,510673,362492,248690,259179,260278,272446,238047,229532,232664,226399,242293,257300,274600,238930,208730,159699,153454,142179,125237,98538,89558,76170,0,70842,0,0,
股东权益不含少数股东权益(万元),1366364,1356065,1314573,1292527,1361622,1336984,1323680,1284756,1400267,1365203,1388242,1298890,1353508,1297862,1256861,1142297,1128775,1045234,952748,852857,848493,742828,679737,598563,567594,497063,495337,462372,276934,356242,350162,332197,322036,309515,328930,311361,288778,271103,279841,265606,251296,236487,234065,222833,210236,200785,197535,192853,187186,62617,0,60180,56214,54008,
净资产收益率加权(%),1.68,2.03,0.43,5.55,2.76,2.32,0.82,6.45,4.7,3.99,3.18,18.38,10.81,8.81,5.12,28.23,18.28,13.3,5.73,26.29,21.95,14.11,6.15,29.12,--,19.39,0,30.23,0,13.19,--,15.21,0,8.27,--,24.19,0,10.54,0,23.94,0,12.24,0,16.74,0,6.4,0,17.38,0,14,0,27.68,19.05,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
