报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
流动负债(万元),695133,705025,573382,601389,616209,751822,760804,717261,732606,702129,696348,664102,689861,673513,652053,642061,686639,659764,671710,501566,520312,575576,574849,457730,510052,507017,517262,451679,438073,401581,411456,355686,390925,384304,374327,347882,115548,91477,86163,74299,85780,77853,70429,71273,60790,74182,48342,38241,26829,22936,0,19218,17860,18067,10562,9297,
股东权益不含少数股东权益(万元),207386,206758,304958,298239,285201,271260,274427,258424,276608,233722,219203,335177,313707,302329,289949,280568,252101,241853,216737,206838,194457,188359,182948,176677,179716,172889,170913,174724,170952,171655,168364,175189,161805,159026,154171,149741,58656,57046,56998,57546,57899,57443,60612,58676,56377,55891,53433,51750,49736,17528,0,15129,14358,12128,13438,11415,
净资产收益率加权(%),6.31,5.81,2.24,20.45,16.2,11.15,6.02,--,17.69,9.66,3.94,17.07,10.67,7.27,3.29,29.76,19.72,15.6,4.67,15.68,9.56,6.39,3.5,1.87,--,-1.07,0,0.57,0,0.46,0,17.21,0,7.97,--,9.76,0,1.97,0,6.6,0,7.18,0,15.27,0,8.8,0,22.87,0,14.69,0,25.73,0,21.45,16.27,3.72,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
