报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
现金及现金等价物净增加额(万元),-2399,-10225,198,-2037,-14621,-5204,-2783,1965,-11097,-12098,-4805,-6268,4752,10122,6405,25539,12847,31600,-14178,4690,-4227,1657,707,-8719,-4004,-12181,3319,2999,-1907,1133,3826,8603,25325,25625,-4249,3831,670,222,4326,-4862,-8955,-1734,535,-3235,-888,2385,-6309,11661,376,0,1902,0,0,
总资产(万元),179969,182263,186220,185242,197154,193373,194690,192800,183964,178600,177535,174161,166964,161663,157803,155618,152093,168732,136020,133378,126921,133366,133181,117906,123276,107072,102582,99498,105049,98787,99088,92279,95041,88065,49483,51456,53622,52708,56641,53899,60460,56577,53632,49406,53557,37791,39429,28942,17340,0,17387,16734,16230,
流动资产(万元),96769,96843,94582,94865,95543,91331,92285,90634,90885,90206,90369,88882,100243,99559,93518,94595,91171,106635,73385,69584,63307,69170,68488,52018,57418,40514,48678,49442,61296,58278,60784,54522,69654,63841,25026,27082,30653,29304,32886,29786,38435,33781,39489,37589,43324,27673,32982,22321,10754,0,10474,9510,10183,
总负债(万元),7508,9650,7089,6506,12258,9895,7010,9981,7967,7908,7107,8127,9546,8305,8351,7930,11298,31456,43993,41976,40954,48149,50612,37061,46237,32236,28009,26171,33090,28780,28852,23947,30026,25667,16246,17425,21609,22242,25465,23484,30346,27948,24299,20788,25398,10523,12681,2215,7453,0,8598,9911,10796,
流动负债(万元),5759,7886,5295,4711,10477,8114,5229,8200,6184,6126,5325,6345,9546,8305,8351,7930,11298,31456,43993,41976,40954,48149,50612,37061,46237,32236,28009,26171,33090,28780,28852,23947,30024,25664,16244,17425,21609,22242,25465,23484,30346,27948,24299,20788,25398,10523,12681,2215,5683,0,7118,9911,10796,
股东权益不含少数股东权益(万元),169730,169885,176401,176011,182187,180785,185000,180157,173353,168070,167816,163436,154844,150827,146958,143739,136927,133534,88305,87793,82497,81864,79241,77574,73817,71732,71498,70301,69007,67230,67558,65766,62651,60631,31491,32329,30385,28962,29685,28969,28713,27322,28042,27361,26981,26399,25920,25898,9151,0,8146,6358,5000,
净资产收益率加权(%),0.37,0.43,0.22,1.69,5.05,4.26,2.58,13.91,10.1,7,2.64,14.14,8.76,6.13,2.21,14.11,8.84,6.57,2.55,14.62,8.25,5.24,2.13,12.35,--,4.47,0,10.42,0,5.72,--,15.93,0,7.49,--,16.94,0,5.77,0,11.98,0,5.62,0,8.28,0,4.31,0,8,12.07,0,25.89,26.76,26.88,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
