报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,1991-12-31,1991-06-30,1990-12-31,1990-06-30,
净利润(扣除非经常性损益后)(万元),42674,31162,22583,83996,48338,27394,15923,47703,36480,14783,--,87092,--,28032,--,74081,--,41667,--,64231,--,38800,--,45766,--,25711,0,23760,0,16492,--,36227,0,19746,--,14401,0,8040,0,8611,0,4364,0,7514,0,4063,0,4660,0,2130,0,10058,6413,5428,--,9282,4502,9803,4865,9596,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-111853,-62118,-105835,35363,11382,35246,32007,64942,-12663,19000,39757,165818,112887,138597,87922,-108841,-8747,52099,-33740,55493,94363,73536,38365,58282,55487,37912,14265,70495,44826,44677,15272,136,-87563,-76902,-52289,9533,-4484,-10439,10754,33986,33256,30358,9481,19966,16642,21125,12557,8956,7278,14842,8250,49938,0,27038,--,26031,11586,13337,10667,9322,8858,-5418,3486,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-13253,-24699,-22332,9940,-23940,51514,38612,-23328,-47212,-21076,16289,49387,33246,36244,79095,-99702,-28480,52234,1470,106457,148760,137724,59043,18,15348,-6343,2091,-8132,-965,26820,22612,55138,1125,5318,10203,50376,7641,-100,12397,17324,17882,17802,13804,1781,14736,25905,-2488,2293,-2834,-3438,-5788,-8499,0,2565,--,-4730,-2238,-795,171,7774,3062,-8568,-9555,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),1564230,1467951,1529949,1383091,1269355,1268435,1482041,1369734,1293988,1260423,1193141,1115394,1091977,997419,1132156,1225894,1077843,1017172,1105832,1027288,1022262,972968,934794,865053,823030,744774,771120,747869,773480,761564,756330,701076,649985,609447,585437,480368,414733,404772,402607,389962,387599,385180,396229,382755,389732,402847,348793,356577,344347,329839,330289,306601,332584,334125,354553,358568,346722,343929,337697,321826,294396,280966,265817,252122,210658,189530,183214,195134,170105,156868,130965,118929,81030,69137,45680,8138,5442,4665,4290,
流动资产(万元),770527,688810,768091,636467,755916,761301,972087,862104,787400,762071,674040,601755,620850,541078,666955,769037,617158,564111,659355,585321,558139,516267,461932,418025,410519,331655,405510,391025,394280,388925,422416,381810,372564,338142,318685,241851,210675,202294,213188,202326,199891,195987,204013,189052,199286,196403,171258,178460,166862,151117,148532,0,--,0,197834,0,0,0,0,0,126170,125247,118223,112089,79992,72602,62808,79277,66884,60522,41527,48150,32707,37415,31729,6062,5002,4403,4095,
总负债(万元),744108,644042,701134,579979,515476,551817,753887,658177,607051,604728,539855,479972,501995,417861,554768,691846,544766,504824,611424,549115,564625,533864,491512,452825,438873,378882,419796,418529,426637,424884,420424,374319,376331,345910,330160,243437,211529,209273,211645,198125,199509,199788,206733,196390,206820,221521,165166,173847,163651,150542,151169,129779,--,156433,176436,182746,171247,166231,160928,173749,144107,139058,124890,117183,115415,101077,97851,116001,90740,76728,54479,44442,26556,16863,39972,6070,4326,3588,3195,
流动负债(万元),533420,439586,508487,399866,290480,333925,545092,448880,364736,357863,347046,264331,293469,202693,314173,456933,329982,290418,379411,343237,367230,334494,317074,296431,295419,279948,330866,327713,347562,351465,352615,283748,301168,270909,262158,200436,168527,166272,196644,188124,181507,178886,177231,167589,178018,192720,142764,151445,141249,136941,142767,0,--,0,156235,0,0,0,0,0,141551,134510,121156,104174,104095,89057,87811,105143,68204,55138,30999,27469,23165,15075,39452,5170,3726,3588,2595,
股东权益不含少数股东权益(万元),770484,772271,777183,750928,699770,662944,674657,657206,633446,600947,600446,582804,537329,526996,525123,509056,509636,491602,473678,456982,437034,419366,423526,398670,371778,354128,340015,316278,334482,324786,325010,316465,264470,254129,246338,227606,194218,188744,185271,186093,181866,179517,183678,180480,177790,176819,179026,176837,175042,173882,173342,171823,172427,171395,168466,166114,164871,169223,168621,142603,145146,139316,138551,131509,92433,87219,84786,78537,79364,80140,76486,74487,54474,52273,5708,1167,1117,1077,1095,
净资产收益率加权(%),6.95,5.35,3.16,14.42,8.6,4.97,2.5,15.88,11.43,8.69,3.35,17.77,9.46,5.65,2.74,17.7,14.43,9.84,4.88,15.72,12.22,9.36,4.64,13.55,--,9.14,0,9.96,0,7.09,--,27.74,0,8.35,--,9.06,0,4.46,0,5.87,0,2.55,0,4.05,0,2.08,0,2.86,0,1.19,0,5.52,1.17,3.13,--,5.85,3.04,6.39,3.45,6.73,--,10.49,--,--,--,0,0,0,0,0,0,0,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
