报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),-13428,-7795,-4760,-25031,-442,-2471,-400,-91247,-32284,-24548,--,-11261,--,-8420,--,4646,--,8877,--,13015,--,20435,--,25612,--,5640,0,17972,0,30546,--,53467,0,32859,--,17756,0,6922,0,5843,0,3454,0,8097,0,3506,0,7478,0,3503,0,4749,4255,3026,0,2103,0,0,
经营活动产生的现金流量净额(万元),115090,36167,14128,144145,131410,74864,29785,57804,165815,97312,74404,59576,57121,74966,19604,15509,9429,29430,-28993,11272,6089,-9101,28220,25172,21143,10511,9654,94288,77420,78208,40114,54813,30285,5517,26282,4658,-16204,4448,13291,39363,17988,1326,9508,19868,26981,6965,-1933,9132,3939,4396,2748,11489,0,6030,7886,0,10448,0,
现金及现金等价物净增加额(万元),50111,29874,40530,-73543,-980,-4296,-61309,-127741,18547,121885,52115,55549,93025,103888,20870,113811,164447,114086,70142,104510,127983,91213,4260,43449,101783,-37146,-3298,24416,34830,61159,11234,31703,61708,94529,14539,-9848,-12170,-10779,-7387,17664,-4344,274,10389,1775,5761,-6367,-9215,-9062,-4550,-4185,-6226,18835,0,61294,544,0,116,0,
总资产(万元),2603527,2576589,2546117,2516812,2611292,2588788,2679420,2662400,2677987,2737799,2625953,2565798,2567912,2500940,2415472,2287439,2256258,2176545,1886829,1373253,1332987,1191928,1128943,1069184,1073488,859605,1048753,814325,848363,755415,669073,543853,519795,479258,390326,351250,356919,287489,292123,376617,352007,362381,409319,362389,364006,238700,231824,218007,200965,171591,131396,114604,128864,134738,60708,0,57528,59463,
流动资产(万元),611310,593352,563055,545491,648190,644569,751552,753200,879204,966010,915865,875227,963928,938743,869883,901152,891074,825343,890428,579126,576757,467534,432466,393303,407352,226338,254305,234837,304075,303784,241094,209917,246487,219844,144965,109423,115529,66686,76767,80929,59541,72875,89878,64830,52290,35214,35278,41150,41391,40065,--,--,--,--,0,0,0,0,
总负债(万元),2017329,1976734,1938291,1900144,1973074,1955454,2066596,2041582,2070407,2127032,1994427,1870728,1893766,1824893,1744810,1602806,1556517,1489788,1296017,1061487,1026807,896275,841374,798347,809338,614950,781768,573500,586273,500652,423186,314101,299704,270458,261870,239124,252485,186454,195878,270941,246719,258936,306257,270133,275767,166278,157681,145568,130868,103123,64591,49599,62596,69701,38631,0,39641,45786,
流动负债(万元),1403336,1293640,1235690,1205939,1242635,1227556,1419525,1381245,1414157,1450304,1235302,1107625,1085615,1095972,1087454,981492,964204,1004468,810853,744316,700039,610847,601083,594800,603579,547407,595268,572000,580523,493002,399218,295201,277784,241538,230342,207604,218772,161964,168292,250197,231513,238680,239348,204270,150107,134085,125490,128568,111574,83608,--,--,--,--,0,0,0,0,
股东权益不含少数股东权益(万元),535281,540134,543294,547721,559935,555375,544046,541527,505818,508949,519913,536597,525827,525848,519314,530956,532363,520022,520738,283960,278907,282263,281750,265340,259034,239568,237281,234687,253715,246449,237777,221834,211465,200085,119090,102470,95234,91697,86944,84720,83920,82706,82397,79957,77319,72422,74144,72439,70097,68468,66805,65005,66269,65037,22077,0,17887,13677,
净资产收益率加权(%),-2.29,-1.39,-0.81,0.78,2.98,2.59,0.5,-17.07,-4.32,-3.75,-2.24,1.09,-0.65,-0.81,-2.16,3.91,4.59,2.18,1.06,8.1,6.45,7.62,7.39,12.46,--,3.43,0,8.57,0,13.27,--,31.75,0,23.49,--,18.97,0,7.91,0,6.65,0,4.24,0,10.81,0,4.72,0,10.71,0,5.19,0,12.38,0,0,20.97,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
