报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
现金及现金等价物净增加额(万元),-1648,-1466,-8460,-12991,-16682,-10542,-14273,12122,1190,1464,3939,-13491,-7301,-6837,-1686,6097,-5840,-7152,-7668,-17083,-13589,-12575,-2937,26567,27578,9422,-1526,-331,-4192,-5400,-3558,4103,1389,-167,-4001,2990,-400,22,-1521,2750,-335,-755,-320,-921,-1891,-2035,-1670,-323,-284,-58,-941,-1717,0,-2659,--,-9449,-5471,15691,-917,--,--,
总资产(万元),259179,253149,235939,233904,221429,223309,215546,225627,223252,219453,211631,205936,207560,203472,212096,205317,191996,176335,164353,155908,155957,154430,157346,159949,160305,136448,125743,127266,128706,120856,116603,122074,118667,112199,104072,98946,99031,97221,96994,90735,92609,89617,85559,85590,84128,81632,80781,78699,73960,73160,71305,72633,68376,72869,69035,72628,64980,65627,42086,40040,36068,
流动资产(万元),157880,151816,138964,137213,128053,131222,123699,134537,132660,131817,129348,123974,140224,138762,151118,144693,132075,120259,114643,108186,113018,112199,116219,119818,122358,99064,88318,89625,90614,83470,80213,85671,85262,79330,71301,69313,70376,69218,68499,62838,66076,63930,60218,60001,58797,56698,55961,53805,49665,49309,47844,0,0,--,45908,0,0,0,30682,28632,26932,
总负债(万元),178185,172434,155537,151289,145561,145505,137222,145536,140876,142043,133957,126845,128027,121609,129230,121236,108602,96964,86625,77308,77850,76945,82576,84517,84951,84890,75278,76795,79022,72165,67424,73197,70446,64835,55768,51195,51149,49814,51131,45070,47667,45009,41274,41548,40386,38122,37650,35719,31906,31567,29029,31593,26644,31642,28249,32093,24756,26087,27397,25394,24638,
流动负债(万元),142548,133732,114070,111704,107096,108974,100888,108718,96255,95422,83377,81615,83975,83234,89097,81882,72141,64193,59494,56773,62251,63191,71196,73505,62524,62670,53347,59066,60326,55756,54712,60419,59013,53497,46121,41519,44632,43322,44689,37605,41122,38485,34762,36214,35408,32975,32695,30700,26335,25970,25176,0,0,--,27734,0,0,0,27336,23634,24399,
股东权益不含少数股东权益(万元),71561,71645,71508,73554,70482,72052,72661,74093,76616,71337,71503,72574,74256,76365,77448,78564,77815,77815,76276,77045,77122,76427,74222,74890,74824,51020,49922,49928,49142,48160,48667,48359,47578,46722,45660,45154,44734,44501,44167,43954,43066,42952,42630,42429,42136,41904,41544,41392,41057,40758,40472,40255,40940,40505,40081,39846,39600,39540,14689,14646,11430,
净资产收益率加权(%),-2.75,-2.66,-2.82,-0.67,-1.62,-2.79,-1.95,2.09,5.42,-1.72,-1.49,-6.36,-4.09,-1.31,-1.43,1.95,0.96,0.95,-1.03,2.84,2.94,2.03,-0.89,2.42,--,2.16,0,5.85,0,2.34,--,7.04,0,--,--,2.95,0,1.22,0,2.26,0,1.22,0,2.44,0,1.23,0,2.61,0,1.24,0,3.28,0,0,--,5.36,2.27,10.7,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
