报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
净利润(扣除非经常性损益后)(万元),81571,61217,15535,20928,53549,35924,17735,-32021,16023,6630,--,-16890,--,29077,--,27712,--,21903,--,31021,--,22270,--,30992,0,25485,0,54742,0,28120,--,44764,0,26823,--,49749,0,25597,0,48288,0,24970,0,42063,0,22667,0,37937,0,19465,0,38019,28892,19283,--,34428,--,18766,0,0,--,
经营活动产生的现金流量净额(万元),122698,172549,114181,191007,186121,237795,243975,182112,154229,137143,138832,151623,237826,203828,176636,209617,279949,268320,162713,-195845,110907,134053,56780,-93450,105091,192390,145460,90975,224172,209330,90428,98781,116979,91125,16299,94401,179388,184188,71642,-15947,94901,105540,32678,23608,81164,59621,25634,55651,11668,11444,6144,23256,0,11512,--,21485,5248,0,8890,0,--,
现金及现金等价物净增加额(万元),-80535,-58673,57963,-14290,-14815,35272,92219,7969,-42704,16168,80852,-70081,-139000,-70752,122301,81043,-55826,70629,147429,36907,9487,42130,85768,-10927,-22374,-7380,75001,-88515,-103888,-55305,-38142,93863,-35037,22711,6176,-18999,-57731,-58855,15265,-28561,-43866,-59980,-13124,-1903,-50889,-19940,-28842,3740,-36722,-1268,-2323,123408,0,151555,--,5016,4391,0,14,0,--,
总资产(万元),810759,880048,933140,822903,899391,1006146,1089031,1385243,1455461,1572836,1721927,1569631,1455493,1606427,1926241,1800247,1517539,1669979,1925954,1790467,1216301,1252853,1412184,1198181,967513,1003680,1089250,1019321,825131,888482,983499,1049838,869820,960568,1009421,964611,775662,776344,925750,968377,768208,763103,861977,865360,729786,762243,740143,764020,593990,625462,623978,619919,595162,610662,600498,433931,441159,0,450376,456452,435697,
流动资产(万元),340418,413731,459292,341608,400338,451606,525442,729136,779778,892146,1040614,884700,776870,924550,1243662,1124633,896461,1062331,1322149,1178349,646097,688438,842266,638445,447941,485736,574140,502769,343242,426870,522841,587951,425917,513870,558003,508042,358378,363705,517863,574691,400911,410406,515478,521197,415045,465009,461082,483933,400986,438334,--,--,0,--,427796,0,277366,0,0,0,272340,
总负债(万元),237861,325850,354226,259049,291638,411164,509403,886086,904471,1024587,1159489,1020486,845380,998607,1299479,1186043,921109,1080955,1327061,1203064,638510,680036,824590,678229,438136,489036,545178,525985,368051,465524,536709,618866,477687,582025,599171,567822,395019,409056,499971,512858,325516,331952,436423,451800,328325,338836,338310,373258,215179,256411,265255,270278,237412,262516,262352,261482,277898,0,291241,302033,286368,
流动负债(万元),235724,323388,351958,256772,275942,392258,479448,853219,870336,991442,1151385,1012341,837209,991137,1292046,1178528,811978,892220,1219261,1115811,501405,543464,689729,616943,381897,434336,491393,438358,260903,338537,409195,492858,438137,536983,555300,529096,363190,377099,474568,488397,304211,311591,414313,428480,301153,306039,312314,346235,188354,233654,--,--,0,--,207541,0,205053,0,0,0,213451,
股东权益不含少数股东权益(万元),581639,559125,583231,567655,607879,591152,569353,488457,535042,529831,540607,524903,577110,572016,589731,576385,563801,556458,571574,559966,553746,547397,561282,495649,503374,492387,522920,473151,437423,403511,433382,417649,379276,365383,397028,383670,367969,354619,413042,442970,429903,418250,412408,400605,388925,410895,399351,388310,378811,369051,358723,349641,357750,348145,338146,172449,163261,0,159135,154418,149328,
净资产收益率加权(%),14.43,10.36,2.7,15.14,22,18.43,15.53,-7.74,1.88,0.89,2.95,-3.41,5.75,4.82,2.28,7.74,5.53,4.21,2.05,6.56,5.43,4.27,2.05,7.3,0,5.74,0,13.53,0,6.61,--,13.99,0,6.93,--,13.47,0,5.94,0,11.77,0,6.05,0,11.2,0,5.65,0,10.13,0,5.4,0,12.28,0,0,--,20.54,15.91,0,18.48,20.4,28.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
