报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
净利润(扣除非经常性损益后)(万元),-926,348,-1013,6625,3783,2450,-426,6912,1742,-193,-1020,1433,--,-1072,--,923,--,-710,--,5015,--,2255,--,5175,--,1480,0,3004,0,1130,--,2953,2335,964,1405,1207,1226,1179,
经营活动产生的现金流量净额(万元),-4910,-14561,-4459,-13092,-12580,-20694,-17108,30799,6064,-3647,955,2946,-1917,-2659,-4355,3584,-5605,-4924,-3403,-17450,-21440,-10901,-12627,13484,3699,-155,-1477,-5482,-6695,-3625,-5625,-843,-3878,-2050,1201,3109,5346,-2221,
现金及现金等价物净增加额(万元),-3641,-8473,-308,-17415,-15101,-20533,-18139,8312,-6310,-11213,-7520,-5392,-746,-2814,-2758,-7512,-12979,-8990,-3431,31660,-12855,-8173,-11861,9584,3582,-624,-1675,2241,33,3886,9803,-196,-2899,-1229,-758,-2668,748,-340,
总资产(万元),165000,173184,173924,175968,182758,176781,168379,198218,198283,172884,153276,157172,159250,157705,153655,156892,159233,152901,152642,146129,92249,99090,88432,91714,91677,80884,64577,68092,70368,62804,58720,49121,51669,42264,35788,--,28132,25077,
流动资产(万元),110376,118701,117414,118662,125811,118938,107807,136541,140351,121872,108330,111999,113708,111931,107368,110074,112383,107831,114650,108049,59525,66689,56404,60235,62037,52121,36605,40200,45062,42299,38973,29149,32525,23287,16767,--,15788,15425,
总负债(万元),64451,71071,70825,71858,81450,76447,68534,97801,101990,78441,59649,62314,65137,65343,60722,62472,65966,61222,61839,53752,45976,54386,45333,49694,52429,44468,30637,33748,38633,32641,29501,33189,36335,28614,23189,--,16438,13986,
流动负债(万元),48173,60093,56097,53831,63220,57871,47158,76125,87060,63811,44919,50884,54355,52961,45640,43890,47066,42822,42439,38352,27576,38886,31833,40694,43429,40968,30637,33748,35633,29641,25501,29189,32335,26614,23189,--,15438,13986,
股东权益不含少数股东权益(万元),94660,95935,96628,97621,94738,93379,92814,93218,88599,86661,85703,86720,85580,84051,84650,85983,85122,83843,82927,84146,40369,38987,37708,36826,35060,32934,31451,31801,29810,28340,27667,15932,13613,12242,11255,--,9853,9561,
净资产收益率加权(%),-0.9,0.42,-1.02,7.05,4.04,2.66,-0.43,7.87,2.8,0.6,-1.18,1.86,0.55,-1.24,-1.56,3.35,2.22,0.72,-1.46,13.18,9.43,5.96,2.37,15.1,--,4.47,0,17.99,0,5.33,--,23.78,0,8.4,13.29,10.72,13.02,13.21,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
