报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),-10153,1554,1386,32623,14386,9525,2528,37469,14716,3818,--,49343,--,31622,--,102373,--,44906,--,33351,--,18592,--,18940,--,321,0,19254,0,7489,0,17103,0,7167,--,22075,0,11540,0,16023,0,6694,0,10560,0,4677,0,5240,0,1936,0,4611,0,0,0,0,
经营活动产生的现金流量净额(万元),-44383,-110912,-108237,-4382,-86928,-53285,-46912,279818,161215,91229,-25453,167971,136877,12937,2258,-48974,-74200,-80107,-44311,67122,79801,89716,23895,201945,127949,33508,23692,84267,50288,41886,21305,27555,-17900,-18449,-2712,33519,18605,13935,-28800,22968,-16007,-29448,864,2313,-1053,920,4083,-372,1876,-2918,-3139,4157,1362,21412,0,0,
现金及现金等价物净增加额(万元),-53346,-64569,-64741,34250,-355,-5457,-7828,-8104,-35016,8227,19970,25999,22973,26354,-11285,-22916,-17490,-28728,-15150,-41734,-31192,-6642,19018,88218,68693,47835,1825,-81842,-83411,-79655,-77919,81141,11206,22771,41890,-6356,20371,11728,-5160,15703,15886,20823,15523,-7585,-2175,-2026,-6216,-20554,-14634,-12095,-9420,32603,1492,-3029,0,0,
总资产(万元),1648521,1637031,1648602,1731820,1711580,1591555,1554463,1544954,1476118,1466296,1413922,1283632,1287683,1335611,1288762,1265580,1233231,1337033,1255006,1197245,1126302,1132515,1122012,1070564,1122884,975301,887974,883230,900834,871198,844527,856060,600272,591133,649774,568949,558985,488404,398257,349462,321905,317210,252034,219419,211020,203087,172963,175088,117710,113886,108980,110365,68868,58523,69134,69977,
流动资产(万元),815020,805322,849923,932518,931294,846032,812357,827462,823244,826306,809541,770638,800637,869406,840408,839251,854865,979625,920744,867702,817467,821734,810208,735973,872848,731852,644864,646888,683773,664799,648458,672587,380393,380293,399741,335035,338560,288346,289142,245099,227914,226910,167432,138153,138314,134911,111943,114851,87739,84212,80675,0,44333,0,0,0,
总负债(万元),762681,742963,740649,822695,1130251,1014334,938863,938592,907984,898887,856807,720204,738318,805469,780574,760350,742830,891753,836523,786967,720013,744885,737133,668794,795861,649132,548629,542597,573474,554070,532404,539188,382823,378858,431168,418988,411239,355091,268554,226447,206926,208597,145784,115616,111284,114112,86150,93678,49817,48670,45149,47218,39626,32019,45910,47383,
流动负债(万元),643060,701011,625184,707288,931804,793739,621253,623706,583353,575746,642629,573951,677724,751340,685987,671411,661872,821044,818265,768961,698407,717949,682700,614510,688661,527451,481954,401058,390236,364221,328451,302146,291518,298699,347026,345180,326565,294792,207869,165822,158081,163611,110893,95665,88642,93966,69913,78292,31547,30880,24192,0,22557,0,0,0,
股东权益不含少数股东权益(万元),721887,731171,746763,743651,424128,416214,420973,416012,386674,373336,379400,385537,376868,364624,355549,344067,332455,287661,265617,255706,252415,240054,237957,231081,190782,188871,197761,197465,191077,184721,181505,179828,170542,167509,173006,105499,102939,93485,89026,83946,77793,73312,74124,71501,69564,65114,62770,61008,59264,57339,55876,55239,23416,20479,18354,17672,
净资产收益率加权(%),-0.91,0.46,0.34,10.26,5.03,3.32,0.73,11.42,5.03,1.8,0.29,14.47,12.08,9.09,3.1,34.32,30.89,16.73,3.93,14.48,13.02,8.08,2.98,9.61,--,0.71,0,10.78,0,4.09,0,11.81,0,4.8,--,25.49,0,13.41,0,22.05,0,8.83,0,16.7,0,7.38,0,9.1,0,3.44,0,17.54,13.38,28.63,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
