报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-03-31,2002-12-31,2001-12-31,
净利润(扣除非经常性损益后)(万元),15387,5368,5279,44966,30844,16105,5074,--,24814,12600,--,31412,--,9954,--,25348,--,8188,--,18962,--,7779,--,12390,0,5712,0,9788,0,4554,--,5921,0,2170,--,-12986,0,975,0,7141,0,1499,0,5878,0,1352,0,0,0,0,0,
经营活动产生的现金流量净额(万元),11931,5249,1118,54158,47343,30803,19392,57724,41640,41930,19740,28801,28034,19379,14984,27783,16223,14338,17346,11566,12201,7308,925,10388,300,-3110,-9883,18926,9258,2138,-1807,1194,-8372,-9626,-4915,9577,1623,5592,1027,1738,-6436,-5025,-2991,-4480,-12572,-8415,-1909,9210,0,7346,0,
现金及现金等价物净增加额(万元),-51032,-54096,-22780,94171,123739,153114,126853,-14347,-25378,22697,14432,9969,13771,15701,24128,9928,3399,7759,15496,-3376,-4966,-1869,2556,13728,1918,-4304,-7590,2072,-5452,-8190,-6654,555,-4604,5016,-2335,2307,-1664,-6575,-5120,1913,-6293,-3248,-5820,5244,3652,10033,23200,-2670,0,5132,0,
总资产(万元),517240,496269,530379,549567,504204,431473,411286,320087,263517,237748,217398,227688,200582,193271,187749,180370,158185,154809,152616,156487,141683,139417,125840,128221,125507,113219,111300,121878,110958,110173,109376,114027,102316,109514,102310,98797,115752,109030,117353,120005,89465,87380,84151,86780,74406,73664,77287,45514,45514,30307,21781,
流动资产(万元),227033,214400,251224,270618,296494,298663,279693,190649,156093,181713,161013,173516,147072,140009,134137,125507,104291,100496,100157,106522,89114,75378,78171,80274,78678,65449,63022,59696,50663,58424,58624,62653,52825,59241,50936,51365,71670,64915,75658,77952,48117,51067,47133,51177,43354,45131,54389,25479,25479,24673,17883,
总负债(万元),161422,145990,180318,205403,177217,119244,105702,126841,88150,74812,58309,73133,59437,62346,62000,66551,53651,58420,62204,68882,58749,62745,52167,57126,58304,49274,50227,62062,53656,53086,54809,61024,52517,61185,58496,56227,57399,51146,62706,65265,38185,36672,33513,36110,26436,26411,31247,27493,27493,17487,13518,
流动负债(万元),131216,116104,150465,175428,145867,93023,98137,121277,78290,65849,50721,65640,57267,60605,59552,64209,50955,56242,60038,66714,53583,59178,49142,54100,55291,49261,50214,62056,51638,51070,52805,59020,46013,54681,51605,54223,57395,51142,58202,60761,28681,27168,24809,27406,16936,16911,21747,21284,21284,16952,12718,
股东权益不含少数股东权益(万元),354483,349015,348814,343025,325932,311280,304706,192382,174576,162182,158339,153878,139726,129549,124395,112598,103408,95269,89354,86617,82080,75698,72674,70118,66303,63121,59674,57937,55348,55400,52764,51175,48769,47309,43173,42344,58052,57607,55738,55623,51815,51050,50907,50764,47693,46985,46006,17976,17976,12820,8263,
净资产收益率加权(%),4.62,1.73,1.67,15.23,10.18,5.73,2.02,--,15.53,8.37,2.72,24.3,16.63,9.16,2.88,26.47,18.32,10.11,3.11,24.95,17.01,10.71,3.58,19.02,0,8.28,0,17.5,0,8.12,--,19.93,0,12.13,--,-27.51,0,1.81,0,12.9,0,2.92,0,13.58,0,0,0,33.48,0,43.23,52.62,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
