报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),25657,21042,10251,32284,25574,19439,9431,27969,21695,16519,--,26198,--,15646,--,25054,--,14336,--,23856,--,12122,--,20365,--,10310,0,19769,--,25,--,124,0,9,--,-223,0,65,0,129,0,92,0,227,0,98,0,-649,0,233,0,54,550,0,0,0,0,
经营活动产生的现金流量净额(万元),-9335,-14277,-35204,40903,2532,1870,-14506,31693,-4028,10503,-1119,35741,-9232,-15392,-11273,22862,11395,9936,8192,24625,19664,3985,2902,30893,3173,20502,5561,3505,82,-314,-525,1273,-36,138,2,1562,1039,425,-248,929,11,-95,-376,556,-633,-1137,-1031,-2143,-931,-1158,-785,192,0,190,-991,-341,0,
现金及现金等价物净增加额(万元),-16643,-8955,-20100,-4111,-5948,-13706,-28955,-28024,-64022,-46977,-29544,20651,-23186,-18983,-13349,-3506,-13641,-7553,-2630,50091,58384,47641,1441,16403,-1071,15631,2011,-5130,-145,-271,228,850,-418,-212,-165,982,286,85,-486,616,-1423,-1266,-498,-6691,-5451,-4702,-3136,1189,-1009,-1048,-2027,4534,0,-570,271,1632,0,
总资产(万元),649379,632814,602831,616564,584291,588608,539601,546741,509749,490286,472214,469378,439512,414707,415735,410084,388618,374072,368917,360056,329243,326379,263140,270074,251782,258607,227127,230911,27269,27440,28771,27533,27369,27203,26763,25248,25745,25539,25031,24891,23766,23633,24541,24429,28511,28228,29800,30818,37265,34335,31641,30096,25204,18198,15936,11945,8894,
流动资产(万元),469120,458467,405401,418125,389753,402224,359900,384734,349392,335290,319544,327855,305425,295447,297861,292438,271233,259595,255438,252985,230315,230665,166617,174173,157230,176703,148131,147539,15322,15527,14060,13070,14103,13994,14656,13294,12719,12717,13007,11978,10947,10695,11463,11221,13572,14338,16340,17780,24848,23161,--,15950,--,9658,8943,0,0,
总负债(万元),242586,227626,213581,237833,216684,228511,180253,197261,168740,155931,138714,144225,122359,102972,106616,108912,92861,81827,82294,82950,59201,61923,52766,65158,51638,67444,37880,45044,11081,11230,13227,12048,12334,12255,11928,10796,11853,11793,11336,11129,10099,10037,11068,11006,14579,14336,15616,16637,16378,13564,12402,12161,6927,9399,8190,4567,2342,
流动负债(万元),225978,212617,198731,223679,201996,214311,165983,183713,158611,146205,129422,134966,113593,94607,98569,101188,86787,77043,77816,78568,55779,58229,49166,61268,50379,66345,37463,43446,10698,10836,12933,11754,12061,11982,11810,10677,11744,11679,11222,11015,9971,9909,10866,10804,14319,14116,15396,16417,16149,13361,--,12018,--,9279,8130,0,0,
股东权益不含少数股东权益(万元),393896,392238,376970,366557,355620,347988,347381,337666,328707,322115,321507,313241,305158,299208,296948,289027,282555,277106,273501,266244,259541,254187,201254,195876,190922,185610,179112,173760,14276,14338,13705,13673,13420,13196,13131,12766,12250,12121,12076,12064,11952,11884,11800,11792,11637,11617,11541,11539,18877,18796,17850,16550,18277,8799,7747,7378,6552,
净资产收益率加权(%),7.37,5.98,2.88,11.1,8.19,6.08,2.84,10.69,7.92,5.92,2.77,10.4,7.84,5.85,2.72,9.85,7.61,5.52,2.68,10.72,8.26,6.19,2.79,12.06,--,6.05,0,14,--,4.74,--,4.14,0,--,--,2.94,0,0.46,0,2.28,0,0.78,0,2.08,0,0.68,0,-35.18,0,5.17,0,12.75,0,0,12.91,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
