报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,1991-12-31,1991-06-30,1990-12-31,1990-06-30,
净利润(扣除非经常性损益后)(万元),10661,5635,1713,18428,4443,2928,2099,7765,4252,1126,--,8563,--,3403,--,7062,--,2446,--,-2763,--,1638,--,-1622,0,-910,0,4471,0,1132,--,-22806,0,1821,--,440,0,694,0,2224,0,1600,0,-4517,0,1695,0,1755,0,3006,0,2632,596,122,--,7011,3605,4609,1400,6867,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),38609,48419,118813,-7822,-3573,-4725,-5725,-963,-3342,-4791,-1094,4197,-567,-1120,-3106,-1237,-940,-2268,-1952,-5183,-8227,-7177,-5152,-833,-6814,-2865,-3513,2740,-6198,-3737,-3546,4913,-3899,-3172,-5858,-863,-4484,-5166,-4127,7146,1063,489,819,2306,-1600,-976,-1799,2183,827,386,-505,1282,--,561,--,-805,-1511,562,-1338,2225,-3045,-5458,-2002,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),37917,69672,211959,23222,-1125,-3630,-148,-4371,-6994,-6711,-580,-7373,-14844,-9436,-9882,9459,18174,14812,-6293,-9498,1357,-16787,-8339,-901,-7154,-5989,-6844,-1751,-9278,-4462,-4557,-164,895,-3143,-4998,-440,-2496,2866,-6125,6692,-1989,-5139,-3217,614,-6722,-4013,-7345,-896,-357,-2171,-7778,-185,--,7009,--,12631,22777,6895,-3204,-4178,-4243,8975,-1309,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
总资产(万元),481888,478427,535930,421617,219866,220138,214559,216694,213830,216340,216542,216509,214537,216236,205966,215217,194530,189852,173689,172319,193071,176381,180944,188609,204123,206030,200170,206337,208614,215090,216835,215151,237087,237220,234230,232241,242123,241324,238662,242267,239370,233340,235029,214540,215596,218562,210107,215864,223979,227118,231254,236075,235051,239262,221959,219123,196476,164974,158183,154570,154064,149141,135659,122034,105643,94304,81364,72590,53250,56284,41423,45478,29809,27680,17447,14888,12231,11414,10949,
流动资产(万元),334459,333062,433605,319234,104614,100988,100263,101343,101112,106563,107007,107404,105176,110096,109497,118111,98321,94120,82211,83468,100655,81930,87633,97099,101313,102640,97143,104728,106249,112311,110355,111074,136183,133342,129570,127637,139088,138218,128904,132665,127562,123083,124147,126191,126269,130947,122675,128112,131777,133799,130717,135203,129672,--,125117,0,0,0,0,0,123447,124335,109691,101124,81890,75319,65973,59316,40452,45113,32457,37910,22323,22663,14419,11169,8581,7959,7400,
总负债(万元),184999,188484,178074,158592,60425,62147,54124,58527,59466,65369,68384,67733,70292,77134,69352,80593,64910,62106,53792,51807,80107,64373,69304,77806,92926,94464,89908,96875,96867,102060,103548,103643,104098,103881,101552,96444,103201,102662,100778,105256,103515,97656,100707,82308,85447,88162,81399,87371,95346,98598,103222,108066,104824,109628,93493,90655,74777,90840,82624,84338,80719,79251,70880,61791,50374,53972,43211,36308,19513,21050,15877,20284,6394,1082,14547,12441,9703,8888,8384,
流动负债(万元),165376,168919,161117,140940,58740,60469,52790,57193,58109,63903,66557,65881,68812,75162,67293,78414,63151,60273,48737,46686,70846,55075,59722,67976,86248,87786,83384,90484,94709,99775,101083,100995,102492,101664,99429,94860,101323,100475,98614,102998,100011,94199,97185,79318,82536,85486,78488,84417,91548,95568,101137,105792,102937,--,91966,0,0,0,0,0,74939,68525,66083,56728,47030,50815,39236,33338,18446,18483,14810,19097,5327,8476,14283,10535,7735,7001,6558,
股东权益不含少数股东权益(万元),296889,289943,357856,263024,149513,148147,150786,148686,144885,141424,139269,139911,135742,133207,130935,129115,125336,123612,115822,114562,106885,105711,105430,104679,104581,104834,103667,102955,105275,106334,106562,104940,124944,124601,123955,127400,127465,127104,126188,125451,124479,124165,123340,122615,121641,121491,120772,120307,120995,120771,120189,119599,122564,122141,121507,121580,117851,70560,68142,63705,68427,64490,60981,57768,53990,39318,37265,35374,33737,34109,25546,24871,23415,18121,2901,2427,2528,2526,2565,
净资产收益率加权(%),5.07,3.35,0.53,44.13,2.98,2.05,1.4,8.29,5.76,3.18,1.86,7.8,4.92,3.11,1.34,8.45,5.45,3.9,1.04,9.85,2.88,1.72,0.97,0.99,0,0.48,0,0.39,0,2.59,--,-18.58,0,1.45,--,1.77,0,1.34,0,2.83,0,1.37,0,2.72,0,1.33,0,1.8,0,1.24,0,1.27,--,0,--,7.1,3.62,11.35,0,0,--,11.32,--,--,--,0,0,0,0,0,0,0,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
