报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2002-12-31,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),108062,77959,19963,86378,51149,30457,11161,32980,30007,18094,--,51000,--,13823,--,27458,--,17149,--,51875,--,32397,--,47853,--,23957,0,27219,0,19973,--,59447,0,35157,--,56179,0,29205,0,55231,0,29720,0,51713,0,24393,0,26859,0,14001,30646,25652,0,
经营活动产生的现金流量净额(万元),184381,109965,48772,254122,212101,143272,53093,217858,150307,86597,-10262,186436,157478,99675,37026,184616,149122,98231,36679,233062,134978,86434,40163,76127,39892,16084,-23339,121923,81791,49709,29885,97772,85469,47387,21061,96739,61993,36021,16597,100827,70215,41042,20817,72129,51762,33194,15387,47144,36571,21899,49130,33944,0,
现金及现金等价物净增加额(万元),-22437,294575,-55179,-97302,-140143,-115887,-108326,159761,270843,235291,231706,-10364,34759,39008,-4282,-91504,-108776,-78426,-42966,70792,3508,26308,-24101,33384,-26011,6085,2528,65708,65172,104061,43015,-77002,61568,-73924,-55449,128703,52059,83591,147895,-21580,20842,-31542,-41954,-107931,-158466,25648,20549,137216,131003,-34772,57393,16524,0,
总资产(万元),4446393,4562538,4154274,3931426,3850524,3813981,3523381,3534813,3574211,3456180,3419942,3104496,3136026,3094966,3043231,3037939,2867050,2842025,2845820,2835290,2524204,2366070,2239991,2195287,2090282,2044726,2006852,1914776,1858019,1844595,1724916,1664077,1537896,1262038,1186623,1165349,993796,934115,910477,654331,633908,512289,497590,542107,447648,494238,490922,474018,462753,290036,325295,271730,227866,
流动资产(万元),549962,803262,550265,486234,535119,630587,531162,586958,709650,633769,615054,318674,440066,420629,370160,353510,377290,395715,424968,456340,488825,522345,444115,429310,370008,361344,350983,286093,282347,314027,235419,190016,476696,325158,313007,229341,151360,184702,248168,97195,197457,81016,76157,116664,55600,238998,233908,213575,207580,42626,77276,23031,2063,
总负债(万元),3250097,3397999,3360106,3156523,3111716,3097821,2812859,2836074,2878220,2771565,2734390,2422018,2478163,2447065,2399879,2401640,2233877,2218265,2211835,2208287,1904008,1761715,1641033,1613241,1511298,1482208,1447796,1365946,1312937,1303952,1191189,1140483,1028795,761248,703727,699676,541521,495392,475505,234482,223853,107518,107104,168219,87524,95127,106067,99396,92895,100990,150553,127680,109411,
流动负债(万元),795880,1032507,1085017,842147,892394,826334,772498,838995,798874,952435,1153369,960220,981181,915290,742833,773530,541612,539442,501133,657850,470885,570940,574010,463086,627558,417982,428404,502627,307542,311343,248416,346482,231954,173516,175775,169994,158339,121210,111323,65845,104308,27972,27558,58674,40979,73582,33521,26396,19895,7990,57553,44680,82411,
股东权益不含少数股东权益(万元),1193503,1161916,792020,772686,737307,714604,708942,697070,694216,681905,682798,679675,655662,645764,641215,633884,630834,621388,631544,624526,617795,601895,596509,579636,576825,560398,556892,546642,544273,540441,533575,523393,508973,499644,481765,464673,451275,437723,433972,418850,409055,403771,390486,373887,360124,399111,384855,374622,369858,189046,174742,144050,118455,
净资产收益率加权(%),13.44,9.78,2.61,12.11,7.36,4.37,1.62,5.73,5.21,3.56,0.38,7.91,4.48,2.47,1.31,4.74,4.64,2.9,1.56,8.78,--,5.98,2.84,7.92,--,4.33,0,5.14,0,3.81,--,11.95,0,7.32,--,12.79,0,6.77,0,13.95,0,7.69,0,13.67,0,6.33,0,10.42,0,7.86,19.26,19.5,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
