报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
总资产(万元),350316,345403,378832,369880,351408,319664,279743,281387,272080,279096,253981,250398,246567,168299,165556,166593,124155,110841,85832,88607,86746,85342,84114,86788,90926,89205,87543,89297,88254,88817,90317,90022,86775,78320,77715,70758,78201,77398,79686,84878,112991,113586,115332,111683,118729,109052,102291,104905,88810,81885,80185,78533,71347,55545,55943,0,49157,44336,
流动资产(万元),95232,97756,141651,131397,143230,112210,71196,71832,93925,99992,73583,68574,44262,38667,35996,38468,33414,31792,12203,15402,8950,6236,5887,8529,10708,8644,16216,17837,16826,17601,18664,18101,16196,21184,20093,18784,33199,31894,33672,34548,59571,59717,60504,56469,58900,48837,42324,44771,46451,39672,39075,--,31683,0,15537,0,15278,12698,
总负债(万元),264689,261975,296942,288022,271179,239434,200275,202470,180538,186644,163557,160079,159549,157618,153261,154190,120452,107237,81815,83431,79293,78163,85734,88179,84426,82504,80366,82354,74351,74468,75593,75474,72589,78284,76366,75425,90139,88732,90665,95775,105428,103626,104816,100815,70183,60109,53738,57582,41537,34685,33228,32441,28763,34848,36351,0,25490,22958,
流动负债(万元),79668,76869,84598,117161,83692,89086,81090,106785,76683,82788,89701,94224,107238,103682,97725,98554,69751,60137,80914,82530,78455,77293,74875,69887,60316,58393,56256,58244,47293,46934,47499,55250,68682,54840,56122,74925,89639,88232,90165,95275,104928,103126,104316,100315,67783,57709,51338,55182,41537,34685,33228,--,28763,0,36351,0,21190,15034,
股东权益不含少数股东权益(万元),85627,83428,81891,81858,80229,80230,79468,78917,91542,92453,90425,90319,87018,10681,12296,12403,3703,3604,4017,5176,7453,7180,-2280,-1940,5815,6025,6502,6278,13187,13634,14013,13848,13512,-634,675,-5322,-12572,-11970,-11613,-11524,6922,7595,8146,8494,45363,45757,45382,44159,44114,44039,43983,43129,42136,20256,19167,0,23308,21093,
净资产收益率加权(%),4.32,1.96,0.04,4.6,1.65,1.65,0.7,2.7,1.34,2.33,0.12,26.2,-11.86,-14.92,-0.87,-130.6,-33.17,-35.65,--,465.6,--,332.7,--,0,--,-4.12,0,-75.91,0,-1.57,0,173.12,0,--,--,0,0,0,0,0,0,-11.18,0,0,0,3.55,0,2.83,0,2.64,0,8.16,--,0,10,0,11,0.11,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
