报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),70174,47169,22276,83049,66960,43762,25977,--,64492,46037,--,76077,--,39555,--,85350,--,44389,--,78655,--,35711,--,67974,--,36937,0,66449,0,33407,--,61841,0,30794,--,74842,0,32264,0,67541,--,26657,0,41000,--,17982,0,28461,0,12176,0,24664,0,0,0,--,
经营活动产生的现金流量净额(万元),117692,73324,42658,159580,118837,72590,40524,149313,116692,65686,29755,130979,93089,71230,41462,154841,117824,84973,41422,154338,114008,79193,39588,114274,80355,50138,27657,103354,72972,39816,28480,116565,73637,51783,28239,108888,79121,50312,18849,100452,60471,40505,23401,91754,57039,37104,19938,55291,38488,22801,14414,50261,22086,41705,0,--,
现金及现金等价物净增加额(万元),-7542,8601,-111,-8273,3273,13047,-38591,-21717,12391,-17800,2049,15961,-9051,28454,-17977,-15870,2715,4934,24055,-28646,-32087,-61759,-19935,51173,-5735,-8229,1992,12406,8631,8485,27618,672,1257,4732,15709,-18051,-19018,-7289,-3062,-9708,-3633,-8590,11278,17740,-4614,-5452,-2076,-61828,-67085,-59371,-48623,74744,5443,8470,0,--,
总资产(万元),1172853,1167628,1152787,1153244,1269853,1264529,1254587,1220297,1208837,1152464,1150847,1133416,1073300,1075965,1044579,1010600,982771,961459,966879,941139,912883,881132,924728,957369,906887,891308,872548,858703,822319,788092,782174,738790,716273,700694,744637,723297,718254,715167,787515,697044,659598,650995,666260,655192,624882,626768,621049,621488,615065,563349,509902,506220,439547,435967,430201,305477,
流动资产(万元),99643,103151,84466,75586,216852,182936,172384,134807,118820,103110,115551,101300,80098,99977,55346,74743,88795,89806,109387,83911,76661,46128,87441,106845,49968,47569,57788,55346,51951,51815,70517,42555,45651,47489,58098,41887,40756,51772,57697,60918,68264,64269,82759,71266,50288,53325,56855,56765,57024,66086,128064,--,54958,0,0,37135,
总负债(万元),304844,323675,282577,308275,453000,474582,438921,430927,438491,408156,393208,401393,393532,417817,370842,354543,349006,350222,337892,338504,335571,325451,352333,404274,369386,371754,330767,336880,315320,299769,280942,254388,251879,252833,224563,224698,243375,260392,286422,213417,199941,207243,218098,220804,202776,214106,206661,216842,219035,176770,128459,131781,125514,128373,139078,44695,
流动负债(万元),96270,128621,89710,126846,290082,313629,282975,292161,119605,97995,81920,91134,100559,125282,81513,79002,80457,83032,73763,81281,90188,89989,117818,170461,332662,336770,296020,302364,277784,262398,243736,217293,201152,206350,176225,176764,195243,212660,166221,93619,80496,88174,99401,102497,85126,96416,88971,99152,101255,66180,23780,--,20865,0,0,12993,
股东权益不含少数股东权益(万元),788546,765387,782525,760196,736504,713297,731961,705953,685779,667274,677417,654334,637487,617782,634015,626675,605518,585395,599212,575671,552593,533194,546886,529454,515663,499232,518332,499801,483660,462776,477007,462538,453642,438412,511975,492087,469584,449476,481089,463619,439556,423647,428053,414275,401974,391804,393548,383786,375254,367386,362243,355220,295135,288704,272343,257190,
净资产收益率加权(%),9.03,6.06,2.89,11.83,9.44,6.07,3.86,--,9.64,6.86,3.44,11.81,9.2,6.09,3.25,14.39,11.35,7.74,3.96,13.6,10.36,6.8,3.18,13.08,--,7.15,0,14.36,0,6.97,--,11.27,0,--,--,15.68,0,6.73,0,15.07,--,6.08,0,10.2,--,4.61,0,7.62,0,3.37,0,8.74,4.6,8.7,6.8,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
