报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-06-30,2005-12-31,2004-12-31,2003-12-31,2002-12-31,
净利润(扣除非经常性损益后)(万元),-288170,-146780,-88163,-1734213,-615367,-458232,-223312,-780662,-489308,-338153,--,-867986,--,-324454,--,-32944,--,31742,--,11223,--,24136,--,-504211,--,-385353,0,-12612,0,255431,--,1011389,0,641726,1145868,683846,685916,611776,0,0,
经营活动产生的现金流量净额(万元),307945,280771,-11274,1377305,531785,470141,15494,825134,235282,166185,-109102,112235,-79543,-181538,-203050,248976,364059,482444,-127887,710386,541511,356810,-10599,-70595,-12070,137130,-4595,500368,84719,170081,-69941,1135178,784866,660082,1470534,668601,939579,887051,666820,372274,
现金及现金等价物净增加额(万元),-250119,182421,163755,488691,250119,944172,346708,231810,146579,134414,234886,-152771,-336888,-78339,453206,160860,95761,61628,114440,158130,58390,334553,103892,-858251,-838357,-290498,-293412,715716,146945,248944,416327,-227622,375900,494364,220505,453450,137396,362732,30036,-199529,
总资产(万元),18832486,19567606,19506020,19263197,19804835,20624056,20774488,19950705,20630935,20248810,21601571,17501688,18028944,18008886,16762301,15713416,15453524,14782702,14821674,14132204,13991117,14204408,14124490,13397519,13315674,13416738,13260534,13552752,12785482,12052605,10427599,9433836,9616017,9512206,7619466,--,5749943,4823038,3448592,3144281,
流动资产(万元),6021395,6894611,6662490,6347438,6392542,7203198,7120854,6306542,6687248,6328711,6401499,4901602,5823954,6036509,5991610,4996971,5111075,4545589,4751727,4132455,4087118,4375686,4361842,3633388,3715653,3902870,3879887,4248699,4088499,3695114,3344436,2621064,3085338,3159339,2519935,--,1669455,1415118,846603,841093,
总负债(万元),14112910,14796308,15515257,15300313,14704234,15420909,15610590,14580494,15312456,14816423,15933566,12124573,12258146,12523673,11060164,9897947,9571711,8989717,9057234,8413518,8307475,8558244,8488421,7839403,7648959,7769550,7445623,7533070,6541155,5802874,4145622,3334108,3350402,3313612,3017448,--,2476016,2071709,1581240,1594986,
流动负债(万元),7510962,8519267,9785030,10423557,9747640,10169753,10062870,9673758,9532543,9366871,9857673,8385341,8171238,8414871,7046661,6236040,6247350,6198735,6268536,5573355,5320447,5743888,4769781,4002986,3739327,3896765,3727221,3845083,3473480,2918107,2569932,1885188,1963866,1953867,2152525,--,1492401,1318002,1025249,1094721,
股东权益不含少数股东权益(万元),3548794,3619236,2841825,2827569,3908804,4037453,4229433,4435773,4175121,4291245,4283877,4383512,4763116,4872178,5079087,5185335,5256004,5187582,5195965,5160815,5118187,5093663,5104310,5040074,5163824,5157357,5311306,5499848,5823195,5817057,5909145,5792466,5919119,5859222,4254514,--,3117881,2627421,1802159,1507913,
净资产收益率加权(%),-2.92,0.08,0.22,-44.65,-12.97,-9.73,-5.1,2.15,-4.31,-1.44,-2.28,-17.24,-8.72,-6.48,-2.14,0.46,1.84,0.8,0.64,1.53,0.81,1.05,1.23,-8.82,--,-6.61,0,0.02,0,3.93,--,19.63,0,10.92,30.04,--,24.46,25.76,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
