报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),1240,1014,309,1542,2237,1705,895,2577,2232,1499,--,1994,--,1555,--,1974,--,1464,--,1773,--,1380,--,3647,--,1392,0,2595,0,2283,0,4847,0,2791,--,5409,0,1843,0,5589,0,1919,0,5600,0,2005,0,4197,0,1784,0,2625,0,0,0,0,
经营活动产生的现金流量净额(万元),-12745,-29770,-19299,722,-39696,-37564,2092,-3593,-3445,-7425,5236,-32014,-26661,-8186,-6076,-19500,-32020,-8192,-3773,-40319,-13806,-9465,-7592,4120,-3980,-1910,-6431,-14199,-10541,-6527,1817,12650,2512,-157,1331,18942,8932,4902,2840,12732,14853,5443,3029,-236,-1361,-2846,-3113,6861,544,1151,-1798,3086,350,865,0,0,
现金及现金等价物净增加额(万元),-13939,-28246,-21934,3261,-27262,-22338,9641,1841,8041,-3379,-12321,1580,-12513,-3605,-19622,12578,-15248,1549,-8659,-18829,-18289,-9811,-1366,16274,2295,-6578,-10661,26154,18717,13648,39956,-6730,-7886,-6511,8246,4968,-5668,-5110,-5173,10729,17525,6569,2659,-6611,-6264,-8630,-5763,-14356,-15391,-10093,-4641,22232,755,2158,0,0,
总资产(万元),534183,508797,505097,566125,566511,564299,563600,553791,528490,494827,480648,475769,440592,438160,404340,416433,383856,339088,326961,331370,314426,316807,310332,298845,291688,268167,259297,266488,241285,221682,229625,189469,176394,174710,187586,189331,174315,168355,165851,181473,128467,103454,94104,100370,90548,87899,83518,90519,86218,76616,72161,78131,40198,36728,39465,39425,
流动资产(万元),430568,411223,401284,460138,482894,479349,473482,453631,436801,402047,388296,383432,348697,345398,309937,320926,291152,245365,232461,235555,216639,217756,210153,197013,187972,163097,152751,164379,137855,120190,127407,85709,73497,70527,82032,83843,66938,59999,56020,69950,76816,66645,56800,62692,54674,51703,47374,54748,58025,54238,--,0,36341,0,0,0,
总负债(万元),328863,303876,298518,449001,448381,446885,442313,433082,408347,375720,367765,369109,333874,332295,299470,303667,271341,226771,213962,219382,202114,205299,199855,190293,183502,161951,153562,161901,135490,119895,125787,132939,120633,120607,128746,133389,120327,115823,114686,125078,74452,50944,41420,48551,40950,39710,35061,42965,40038,31550,28100,34852,24155,22081,27288,27516,
流动负债(万元),313558,288571,281713,415197,397484,396698,424888,414217,377064,343276,297710,297888,286263,293563,284430,287267,253621,202531,180902,185002,166454,156359,147035,146193,137666,126875,114733,121832,94144,77349,79742,85693,72066,70920,75739,79262,65080,59691,55876,65148,58452,50944,41420,48551,40950,39710,35061,42965,40038,31550,--,0,24155,0,0,0,
股东权益不含少数股东权益(万元),206246,205553,206726,117061,117081,116273,120118,119182,118365,117351,111007,104744,104789,103910,102881,109938,109463,109202,109779,108763,108973,108167,107099,106096,105677,103670,103157,101976,103142,101576,103627,56320,55548,53891,58628,55732,53779,52326,50959,56189,53808,52305,52478,51614,49394,47986,48253,47350,45976,44863,43858,43075,15845,14449,11978,11708,
净资产收益率加权(%),1.51,1.08,0.14,2.06,2.24,1.76,0.82,13.51,13.16,12.33,5.59,1.91,2.16,1.55,0.76,2.27,1.85,1.64,0.75,2.2,2.37,1.72,0.94,3.96,--,1.65,0,2.91,0,2.68,0,9.07,0,5.1,--,10.14,0,4.4,0,11.46,0,4.34,0,11.84,0,4.61,0,9.21,0,0,0,15.76,8.6,18.7,20.68,19.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
