报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
净利润(扣除非经常性损益后)(万元),289948,184583,86813,374328,293317,196930,96534,364492,268529,163514,73312,194084,--,39674,--,48579,--,3425,--,109257,--,46542,--,89436,--,35752,0,69769,0,28148,--,52622,0,23885,--,44748,0,19916,0,37951,0,15995,0,29633,0,14043,0,26865,0,13067,0,20768,15148,9078,--,16796,8397,14229,7489,10113,--,--,--,--,--,
经营活动产生的现金流量净额(万元),464027,230649,118450,471204,305425,113094,36592,386929,312832,113064,76204,455732,283719,-16557,-14732,100075,62302,44063,-9255,146530,118484,-10524,9890,141749,142234,45901,45222,111842,83176,11929,2640,76926,70614,57221,30246,69718,53711,847,9759,60114,27393,-20409,-445,47677,18813,15488,8086,36689,32815,38207,13720,18052,0,17894,--,21115,3296,24890,15634,15284,--,16407,--,--,--,
现金及现金等价物净增加额(万元),-123158,-96672,-117166,-91434,-267590,-273653,-104339,-28225,-160371,-146121,112890,169215,3417,-125779,-49780,-18861,-20591,13460,-51849,45336,31939,-28958,2331,63066,81631,8830,132712,36605,19300,-45379,-3130,16246,17544,7142,28619,21149,8326,-26398,-19302,11890,-5489,-17948,5171,-1810,-19037,-17112,3997,-24287,-10143,-1117,14324,54526,0,50513,--,3038,434,-11856,-9435,-782,--,10032,--,--,--,
总资产(万元),2246915,2120029,2232733,2198243,1972132,1796706,2019962,1974614,1843795,1670622,1777394,1669508,1589701,644988,684521,783950,743917,719453,641148,670883,631797,619894,589286,575324,551372,577053,570126,445618,420170,369307,407969,402412,395165,352255,372978,368749,365228,329616,323197,350060,342418,361070,338800,327009,313960,317379,330393,310531,292221,285611,286626,262159,240951,228743,180874,161701,184282,154911,137623,129536,121396,117738,114956,--,--,
流动资产(万元),876855,760133,886322,853079,839065,706977,953872,895809,804148,713345,832572,724816,652609,348959,386881,489776,440541,449603,365426,403491,375224,367623,351669,343192,334041,363075,367560,241446,221392,172252,216272,208701,203425,164288,183213,177988,170581,138748,124934,150750,145675,167469,143685,134456,125816,132554,152353,136028,135401,138828,157341,--,--,0,82569,0,0,0,0,0,67715,69842,71934,--,--,
总负债(万元),601801,596694,511611,562159,437839,376196,722247,474277,431961,383680,446403,414101,445644,210225,240887,350366,339674,341461,220894,240011,228627,252231,190396,203619,211813,270116,252488,142873,143404,115439,125081,128989,136724,114509,107050,112317,122893,103402,106879,114070,117529,148844,135739,93862,91574,103133,124536,91899,81136,84832,91804,92527,59265,54747,71549,58477,84275,64251,39004,40510,30167,39710,80173,--,--,
流动负债(万元),593560,591572,506457,556941,433669,371854,717843,467989,424005,348394,420888,388666,425642,199301,232238,344148,337148,338528,218638,237759,226956,250539,188696,201888,210248,268546,250897,141323,140018,113230,123724,127633,135316,113140,105636,111007,119574,100020,103487,110615,114059,147311,134206,92264,89997,101490,122892,90490,79727,83358,90330,--,--,0,69899,0,0,0,0,0,25895,35016,74463,--,--,
股东权益不含少数股东权益(万元),1562939,1445737,1647207,1550315,1452075,1346695,1229070,1434725,1326146,1206219,1255531,1173676,1068255,375321,387044,368168,341531,319448,368693,342265,308912,279955,316056,294023,265673,239263,256552,239175,217784,197366,231271,217765,202593,185531,216007,200668,188758,174841,166054,180654,170774,158930,151798,174154,165734,158435,151872,168170,161785,153784,148494,141626,154971,148301,85594,80103,75764,67839,74538,67180,62165,56627,19865,17250,15774,
净资产收益率加权(%),19.79,12.41,5.76,28.6,22.06,15.96,7.37,30.44,22.99,13.98,6.26,27.93,21.15,10.57,5,14.86,7.85,2.05,7.21,34.23,23.7,14.65,7.21,34.96,--,14.86,0,31.71,0,13.02,--,26.73,0,11.19,--,24.78,0,11.16,0,21.88,0,9.36,0,17.86,0,8.44,0,16.43,0,8.23,0,15.53,0,9.36,--,22.45,0,0,0,0,--,21.84,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
