报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
净利润(扣除非经常性损益后)(万元),93843,88300,54870,337458,295382,219585,103852,334345,252059,196235,80505,264898,--,179293,--,536990,--,339588,--,664866,--,320467,--,329323,--,117626,0,187281,0,164023,--,205879,0,88453,24690,--,44333,29361,10775,30659,53841,27877,
经营活动产生的现金流量净额(万元),225427,152776,-232766,1117173,406439,68820,-141584,576841,70937,73469,-126616,275617,-21753,-110467,-285178,595268,243385,-34758,-63501,870266,407267,248907,44829,243929,116296,82946,71038,187490,232016,184442,-28446,230300,128699,52297,-36184,164591,99040,94619,-1699,1917,121308,98330,
现金及现金等价物净增加额(万元),93451,-73855,-338820,389768,86085,49285,-277376,249779,-177059,-127416,-174265,78179,-271970,-302920,-387689,421471,77689,-127963,-129470,523360,155715,101006,63528,51270,14213,20701,39046,64055,126040,131913,3884,58177,-13913,-32532,--,-2663,-57143,-19088,--,-102700,137887,59379,
总资产(万元),11977403,11517082,11435503,12041175,12291644,12843549,8542571,7852181,7838792,7788112,7130632,6632036,5811005,6090850,6257397,6154455,5699748,5901495,6000515,5215985,4702129,4806336,4401829,3621815,3698481,3427506,3090675,2926774,3019729,2890405,2693282,2242266,2170917,2102771,910811,701020,669682,--,--,530220,491431,236788,
流动资产(万元),6242493,5972600,6132256,6437180,6607542,6860682,5382737,4805021,4846638,4817183,4406665,3916013,3799341,4103210,4339158,4270875,3874112,4146883,4476737,3768881,3442754,3611231,3245646,2512317,2694542,2433924,2149237,1994518,2124459,2026223,1883366,1447741,1514082,1469063,544295,351518,329909,--,--,272298,329672,165704,
总负债(万元),7860451,7363588,7490351,7955734,8253531,8782883,4942809,4419450,4445721,4471685,3914737,3492113,2717195,3017841,3266324,3264178,2930898,3234235,3442557,2878972,2600174,2892335,2656551,2055684,2292304,2159105,1919166,1794126,1865792,1778806,1668663,1301507,1382870,1379321,--,401278,394920,--,--,288043,275759,191596,
流动负债(万元),4391733,4335765,4423369,4806002,4659775,4824510,3428291,2929832,2973547,3058129,2777819,2392378,2422151,2706600,2945608,2941334,2585304,3018789,3087532,2535902,2280989,2575330,2340442,1767244,1956681,1980933,1775190,1671992,1757138,1649225,1625856,1264434,1333436,1331605,528399,347222,371572,--,--,245561,255536,162173,
股东权益不含少数股东权益(万元),3143660,3194222,3158940,3246773,3106567,3157476,2879880,2772317,2711157,2642788,2558040,2486935,2486793,2458429,2388640,2290344,2200587,2107725,2032093,1851492,1635315,1472560,1338681,1175462,1044381,925918,843598,799775,806857,774254,709331,638133,498045,450762,322104,292972,268240,--,--,235935,215672,45192,
净资产收益率加权(%),3.27,3,1.87,16.68,15.12,12.64,3.73,13.58,10.38,8.06,3.22,12.62,10.04,7.96,4.38,27.1,22.57,17.48,9.52,44.91,34.16,24.19,12.88,34.86,--,14.11,0,26.73,0,23.03,--,41.02,0,23.48,--,--,17.17,--,--,13.27,32.45,77.29,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
