报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
净利润(扣除非经常性损益后)(万元),27577,16582,6706,39533,-4100,-1568,-1729,-4533,-5778,-3043,-1968,-5993,--,-2911,--,-7007,--,-4841,--,-3775,--,-3046,--,-28,--,439,0,-264,0,202,--,3089,0,2062,3652,--,1681,--,--,
经营活动产生的现金流量净额(万元),-9009,13604,2884,-21203,-4645,-7169,457,22240,3435,583,-3688,-8339,-37682,-20629,-6905,6580,-4999,-8852,87,-15324,-17975,-22078,-7653,-6125,-13995,-13350,-6047,9791,-6301,-16222,-12300,7574,-2334,-4438,7673,-2738,-1965,7263,-3672,
现金及现金等价物净增加额(万元),-13143,19230,1785,-3899,-3153,-6047,-4300,-3032,-9717,-13223,-7167,-5930,-6019,-9985,-13580,6017,6111,338,467,-1655,10763,4691,3564,-11712,-6124,-12422,-11159,-15571,-12308,-17155,-20463,32126,21001,-2426,2294,-1145,--,-1097,7797,
总资产(万元),228854,238407,206921,199884,188528,185434,183146,182629,184344,184817,192646,202612,207666,180930,155675,162259,159620,165344,152659,150028,162788,155263,138639,136853,113149,101773,97243,99984,114146,114670,93785,101047,94131,68728,62786,--,--,53936,46991,
流动资产(万元),219563,231005,202035,195064,120904,116583,113596,111962,116106,116743,123386,132336,137601,111665,87194,92742,92461,84291,67743,66566,82979,75943,60255,58261,51520,41488,36612,39924,71115,72132,51946,60077,58813,33586,29999,--,--,30045,30766,
总负债(万元),75089,91616,89259,89199,132075,126669,125600,124136,124958,123463,127486,136596,141854,113735,89540,95179,98102,112169,96989,91702,105735,96302,78712,80334,61134,49988,45645,48867,63090,63914,42305,49757,43250,45258,42900,--,--,34878,32590,
流动负债(万元),74089,90616,81259,81199,103702,98910,101832,106245,108624,107388,111868,121097,127092,98729,74614,80272,83102,97057,82693,78211,92883,83632,65960,67390,53513,42577,38165,38919,48373,49059,28266,35702,29664,34435,34081,--,--,27192,25046,
股东权益不含少数股东权益(万元),134084,122009,112796,106020,45094,47149,45936,46797,45132,46742,47816,49557,49157,49257,49290,50129,45842,39271,41445,43752,42071,43624,44447,45980,46199,45893,45670,45269,45351,45127,45877,45691,44893,17546,15470,--,--,15260,12487,
净资产收益率加权(%),27,18.55,6.13,51.37,-2.96,0.75,-1.86,-5,-8.49,-5,-3.57,2.04,1.28,1.48,-1.69,13.65,4.74,-10.72,-5.35,-4.97,-8.88,-5.26,-3.39,1.56,--,1.37,0,1.42,0,1.1,--,16,0,--,22.49,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
