报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),11248,10043,6119,13054,13416,10572,6614,16305,11432,7902,--,10829,--,8833,--,18997,--,12719,--,22149,--,12144,--,18792,0,9103,0,10743,0,7266,--,8095,0,4212,--,7600,0,4467,0,8224,0,4240,0,7051,0,3762,0,4453,0,2762,0,3544,2766,2285,0,2368,0,0,
经营活动产生的现金流量净额(万元),30071,12933,17407,14207,3727,-2991,951,10993,3622,1636,7629,22339,12813,-87,514,14467,5858,-2401,-3328,44416,20872,8543,4559,48000,33480,23740,15615,33568,16134,8948,18387,22150,10548,5572,8017,17364,8357,6964,8787,23826,11586,10007,12809,1993,5198,1264,1836,14765,8875,3861,-17,8401,0,5083,7687,0,1315,0,
现金及现金等价物净增加额(万元),-4509,-2510,-13216,4710,-4229,-6127,2806,-37248,-41617,-42454,-20936,3175,-2225,-7256,-1407,-10829,-23210,-26284,-19835,9908,-13556,-15420,-14358,18750,10886,4117,9237,4955,-5298,360,10776,-6298,-14517,-14124,971,19017,-1251,-306,7099,-23481,-29496,-2599,7651,-2689,15,-3270,287,14643,10579,9569,2622,38023,0,43688,3070,0,640,0,
总资产(万元),480823,535676,423033,456860,458440,457886,458820,457066,452171,436474,462773,471601,415967,401378,395523,396209,351481,329660,318719,315586,296548,281957,269841,258688,249628,238338,236460,231425,226740,230608,217621,201246,183654,173805,177421,175095,144953,143122,145243,141107,134234,126894,134205,128795,120779,115864,115351,121183,112801,104260,94187,77807,74722,79148,32205,0,27519,24430,
流动资产(万元),187812,208081,192370,222568,223211,223040,214263,208697,204494,189210,213324,224192,201624,194052,191338,194962,173509,158680,151809,154335,140316,125907,133537,136445,127706,114619,110680,105895,107084,113522,111912,95893,87662,86435,102700,102300,77507,77381,79454,75164,70418,93518,106217,101589,97169,93093,94232,101088,94606,87494,78670,0,--,--,0,0,0,0,
总负债(万元),263593,286388,253336,294054,295525,297803,294918,300703,301023,289985,315489,328956,274871,260931,251836,257664,220193,201796,190735,180854,170439,160780,151685,147438,146233,139907,137116,136271,133988,139982,128653,117192,102201,94144,100508,100915,73051,72154,71263,69387,65175,60762,63471,59931,54528,51379,52154,60688,53828,46291,37930,25481,23865,28905,20633,0,18967,14969,
流动负债(万元),231086,243359,235505,275980,279151,281225,278135,283716,283831,272588,297888,311150,256289,256528,247420,253234,215749,197339,186264,176369,165696,156023,146914,142654,141679,135339,132535,131676,119180,125160,113817,102342,88482,80424,86789,82376,69530,68633,67742,65866,61608,60670,63334,59750,54304,51112,51846,60339,53437,45860,37461,0,--,--,0,0,0,0,
股东权益不含少数股东权益(万元),201840,232231,151960,145250,145091,142068,144032,137334,131621,127078,127230,122900,120662,119704,121828,116006,111438,108491,108174,109847,104142,99976,96953,90128,84537,80516,80583,76296,74490,72702,73995,69385,67424,65984,66767,63570,61659,61066,64958,61853,59385,57605,63405,60908,59035,57568,57039,54683,53683,52914,52103,50051,50377,49749,11102,0,8553,9461,
净资产收益率加权(%),7.72,6.16,4.52,10.36,9.93,7.87,4.76,14.36,10.19,6.71,3.46,10.18,8.37,7.59,5.05,18.81,14.5,12.45,6.96,22.4,18.7,14.22,7.3,22.61,0,11.62,0,14.88,0,10.18,--,12.63,0,8.22,--,11.76,0,7.34,0,13.94,0,7.27,0,12.39,0,6.75,0,8.46,0,5.4,0,11.81,0,0,31.81,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
