报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
流动负债(万元),58313,65226,62804,59508,52349,54553,49439,50613,42069,35250,32906,33319,35758,41639,55829,40504,41465,41543,37771,40904,37433,37595,37902,34631,33681,34893,37198,32165,28346,30668,26902,28572,22333,22920,22394,18913,18696,--,--,30359,24955,20566,
股东权益不含少数股东权益(万元),106727,110289,113230,116038,123147,127163,129809,131223,129650,129493,130025,128717,128256,125272,119125,122427,118931,112906,111280,108386,105073,103510,100853,101411,98356,95945,93092,95013,93047,84917,80483,81770,77778,76080,73824,34464,32381,--,--,29514,23663,20287,
净资产收益率加权(%),-8.33,-5.06,-2.43,-12.22,-6.32,-3.11,-1.06,4.73,3.13,3.08,0.83,10.39,9.95,7.7,2.83,15.05,11.57,6.66,2.48,9.2,6.59,5.21,2.62,9.28,--,4.73,0,18.96,0,7.61,--,12.98,0,6.22,--,29.57,23.37,12.45,--,31.51,22.63,14.99,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
