报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
净利润(扣除非经常性损益后)(万元),4449,2807,1251,3512,5207,3670,1684,2069,1530,1504,--,289,--,-698,0,-9254,--,-1744,--,-3254,--,-498,--,-7840,0,-3023,0,-4762,0,86,0,-4875,0,-7212,--,1321,0,1095,0,2834,0,808,0,8692,0,4438,0,8348,0,4443,0,8922,6261,4368,--,10370,4966,8155,--,--,--,
经营活动产生的现金流量净额(万元),14658,8443,3420,-24799,1554,2312,4366,28603,85472,98887,12939,-21183,-19416,5369,-6520,18556,510,4049,6320,708,7656,331,-10944,13800,-5160,259,12097,-6335,-21743,-29350,-22859,4911,-9390,-22594,-16440,-20519,-13896,-16487,2182,24186,18579,13358,-1066,55549,35986,41786,10423,4956,7683,2432,574,-3243,0,3804,--,-4419,5026,6243,4696,--,--,
现金及现金等价物净增加额(万元),11008,7039,463,-10681,-18874,23772,5804,11467,10857,2680,14643,-41703,-35225,-25029,-30687,26711,-10934,4845,8720,-14417,-1108,-18138,-3702,16529,-10083,-6813,13517,-12166,5970,-5993,-8582,25273,20465,11502,6493,-15461,15513,7937,4261,-6699,-5965,-4713,-6421,24430,3973,12693,6197,2803,40768,17791,8026,-8505,0,8808,--,-7334,18536,31167,8667,--,--,
总资产(万元),399444,444110,456616,436984,455523,476079,481502,485439,507562,492048,465955,436791,496008,484648,466771,481617,516558,535550,524604,494067,497392,488154,468265,469139,407299,451706,458895,393202,388012,378348,361846,363453,349545,344992,329712,303074,337712,320065,290409,289300,267466,255403,252166,246730,223939,248992,271973,254395,242468,214194,192122,180730,159708,164047,142669,148693,162636,139116,86468,68511,73384,
流动资产(万元),297298,308304,319993,299494,307272,327694,281387,285379,308112,294019,319869,286435,342321,334674,315478,328643,375310,393143,387217,355370,353253,342614,322290,325208,270663,314372,320585,268025,272823,264753,249166,252923,253828,258182,242792,218296,251665,238794,212414,211730,194063,182477,191424,189005,174172,199075,225343,211178,198113,170563,--,--,--,0,104622,0,0,0,60490,35753,41236,
总负债(万元),258528,301950,312823,295665,315459,338512,341676,347384,370100,355566,362016,335012,394943,381778,361797,375471,399764,417599,403860,372782,377823,366651,344043,345118,301437,344768,345199,279440,271155,261530,242374,243917,241894,237637,220562,197544,229966,214109,179915,180931,157613,147731,142014,139156,123635,151122,173405,158444,151898,126764,107068,97963,76212,83302,67201,74879,92202,67215,60305,47601,52296,
流动负债(万元),257533,300893,311733,294610,314841,337894,341058,346822,370100,355566,361090,333960,393765,380474,360368,373916,365046,380772,366487,335277,324515,313215,290352,297321,284790,328056,334453,268661,269111,259360,239845,241039,231295,227533,211928,189044,229966,214109,171415,172431,157613,147731,142014,139156,123635,151122,173405,158444,151898,126764,--,--,--,0,67201,0,0,0,64774,42564,46780,
股东权益不含少数股东权益(万元),122453,121585,122022,119856,120384,118656,119574,117772,119640,118468,89414,86561,85727,85769,86371,86124,82785,83607,88596,88272,85625,82884,84777,84144,77745,76758,83059,82675,85403,85584,89649,89841,84473,84049,85097,82229,80969,80787,84875,83390,86392,85432,87746,85614,82981,81496,84874,82587,79795,77663,75074,73235,75773,73720,71425,69288,66104,66995,22557,19051,19674,
净资产收益率加权(%),4.04,3.31,1.58,4.41,4.92,3.51,1.41,32.75,33.65,32.58,3.21,2.28,0.51,0.46,0.26,4.12,0.22,0.44,0.46,2.79,0.4,0.2,0.77,2.19,0,-7.05,0,-2.29,0,0.76,0,7.41,0,3.55,--,3.87,0,1.92,0,4.33,0,2.98,0,11.76,0,5.5,0,12.41,0,5.96,0,12.22,0,6.41,--,18.48,8.47,24.31,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
