报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,1991-12-31,1991-06-30,1990-12-31,1990-06-30,
总负债(万元),530198,537024,540031,574135,569740,545205,552607,563154,447892,445420,420049,369414,493020,471630,461030,439413,401748,447842,520571,488734,432367,376483,363642,302035,297019,297917,272659,195192,183043,188516,194746,187907,183229,156143,166443,166066,185251,206695,227928,220542,184895,195506,187623,209862,239165,222074,257563,278325,349574,326831,283005,256587,264051,314604,--,257168,291790,223828,159943,77446,44306,47156,49972,49816,44495,57394,41538,43343,14982,11320,11829,6717,9437,6590,649,749,226,232,312,
流动负债(万元),429908,436851,434982,468987,459473,434899,451318,466798,392731,390318,369629,319734,429121,407851,396871,377805,336599,382693,447980,416142,352867,291983,288142,219535,208974,209871,184613,169146,157043,156878,184774,178935,171594,141428,150908,148231,166319,192741,214286,212388,178383,188994,180611,207150,239165,222074,257563,278325,349574,326831,283005,0,--,0,280876,0,0,0,0,53746,31306,22176,26778,25261,26895,39304,31923,36152,14736,11075,9741,6712,9428,6582,521,7460,223,220,309,
股东权益不含少数股东权益(万元),178955,187422,189969,187396,189613,194701,198463,202895,181133,185775,188540,188814,161325,169431,169636,169451,174316,180728,166129,166577,174999,176520,184456,183596,172536,173653,166677,158859,164060,166244,183520,197593,177144,134786,133953,133652,130478,128855,130275,132246,165053,167012,168394,170107,170045,170282,170167,170218,161751,160676,160956,160705,205407,203909,202518,201749,204473,103357,90558,81054,66475,62456,60145,56131,53310,48129,32045,30074,31472,29484,28092,16965,15980,5949,6260,1153,861,146,113,
净资产收益率加权(%),0.15,2.93,2.31,-10.2,-8.49,-4.07,-2.08,--,-3.07,0.24,0.62,8.26,-4.78,0.26,0.04,5.36,6.13,7.4,0.13,3.37,0.86,2.34,0.3,6.21,--,1.15,0,1.7,0,0.13,0,6.53,0,0.74,--,1.25,0,-2.52,0,-24.76,0,-1.66,0,0.27,--,0.13,0,6.27,0,0.02,0,-22.73,0,0,0,8.43,10,24.47,0,--,--,10.13,--,--,--,0,0,0,0,0,0,0,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
